# Time          5.0000E+01
# Units: Bars
    Distance        CO2(g)           O2(g)            CH4(g)          
    9.0000000E-02    2.0047223E-02    2.0999821E-01    1.9000024E-04
    2.7000000E-01    1.9923257E-02    2.0999467E-01    1.9000076E-04
    4.5000000E-01    1.9798973E-02    2.0999104E-01    1.9000128E-04
    6.3000000E-01    1.9672805E-02    2.0998731E-01    1.9000179E-04
    8.1000000E-01    1.9547334E-02    2.0998350E-01    1.9000229E-04
    9.9000000E-01    1.9423744E-02    2.0997961E-01    1.9000279E-04
    1.1700000E+00    1.9302391E-02    2.0997566E-01    1.9000329E-04
    1.3500000E+00    1.9183210E-02    2.0997164E-01    1.9000378E-04
    1.5300000E+00    1.9065745E-02    2.0996756E-01    1.9000427E-04
    1.7100000E+00    1.8948820E-02    2.0996342E-01    1.9000475E-04
    1.8900000E+00    1.8829560E-02    2.0995921E-01    1.9000523E-04
    2.0700000E+00    1.8701791E-02    2.0995497E-01    1.9000571E-04
    2.2500000E+00    1.8578022E-02    2.0995069E-01    1.9000618E-04
    2.4300000E+00    1.8456976E-02    2.0994633E-01    1.9000664E-04
    2.6100000E+00    1.8338508E-02    2.0994188E-01    1.9000709E-04
    2.7900000E+00    1.8222489E-02    2.0993733E-01    1.9000754E-04
    2.9700000E+00    1.8108799E-02    2.0993268E-01    1.9000798E-04
    3.1500000E+00    1.7997325E-02    2.0992791E-01    1.9000842E-04
    3.3300000E+00    1.7887961E-02    2.0992303E-01    1.9000885E-04
    3.5100000E+00    1.7780607E-02    2.0991803E-01    1.9000928E-04
    3.6900000E+00    1.7675169E-02    2.0991289E-01    1.9000970E-04
    3.8700000E+00    1.7571562E-02    2.0990761E-01    1.9001011E-04
    4.0500000E+00    1.7469703E-02    2.0990219E-01    1.9001052E-04
    4.2300000E+00    1.7369518E-02    2.0989662E-01    1.9001093E-04
    4.4100000E+00    1.7270935E-02    2.0989089E-01    1.9001133E-04
    4.5900000E+00    1.7173888E-02    2.0988499E-01    1.9001172E-04
    4.7700000E+00    1.7078315E-02    2.0987891E-01    1.9001211E-04
    4.9500000E+00    1.6984157E-02    2.0987266E-01    1.9001250E-04
    5.1300000E+00    1.6891360E-02    2.0986620E-01    1.9001288E-04
    5.3100000E+00    1.6799871E-02    2.0985955E-01    1.9001326E-04
    5.4900000E+00    1.6709643E-02    2.0985268E-01    1.9001363E-04
    5.6700000E+00    1.6620630E-02    2.0984560E-01    1.9001400E-04
    5.8500000E+00    1.6532789E-02    2.0983828E-01    1.9001436E-04
    6.0300000E+00    1.6446078E-02    2.0983072E-01    1.9001472E-04
    6.2100000E+00    1.6360459E-02    2.0982290E-01    1.9001507E-04
    6.3900000E+00    1.6275896E-02    2.0981482E-01    1.9001542E-04
    6.5700000E+00    1.6192353E-02    2.0980646E-01    1.9001577E-04
    6.7500000E+00    1.6109798E-02    2.0979780E-01    1.9001611E-04
    6.9300000E+00    1.6028199E-02    2.0978885E-01    1.9001645E-04
    7.1100000E+00    1.5947525E-02    2.0977957E-01    1.9001678E-04
    7.2900000E+00    1.5867742E-02    2.0976995E-01    1.9001710E-04
    7.4700000E+00    1.5788814E-02    2.0975999E-01    1.9001743E-04
    7.6500000E+00    1.5710688E-02    2.0974966E-01    1.9001774E-04
    7.8300000E+00    1.5633274E-02    2.0973894E-01    1.9001806E-04
    8.0100000E+00    1.5556382E-02    2.0972782E-01    1.9001836E-04
    8.1900000E+00    1.5479039E-02    2.0971620E-01    1.9001867E-04
    8.3700000E+00    1.5402331E-02    2.0970405E-01    1.9001897E-04
    8.5500000E+00    1.5326444E-02    2.0969143E-01    1.9001927E-04
    8.7300000E+00    1.5251351E-02    2.0967833E-01    1.9001956E-04
    8.9100000E+00    1.5177029E-02    2.0966471E-01    1.9001985E-04
    9.0900000E+00    1.5103459E-02    2.0965055E-01    1.9002014E-04
    9.2700000E+00    1.5030620E-02    2.0963583E-01    1.9002041E-04
    9.4500000E+00    1.4958495E-02    2.0962052E-01    1.9002069E-04
    9.6300000E+00    1.4887066E-02    2.0960459E-01    1.9002096E-04
    9.8100000E+00    1.4816314E-02    2.0958802E-01    1.9002122E-04
    9.9900000E+00    1.4746224E-02    2.0957076E-01    1.9002148E-04
    1.0170000E+01    1.4676779E-02    2.0955280E-01    1.9002173E-04
    1.0350000E+01    1.4607965E-02    2.0953409E-01    1.9002198E-04
