# Time          5.0000E+01
# Units: Weight % Mineral
    Distance           Quartz           Albite           Dolomite-dis     Microcline       Pyrite           Fe(OH)3          Muscovite        Chamosite-7A     Illite           Kaolinite        Smectite-high    SiO2(am)         Calcite          POMC             O2(s)            Gibbsite     
    9.0000000E-02    2.6559637E+01    1.2284216E+01    9.8778164E-02    3.2865525E-01    0.0000000E+00    8.1468494E+00    1.0918883E+00    1.5861435E+01    1.9415139E+00    8.6957173E+00    1.6069069E+01    8.8794085E+00    1.0792569E-06    4.2828545E-02    1.1573725E-06    1.0461736E-06
    2.7000000E-01    2.6562048E+01    1.2291813E+01    1.0034430E-01    3.2876992E-01    0.0000000E+00    8.1323293E+00    1.0919873E+00    1.5862874E+01    1.9420388E+00    8.6935577E+00    1.6070526E+01    8.8808766E+00    1.0793561E-06    4.2832429E-02    1.1574774E-06    1.0462685E-06
    4.5000000E-01    2.6560997E+01    1.2296084E+01    1.0157523E-01    3.2884229E-01    0.0000000E+00    8.1320325E+00    1.0919441E+00    1.5862246E+01    1.9424024E+00    8.6900602E+00    1.6069890E+01    8.8810918E+00    1.0793154E-06    4.2830735E-02    1.1574316E-06    1.0462271E-06
    6.3000000E-01    2.6560091E+01    1.2299311E+01    1.0258254E-01    3.2891912E-01    0.0000000E+00    8.1317676E+00    1.0919069E+00    1.5861705E+01    1.9428254E+00    8.6874422E+00    1.6069342E+01    8.8812744E+00    1.0792810E-06    4.2829274E-02    1.1573922E-06    1.0461914E-06
    8.1000000E-01    2.6559331E+01    1.2301856E+01    1.0342970E-01    3.2899849E-01    0.0000000E+00    8.1315383E+00    1.0918756E+00    1.5861251E+01    1.9432579E+00    8.6853101E+00    1.6068882E+01    8.8814383E+00    1.0792532E-06    4.2828048E-02    1.1573590E-06    1.0461614E-06
    9.9000000E-01    2.6558688E+01    1.2303927E+01    1.0415771E-01    3.2906241E-01    0.0000000E+00    8.1313406E+00    1.0918492E+00    1.5860868E+01    1.9436685E+00    8.6835296E+00    1.6068493E+01    8.8815854E+00    1.0792308E-06    4.2827012E-02    1.1573310E-06    1.0461361E-06
    1.1700000E+00    2.6558143E+01    1.2305654E+01    1.0479430E-01    3.2908226E-01    0.0000000E+00    8.1311707E+00    1.0918268E+00    1.5860542E+01    1.9440435E+00    8.6820340E+00    1.6068163E+01    8.8817175E+00    1.0792130E-06    4.2826132E-02    1.1573073E-06    1.0461146E-06
    1.3500000E+00    2.6557672E+01    1.2307122E+01    1.0535878E-01    3.2907857E-01    0.0000000E+00    8.1310238E+00    1.0918074E+00    1.5860260E+01    1.9443745E+00    8.6807615E+00    1.6067878E+01    8.8818343E+00    1.0791990E-06    4.2825373E-02    1.1572867E-06    1.0460961E-06
    1.5300000E+00    2.6557260E+01    1.2308387E+01    1.0586512E-01    3.2907347E-01    0.0000000E+00    8.1308952E+00    1.0917905E+00    1.5860014E+01    1.9446573E+00    8.6796645E+00    1.6067629E+01    8.8819358E+00    1.0791879E-06    4.2824708E-02    1.1572688E-06    1.0460799E-06
    1.7100000E+00    2.6556895E+01    1.2309493E+01    1.0632373E-01    3.2906895E-01    0.0000000E+00    8.1307819E+00    1.0917755E+00    1.5859797E+01    1.9448932E+00    8.6787132E+00    1.6067409E+01    8.8820228E+00    1.0791796E-06    4.2824121E-02    1.1572529E-06    1.0460655E-06
    1.8900000E+00    2.6556571E+01    1.2310469E+01    1.0674261E-01    3.2906494E-01    0.0000000E+00    8.1306814E+00    1.0917622E+00    1.5859603E+01    1.9450856E+00    8.6778842E+00    1.6067212E+01    8.8820967E+00    1.0791736E-06    4.2823598E-02    1.1572388E-06    1.0460527E-06
