# Time          5.0000E+01
# Units: Mole component in mineral/m^3 porous medium
    Distance           H+               Li+              Na+              Ca++             K+               Al+++            SiO2(aq)         CO2(aq)          O2(aq)           Methane(aq)      Fe++             Fe+++            HS-              SO4--            Mg++             Cl-              CH2O             Tracer       
    9.0000000E-02   -3.4416643E+04    0.0000000E+00    1.1857962E+03    3.5688306E+01    3.4782904E+02    6.4808792E+03    2.3629807E+04    2.4997098E+01    1.6877637E-02    0.0000000E+00    2.6294933E+03    1.9641913E+03    0.0000000E+00    0.0000000E+00    1.1087214E+03    0.0000000E+00    9.9929060E+02    0.0000000E+00
    2.7000000E-01   -3.4408344E+04    0.0000000E+00    1.1863730E+03    3.5885319E+01    3.4784887E+02    6.4809791E+03    2.3631358E+04    2.5391122E+01    1.6877637E-02    0.0000000E+00    2.6294933E+03    1.9608602E+03    0.0000000E+00    0.0000000E+00    1.1089237E+03    0.0000000E+00    9.9929060E+02    0.0000000E+00
    4.5000000E-01   -3.4409211E+04    0.0000000E+00    1.1867963E+03    3.6041562E+01    3.4787209E+02    6.4809010E+03    2.3632393E+04    2.5703609E+01    1.6877637E-02    0.0000000E+00    2.6294933E+03    1.9608656E+03    0.0000000E+00    0.0000000E+00    1.1090866E+03    0.0000000E+00    9.9929060E+02    0.0000000E+00
    6.3000000E-01   -3.4410037E+04    0.0000000E+00    1.1871207E+03    3.6169454E+01    3.4789731E+02    6.4808816E+03    2.3633261E+04    2.5959394E+01    1.6877637E-02    0.0000000E+00    2.6294933E+03    1.9608683E+03    0.0000000E+00    0.0000000E+00    1.1092219E+03    0.0000000E+00    9.9929060E+02    0.0000000E+00
    8.1000000E-01   -3.4410747E+04    0.0000000E+00    1.1873785E+03    3.6277018E+01    3.4792255E+02    6.4808746E+03    2.3633983E+04    2.6174521E+01    1.6877637E-02    0.0000000E+00    2.6294933E+03    1.9608691E+03    0.0000000E+00    0.0000000E+00    1.1093369E+03    0.0000000E+00    9.9929060E+02    0.0000000E+00
    9.9000000E-01   -3.4411354E+04    0.0000000E+00    1.1875893E+03    3.6369454E+01    3.4794526E+02    6.4808715E+03    2.3634587E+04    2.6359392E+01    1.6877637E-02    0.0000000E+00    2.6294933E+03    1.9608689E+03    0.0000000E+00    0.0000000E+00    1.1094363E+03    0.0000000E+00    9.9929060E+02    0.0000000E+00
    1.1700000E+00   -3.4411876E+04    0.0000000E+00    1.1877655E+03    3.6450276E+01    3.4796263E+02    6.4808698E+03    2.3635095E+04    2.6521037E+01    1.6877637E-02    0.0000000E+00    2.6294933E+03    1.9608683E+03    0.0000000E+00    0.0000000E+00    1.1095234E+03    0.0000000E+00    9.9929060E+02    0.0000000E+00
    1.3500000E+00   -3.4412333E+04    0.0000000E+00    1.1879155E+03    3.6521941E+01    3.4797614E+02    6.4808689E+03    2.3635527E+04    2.6664366E+01    1.6877637E-02    0.0000000E+00    2.6294933E+03    1.9608677E+03    0.0000000E+00    0.0000000E+00    1.1096006E+03    0.0000000E+00    9.9929060E+02    0.0000000E+00
    1.5300000E+00   -3.4412737E+04    0.0000000E+00    1.1880451E+03    3.6586220E+01    3.4798755E+02    6.4808683E+03    2.3635902E+04    2.6792926E+01    1.6877637E-02    0.0000000E+00    2.6294933E+03    1.9608672E+03    0.0000000E+00    0.0000000E+00    1.1096697E+03    0.0000000E+00    9.9929060E+02    0.0000000E+00
    1.7100000E+00   -3.4413099E+04    0.0000000E+00    1.1881585E+03    3.6644438E+01    3.4799712E+02    6.4808679E+03    2.3636229E+04    2.6909362E+01    1.6877637E-02    0.0000000E+00    2.6294933E+03    1.9608668E+03    0.0000000E+00    0.0000000E+00    1.1097319E+03    0.0000000E+00    9.9929060E+02    0.0000000E+00
    1.8900000E+00   -3.4413425E+04    0.0000000E+00    1.1882587E+03    3.6697609E+01    3.4800501E+02    6.4808677E+03    2.3636515E+04    2.7015703E+01    1.6877637E-02    0.0000000E+00    2.6294933E+03    1.9608665E+03    0.0000000E+00    0.0000000E+00    1.1097883E+03    0.0000000E+00    9.9929060E+02    0.0000000E+00
    2.0700000E+00   -3.2932913E+04    0.0000000E+00    1.6418747E+03    2.8119618E+01    3.1081154E+02    6.2078438E+03    2.1351713E+04    2.7117121E+01    1.6877637E-02    0.0000000E+00    2.2497653E+03    2.1246628E+03    0.0000000E+00    0.0000000E+00    7.1346864E+02    0.0000000E+00    5.9957436E+04    0.0000000E+00
    2.2500000E+00   -3.2933231E+04    0.0000000E+00    1.6419942E+03    2.8166099E+01    3.1081799E+02    6.2078448E+03    2.1352053E+04    2.7210084E+01    1.6877637E-02    0.0000000E+00    2.2497653E+03    2.1246619E+03    0.0000000E+00    0.0000000E+00    7.1351781E+02    0.0000000E+00    5.9957436E+04    0.0000000E+00
