# Time          5.0000E+01
# Units: Volume % (m^3 mineral/m^3 porous medium)
    Distance        Quartz           Albite           Dolomite-dis     Microcline       Pyrite           Fe(OH)3          Muscovite        Chamosite-7A     Illite           Kaolinite        Smectite-high    SiO2(am)         Calcite          POMC             O2(s)            Gibbsite     
    9.0000000E-02    2.3399999E+01    1.0957703E+01    8.0477346E-02    2.9959187E-01    0.0000000E+00    6.1115248E+00    9.0000000E-01    1.1499870E+01    5.8999739E+00    7.8214025E+00    1.2899928E+01    9.9995282E+00    9.2924687E-07    9.9929060E-02    1.0000000E-06    1.0000000E-06
    2.7000000E-01    2.3400000E+01    1.0963486E+01    8.1745907E-02    2.9966922E-01    0.0000000E+00    6.1000790E+00    9.0000000E-01    1.1499870E+01    5.9010338E+00    7.8187510E+00    1.2899928E+01    1.0000275E+01    9.2924806E-07    9.9929060E-02    1.0000000E-06    1.0000000E-06
    4.5000000E-01    2.3400000E+01    1.0967728E+01    8.2751960E-02    2.9974704E-01    0.0000000E+00    6.1000977E+00    9.0000000E-01    1.1499870E+01    5.9023721E+00    7.8159145E+00    1.2899928E+01    1.0000912E+01    9.2924971E-07    9.9929060E-02    1.0000000E-06    1.0000000E-06
    6.3000000E-01    2.3400000E+01    1.0970981E+01    8.3575458E-02    2.9982729E-01    0.0000000E+00    6.1001070E+00    9.0000000E-01    1.1499870E+01    5.9038589E+00    7.8138264E+00    1.2899928E+01    1.0001459E+01    9.2925185E-07    9.9929060E-02    1.0000000E-06    1.0000000E-06
    8.1000000E-01    2.3400000E+01    1.0973565E+01    8.4268062E-02    2.9990823E-01    0.0000000E+00    6.1001097E+00    9.0000000E-01    1.1499870E+01    5.9053423E+00    7.8121324E+00    1.2899928E+01    1.0001930E+01    9.2925451E-07    9.9929060E-02    1.0000000E-06    1.0000000E-06
    9.9000000E-01    2.3400000E+01    1.0975678E+01    8.4863254E-02    2.9997376E-01    0.0000000E+00    6.1001089E+00    9.0000000E-01    1.1499870E+01    5.9067326E+00    7.8107198E+00    1.2899928E+01    1.0002338E+01    9.2925772E-07    9.9929060E-02    1.0000000E-06    1.0000000E-06
    1.1700000E+00    2.3400000E+01    1.0977445E+01    8.5383669E-02    2.9999802E-01    0.0000000E+00    6.1001068E+00    9.0000000E-01    1.1499870E+01    5.9079938E+00    7.8095350E+00    1.2899928E+01    1.0002692E+01    9.2926149E-07    9.9929060E-02    1.0000000E-06    1.0000000E-06
    1.3500000E+00    2.3400000E+01    1.0978949E+01    8.5845117E-02    2.9999998E-01    0.0000000E+00    6.1001047E+00    9.0000000E-01    1.1499870E+01    5.9091045E+00    7.8085288E+00    1.2899928E+01    1.0003001E+01    9.2926584E-07    9.9929060E-02    1.0000000E-06    1.0000000E-06
    1.5300000E+00    2.3400000E+01    1.0980248E+01    8.6259014E-02    2.9999998E-01    0.0000000E+00    6.1001030E+00    9.0000000E-01    1.1499870E+01    5.9100557E+00    7.8076633E+00    1.2899928E+01    1.0003270E+01    9.2927078E-07    9.9929060E-02    1.0000000E-06    1.0000000E-06
    1.7100000E+00    2.3400000E+01    1.0981384E+01    8.6633880E-02    2.9999998E-01    0.0000000E+00    6.1001016E+00    9.0000000E-01    1.1499870E+01    5.9108535E+00    7.8069146E+00    1.2899928E+01    1.0003506E+01    9.2927634E-07    9.9929060E-02    1.0000000E-06    1.0000000E-06
