# Time          5.0000E+01
# Units: Dimensionless (Log10(Q/Keq)
    Distance           Quartz           Albite           Dolomite-dis     Microcline       Pyrite           Fe(OH)3          Muscovite        Chamosite-7A     Illite           Kaolinite        Smectite-high    SiO2(am)         Calcite          POMC             O2(s)            Gibbsite     
    9.0000000E-02   -8.9419374E-01   -7.2129968E+00   -1.1784085E+01   -4.0206187E+00   -5.6411547E+01    6.0665149E-01    2.1313595E+00   -1.0812445E+01   -1.7112889E+00    3.4267350E+00   -1.3840601E+01   -7.9910222E-01   -5.5238066E+00   -3.2579926E+03    3.9093609E+00    2.3100832E+00
    2.7000000E-01   -6.6865606E-01   -6.4017361E+00   -1.1263868E+01   -3.3345728E+00   -5.6364224E+01    4.0600732E-04    2.8035769E+00   -1.0400220E+01   -8.5963134E-01    3.8639819E+00   -1.2792809E+01   -5.7356455E-01   -5.2755484E+00   -3.2577317E+03    3.9091856E+00    2.3031689E+00
    4.5000000E-01   -5.3489579E-01   -6.0006438E+00   -1.0923726E+01   -3.0237313E+00   -5.6328296E+01    4.6886458E-04    2.8975416E+00   -1.0317777E+01   -5.8679587E-01    3.9146257E+00   -1.2201017E+01   -4.3980428E-01   -5.1070693E+00   -3.2574711E+03    3.9090085E+00    2.1947306E+00
    6.3000000E-01   -4.3326720E-01   -5.7226558E+00   -1.0664889E+01   -2.8123349E+00   -5.6303050E+01    5.4242491E-04    2.8778639E+00   -1.0303295E+01   -4.5084174E-01    3.8868087E+00   -1.1786499E+01   -3.3817569E-01   -4.9777653E+00   -3.2572106E+03    3.9088292E+00    2.0791935E+00
    8.1000000E-01   -3.5090480E-01   -5.4993269E+00   -1.0453657E+01   -2.6372220E+00   -5.6286086E+01    6.1866900E-04    2.8546766E+00   -1.0291749E+01   -3.4755940E-01    3.8532333E+00   -1.1451558E+01   -2.5581329E-01   -4.8720045E+00   -3.2569503E+03    3.9086476E+00    1.9800434E+00
    9.9000000E-01   -2.8234694E-01   -5.3097772E+00   -1.0274588E+01   -2.4803303E+00   -5.6275400E+01    6.9696516E-04    2.8479045E+00   -1.0272967E+01   -2.5326598E-01    3.8266852E+00   -1.1165412E+01   -1.8725543E-01   -4.7822695E+00   -3.2566901E+03    3.9084637E+00    1.8982114E+00
    1.1700000E+00   -2.2413957E-01   -5.1453562E+00   -1.0119126E+01   -2.3348527E+00   -5.6269608E+01    7.7668376E-04    2.8563893E+00   -1.0249403E+01   -1.6369827E-01    3.8061072E+00   -1.0915063E+01   -1.2904806E-01   -4.7043199E+00   -3.2564301E+03    3.9082776E+00    1.8297151E+00
    1.3500000E+00   -1.7388419E-01   -5.0008649E+00   -9.9819237E+00   -2.1972151E+00   -5.6267763E+01    8.5724308E-04    2.8765986E+00   -1.0224157E+01   -7.8004710E-02    3.7891896E+00   -1.0692861E+01   -7.8792677E-02   -4.6354912E+00   -3.2561702E+03    3.9080892E+00    1.7710009E+00
    1.5300000E+00   -1.2987725E-01   -4.8725172E+00   -9.8593567E+00   -2.0653930E+00   -5.6269198E+01    9.3810741E-04    2.9056732E+00   -1.0199114E+01    4.2296472E-03    3.7744560E+00   -1.0493451E+01   -3.4785742E-02   -4.5739727E+00   -3.2559105E+03    3.9078986E+00    1.7196272E+00
    1.7100000E+00   -9.0885256E-02   -4.7574258E+00   -9.7487940E+00   -1.9384742E+00   -5.6273435E+01    1.0187891E-03    2.9412373E+00   -1.0175274E+01    8.3185977E-02    3.7610853E+00   -1.0312893E+01    4.2062549E-03   -4.5184499E+00   -3.2556509E+03    3.9077059E+00    1.6739498E+00
