# Time          5.0000E+01
# Units: Dimensionless (Log10(Q/Keq)
    Distance           Quartz           Albite           Dolomite-dis     Microcline       Pyrite           Fe(OH)3          Muscovite        Chamosite-7A     Illite           Kaolinite        Smectite-high    SiO2(am)         Calcite          POMC             O2(s)            Gibbsite     
    9.0000000E-02   -2.6137120E-01   -5.2685368E+00   -1.0388093E+01   -2.3007862E+00   -5.6281366E+01    1.6555692E-01    2.9623630E+00   -1.0468315E+01   -1.7037564E-01    3.8035511E+00   -1.1130789E+01   -1.6627969E-01   -4.8366941E+00   -4.3595999E+03    3.7750039E+00    1.8656687E+00
    2.7000000E-01    2.6555028E-03   -4.4840243E+00   -9.6450984E+00   -1.5116176E+00   -5.6263373E+01    1.2778363E-03    3.1812584E+00   -1.0394619E+01    3.5698122E-01    3.7613313E+00   -9.9950355E+00    9.7747014E-02   -4.4660182E+00   -5.4309339E+03    3.5349462E+00    1.5805321E+00
    4.5000000E-01    1.4957966E-01   -4.0401482E+00   -9.1739368E+00   -1.0143943E+00   -5.6289885E+01    1.5506447E-03    3.3304393E+00   -1.0397611E+01    6.6451420E-01    3.7071372E+00   -9.3251471E+00    2.4467117E-01   -4.2295104E+00   -6.3098002E+03    3.2904227E+00    1.4065108E+00
    6.3000000E-01    2.4855201E-01   -3.7349022E+00   -8.8261757E+00   -6.5881772E-01   -5.6324829E+01    1.6942396E-03    3.4455475E+00   -1.0435993E+01    8.8119858E-01    3.6646136E+00   -8.8689726E+00    3.4364352E-01   -4.0546447E+00   -6.6396270E+03    3.0383908E+00    1.2862767E+00
    8.1000000E-01    3.2180032E-01   -3.5072601E+00   -8.5491561E+00   -3.9258400E-01   -5.6354052E+01    1.7491143E-03    3.5286007E+00   -1.0493138E+01    1.0400716E+00    3.6279296E+00   -8.5337985E+00    4.1689183E-01   -3.9152553E+00   -6.6718543E+03    2.7781773E+00    1.1946864E+00
    9.9000000E-01    3.7920736E-01   -3.3287213E+00   -8.3182614E+00   -1.8655148E-01   -5.6370760E+01    1.7540296E-03    3.5873836E+00   -1.0555420E+01    1.1603562E+00    3.5954941E+00   -8.2745885E+00    4.7429887E-01   -3.7990520E+00   -6.6624222E+03    2.5092509E+00    1.1210616E+00
    1.1700000E+00    4.2600530E-01   -3.1836777E+00   -8.1203947E+00   -2.2672990E-02   -5.6371950E+01    1.7353596E-03    3.6289382E+00   -1.0614538E+01    1.2540680E+00    3.5667661E+00   -8.0665316E+00    5.2109681E-01   -3.6994809E+00   -6.6488382E+03    2.2310437E+00    1.0598997E+00
    1.3500000E+00    4.6541054E-01   -3.0618930E+00   -7.9477812E+00    1.1167822E-01   -5.6356884E+01    1.7078355E-03    3.6602577E+00   -1.0665461E+01    1.3304429E+00    3.5425448E+00   -7.8939163E+00    5.6050205E-01   -3.6126435E+00   -6.6344568E+03    1.9429291E+00    1.0083838E+00
    1.5300000E+00    4.9939735E-01   -2.9576049E+00   -7.7954213E+00    2.2393779E-01   -5.6326000E+01    1.6782715E-03    3.6839066E+00   -1.0707597E+01    1.3937933E+00    3.5219078E+00   -7.7480024E+00    5.9448886E-01   -3.5360290E+00   -6.6195378E+03    1.6442122E+00    9.6407849E-01
    1.7100000E+00    5.2928542E-01   -2.8667401E+00   -7.6598430E+00    3.1936904E-01   -5.6280283E+01    1.6491513E-03    3.7021646E+00   -1.0741251E+01    1.4474288E+00    3.5045107E+00   -7.6228866E+00    6.2437694E-01   -3.4678909E+00   -6.6040682E+03    1.3341198E+00    9.2549186E-01
    1.8900000E+00    5.5602666E-01   -2.7862701E+00   -7.5384308E+00    4.0177568E-01   -5.6220904E+01    1.6208398E-03    3.7167774E+00   -1.0767247E+01    1.4938413E+00    3.4901993E+00   -7.5143353E+00    6.5111817E-01   -3.4069219E+00   -6.5852954E+03    1.0117889E+00    8.9159493E-01
    2.0700000E+00    5.9548193E-01   -2.5624509E+00   -7.3961861E+00    5.7564157E-01   -5.6181289E+01    1.3283512E-03    4.0127703E+00   -1.0637688E+01    1.7828001E+00    3.6912369E+00   -7.2404275E+00    6.9057344E-01   -3.3445273E+00   -4.8444045E+03    6.7849743E-01    9.5265843E-01
    2.2500000E+00    6.3021653E-01   -2.4609955E+00   -7.2670106E+00    6.3093831E-01   -5.6127957E+01    1.2739709E-03    3.9823890E+00   -1.0694165E+01    1.8142226E+00    3.6750281E+00   -7.1148485E+00    7.2530805E-01   -3.2868946E+00   -4.7856525E+03    3.4491841E-01    9.0981944E-01
    2.4300000E+00    6.6112572E-01   -2.3702965E+00   -7.1483838E+00    6.7857649E-01   -5.6066864E+01    1.2426636E-03    3.9527250E+00   -1.0730856E+01    1.8403515E+00    3.6595443E+00   -7.0001456E+00    7.5621723E-01   -3.2332439E+00   -4.7646372E+03    1.0376658E-02    8.7116835E-01
    2.6100000E+00    6.8885792E-01   -2.2883742E+00   -7.0385417E+00    7.2000643E-01   -5.6001593E+01    1.2236960E-03    3.9241323E+00   -1.0754878E+01    1.8625037E+00    3.6449861E+00   -6.8950529E+00    7.8394944E-01   -3.1830144E+00   -4.7474155E+03   -3.2453343E-01    8.3615703E-01
    2.7900000E+00    7.1391002E-01   -2.2138274E+00   -6.9361614E+00    7.5621839E-01   -5.5934180E+01    1.2114560E-03    3.8965470E+00   -1.0770570E+01    1.8814176E+00    3.6312929E+00   -6.7984786E+00    8.0900153E-01   -3.1357685E+00   -4.7306272E+03   -6.5926517E-01    8.0425837E-01
    2.9700000E+00    7.3667093E-01   -2.1455610E+00   -6.8402040E+00    7.8798202E-01   -5.5865819E+01    1.2029868E-03    3.8699021E+00   -1.0780490E+01    1.8976530E+00    3.6184062E+00   -6.7093874E+00    8.3176244E-01   -3.0911476E+00   -4.7139308E+03   -9.9321940E-01    7.7505410E-01
    3.1500000E+00    7.5745058E-01   -2.0827035E+00   -6.7498345E+00    8.1590654E-01   -5.5797254E+01    1.1967116E-03    3.8441296E+00   -1.0786194E+01    1.9116413E+00    3.6062685E+00   -6.6268502E+00    8.5254209E-01   -3.0488525E+00   -4.6973158E+03   -1.3257287E+00    7.4820561E-01
    3.3300000E+00    7.7649973E-01   -2.0245505E+00   -6.6643697E+00    8.4048156E-01   -5.5728985E+01    1.1917843E-03    3.8191624E+00   -1.0788674E+01    1.9237204E+00    3.5948246E+00   -6.5500592E+00    8.7159124E-01   -3.0086307E+00   -4.6808128E+03   -1.6560514E+00    7.2343448E-01
    3.5100000E+00    7.9402393E-01   -1.9705254E+00   -6.5832421E+00    8.6210571E-01   -5.5661391E+01    1.1877540E-03    3.7949348E+00   -1.0788600E+01    1.9341580E+00    3.5840212E+00   -6.4783228E+00    8.8911544E-01   -2.9702667E+00   -4.6644600E+03   -1.9833668E+00    7.0050861E-01
    3.6900000E+00    8.1019367E-01   -1.9201502E+00   -6.5059737E+00    8.8110730E-01   -5.5594786E+01    1.1843900E-03    3.7713837E+00   -1.0786451E+01    1.9431689E+00    3.5738081E+00   -6.4110527E+00    9.0528518E-01   -2.9335747E+00   -4.6483007E+03   -2.3067716E+00    6.7923230E-01
    3.8700000E+00    8.2515173E-01   -1.8730252E+00   -6.4321575E+00    8.9775946E-01   -5.5529461E+01    1.1815869E-03    3.7484488E+00   -1.0782595E+01    1.9509269E+00    3.5641371E+00   -6.3477491E+00    9.2024324E-01   -2.8983933E+00   -4.6323819E+03   -2.6252768E+00    6.5943872E-01
    4.0500000E+00    8.3901877E-01   -1.8288125E+00   -6.3614428E+00    9.1229145E-01   -5.5465699E+01    1.1793142E-03    3.7260720E+00   -1.0777327E+01    1.9575736E+00    3.5549624E+00   -6.2879866E+00    9.3411028E-01   -2.8645807E+00   -4.6167552E+03   -2.9378060E+00    6.4098433E-01
    4.2300000E+00    8.5189753E-01   -1.7872243E+00   -6.2935245E+00    9.2489721E-01   -5.5403787E+01    1.1775870E-03    3.7041981E+00   -1.0770898E+01    1.9632255E+00    3.5462402E+00   -6.2314017E+00    9.4698904E-01   -2.8320116E+00   -4.6014760E+03   -3.2431952E+00    6.2374452E-01
    4.4100000E+00    8.6387606E-01   -1.7480136E+00   -6.2281344E+00    9.3574199E-01   -5.5344023E+01    1.1764506E-03    3.6827743E+00   -1.0763526E+01    1.9679783E+00    3.5379287E+00   -6.1776823E+00    9.5896757E-01   -2.8005740E+00   -4.5866041E+03   -3.5401949E+00    6.0761021E-01
    4.5900000E+00    8.7503030E-01   -1.7109671E+00   -6.1650348E+00    9.4496746E-01   -5.5286719E+01    1.1759704E-03    3.6617497E+00   -1.0755412E+01    1.9719113E+00    3.5299871E+00   -6.1265592E+00    9.7012181E-01   -2.7701675E+00   -4.5722034E+03   -3.8274739E+00    5.9248519E-01
    4.7700000E+00    8.8542601E-01   -1.6758995E+00   -6.1040128E+00    9.5269578E-01   -5.5232201E+01    1.1762262E-03    3.6410755E+00   -1.0746741E+01    1.9750901E+00    3.5223760E+00   -6.0777989E+00    9.8051752E-01   -2.7407009E+00   -4.5583412E+03   -4.1036265E+00    5.7828392E-01
    4.9500000E+00    8.9512042E-01   -1.6426488E+00   -6.0448762E+00    9.5903277E-01   -5.5180812E+01    1.1773084E-03    3.6207043E+00   -1.0737689E+01    1.9775689E+00    3.5150567E+00   -6.0311974E+00    9.9021193E-01   -2.7120908E+00   -4.5450881E+03   -4.3671826E+00    5.6492984E-01
    5.1300000E+00    9.0416344E-01   -1.6110729E+00   -5.9874499E+00    9.6407058E-01   -5.5132905E+01    1.1793143E-03    3.6005901E+00   -1.0728423E+01    1.9793924E+00    3.5079907E+00   -5.9865757E+00    9.9925495E-01   -2.6842604E+00   -4.5325175E+03   -4.6166215E+00    5.5235385E-01
