# Time          5.0000E+01
# Units: Bars
    Distance        CO2(g)           O2(g)            CH4(g)          
    9.0000000E-02    1.3226933E-02    2.0694766E-01    1.9000020E-04
    2.7000000E-01    1.5391206E-02    2.0120020E-01    1.9000062E-04
    4.5000000E-01    1.7655627E-02    1.9545883E-01    1.9000103E-04
    6.3000000E-01    2.0033496E-02    1.8971114E-01    1.9000144E-04
    8.1000000E-01    2.2527508E-02    1.8395753E-01    1.9000184E-04
    9.9000000E-01    2.5140676E-02    1.7819854E-01    1.9000223E-04
    1.1700000E+00    2.7876489E-02    1.7243462E-01    1.9000262E-04
    1.3500000E+00    3.0738816E-02    1.6666607E-01    1.9000301E-04
    1.5300000E+00    3.3731855E-02    1.6089314E-01    1.9000339E-04
    1.7100000E+00    3.6860087E-02    1.5511602E-01    1.9000376E-04
    1.8900000E+00    4.0128259E-02    1.4933485E-01    1.9000413E-04
    2.0700000E+00    4.3519668E-02    1.4358650E-01    1.9000450E-04
    2.2500000E+00    4.6843224E-02    1.3806775E-01    1.9000485E-04
    2.4300000E+00    5.0108974E-02    1.3275125E-01    1.9000520E-04
    2.6100000E+00    5.3314183E-02    1.2763791E-01    1.9000554E-04
    2.7900000E+00    5.6456465E-02    1.2272818E-01    1.9000588E-04
    2.9700000E+00    5.9533384E-02    1.1802245E-01    1.9000621E-04
    3.1500000E+00    6.2542428E-02    1.1352108E-01    1.9000654E-04
    3.3300000E+00    6.5481007E-02    1.0922441E-01    1.9000686E-04
    3.5100000E+00    6.8346444E-02    1.0513277E-01    1.9000718E-04
    3.6900000E+00    7.1135970E-02    1.0124646E-01    1.9000748E-04
    3.8700000E+00    7.3846720E-02    9.7565760E-02    1.9000779E-04
    4.0500000E+00    7.6475729E-02    9.4090966E-02    1.9000809E-04
    4.2300000E+00    7.9019925E-02    9.0822350E-02    1.9000838E-04
    4.4100000E+00    8.1476124E-02    8.7760180E-02    1.9000866E-04
    4.5900000E+00    8.3841027E-02    8.4904721E-02    1.9000895E-04
    4.7700000E+00    8.6111213E-02    8.2256236E-02    1.9000922E-04
    4.9500000E+00    8.8283133E-02    7.9814985E-02    1.9000949E-04
    5.1300000E+00    9.0353107E-02    7.7581229E-02    1.9000975E-04
    5.3100000E+00    9.2317316E-02    7.5555232E-02    1.9001001E-04
    5.4900000E+00    9.4171796E-02    7.3737256E-02    1.9001026E-04
    5.6700000E+00    9.5912433E-02    7.2127569E-02    1.9001051E-04
    5.8500000E+00    9.7534960E-02    7.0726441E-02    1.9001075E-04
    6.0300000E+00    9.9034944E-02    6.9534148E-02    1.9001099E-04
    6.2100000E+00    1.0040779E-01    6.8550967E-02    1.9001122E-04
    6.3900000E+00    1.0164872E-01    6.7777180E-02    1.9001145E-04
    6.5700000E+00    1.0275278E-01    6.7213073E-02    1.9001167E-04
    6.7500000E+00    1.0371484E-01    6.6858934E-02    1.9001188E-04
    6.9300000E+00    1.0452957E-01    6.6715054E-02    1.9001209E-04
    7.1100000E+00    1.0519144E-01    6.6781725E-02    1.9001229E-04
    7.2900000E+00    1.0569471E-01    6.7059236E-02    1.9001249E-04
    7.4700000E+00    1.0603345E-01    6.7547880E-02    1.9001268E-04
    7.6500000E+00    1.0620150E-01    6.8247941E-02    1.9001287E-04
    7.8300000E+00    1.0619247E-01    6.9159705E-02    1.9001305E-04
    8.0100000E+00    1.0599975E-01    7.0283449E-02    1.9001323E-04
    8.1900000E+00    1.0561373E-01    7.1629178E-02    1.9001340E-04
    8.3700000E+00    1.0521555E-01    7.3009666E-02    1.9001357E-04
    8.5500000E+00    1.0482530E-01    7.4397119E-02    1.9001374E-04
    8.7300000E+00    1.0444468E-01    7.5789849E-02    1.9001390E-04
    8.9100000E+00    1.0407387E-01    7.7187707E-02    1.9001405E-04
    9.0900000E+00    1.0371297E-01    7.8590690E-02    1.9001420E-04
    9.2700000E+00    1.0336205E-01    7.9998807E-02    1.9001435E-04
    9.4500000E+00    1.0302122E-01    8.1412066E-02    1.9001449E-04
    9.6300000E+00    1.0269058E-01    8.2830480E-02    1.9001462E-04
    9.8100000E+00    1.0237025E-01    8.4254056E-02    1.9001475E-04
    9.9900000E+00    1.0206035E-01    8.5682806E-02    1.9001488E-04
    1.0170000E+01    1.0176104E-01    8.7116738E-02    1.9001500E-04
    1.0350000E+01    1.0147247E-01    8.8555863E-02    1.9001512E-04
    1.0530000E+01    1.0119481E-01    9.0000189E-02    1.9001523E-04
    1.0710000E+01    1.0092822E-01    9.1449726E-02    1.9001533E-04
    1.0890000E+01    1.0067291E-01    9.2904482E-02    1.9001544E-04
    1.1070000E+01    1.0042905E-01    9.4364466E-02    1.9001553E-04
    1.1250000E+01    1.0019686E-01    9.5829685E-02    1.9001563E-04
    1.1430000E+01    9.9976540E-02    9.7300147E-02    1.9001572E-04
