# Time          5.0000E+01
# Units: Mol/kgw
    Distance           H+               Li+              Na+              Ca++             K+               Al+++            SiO2(aq)         CO2(aq)          O2(aq)           Methane(aq)      Fe++             Fe+++            HS-              SO4--            Mg++             Cl-              CH2O             Tracer       
    9.0000000E-02   -2.5705720E-04    1.0000000E-04    2.4041757E-05    1.5091803E-05    1.3441488E-05    3.0574548E-07    4.0403523E-05    1.1837629E-03    3.3839244E-04    3.5589595E-07    8.6512759E-08    1.5649802E-11    1.0000000E-14    1.0000000E-14    9.8790338E-06    1.0000000E-14    2.5552310E-05    1.0000000E-30
    2.7000000E-01   -3.2644723E-04    1.0000000E-04    4.1363400E-05    2.7152858E-05    2.6236958E-05    1.1993682E-07    7.2668079E-05    1.3300769E-03    3.2904701E-04    3.5588947E-07    9.5181116E-08    9.2005284E-12    1.0000000E-14    1.0000000E-14    1.7724494E-05    1.0000000E-14    1.4251968E-06    1.0000000E-30
    4.5000000E-01   -3.9206684E-04    1.0000000E-04    5.7053919E-05    3.7939832E-05    4.0986792E-05    6.9096158E-08    9.9721310E-05    1.4771819E-03    3.1972823E-04    3.5588346E-07    9.0699652E-08    7.6182287E-12    1.0000000E-14    1.0000000E-14    2.4607890E-05    1.0000000E-14    2.5436862E-07    1.0000000E-30
    6.3000000E-01   -4.5496591E-04    1.0000000E-04    7.1718976E-05    4.8174531E-05    5.5897005E-05    4.7544124E-08    1.2289142E-04    1.6274795E-03    3.1039693E-04    3.5587774E-07    8.4653041E-08    6.7286073E-12    1.0000000E-14    1.0000000E-14    3.1073470E-05    1.0000000E-14    2.0126170E-07    1.0000000E-30
    8.1000000E-01   -5.1596867E-04    1.0000000E-04    8.5711920E-05    5.8257715E-05    7.0112608E-05    3.6217943E-08    1.4313099E-04    1.7820467E-03    3.0105222E-04    3.5587219E-07    8.0503876E-08    6.2018428E-12    1.0000000E-14    1.0000000E-14    3.7408529E-05    1.0000000E-14    2.0442404E-07    1.0000000E-30
    9.9000000E-01   -5.7565485E-04    1.0000000E-04    9.9260653E-05    6.8379522E-05    8.3347825E-05    2.9474587E-08    1.6110594E-04    1.9416989E-03    2.9169476E-04    3.5586672E-07    7.8659760E-08    5.8896747E-12    1.0000000E-14    1.0000000E-14    4.3749801E-05    1.0000000E-14    2.1085675E-07    1.0000000E-30
    1.1700000E+00   -6.3442725E-04    1.0000000E-04    1.1252293E-04    7.8615391E-05    9.5590372E-05    2.5114122E-08    1.7726514E-04    2.1071051E-03    2.8232513E-04    3.5586131E-07    7.8771078E-08    5.7169900E-12    1.0000000E-14    1.0000000E-14    5.0154152E-05    1.0000000E-14    2.1787569E-07    1.0000000E-30
    1.3500000E+00   -6.9258845E-04    1.0000000E-04    1.2561339E-04    8.8990110E-05    1.0694002E-04    2.2141068E-08    1.9194900E-04    2.2788629E-03    2.7294382E-04    3.5585592E-07    8.0456439E-08    5.6420059E-12    1.0000000E-14    1.0000000E-14    5.6642749E-05    1.0000000E-14    2.2538369E-07    1.0000000E-30
    1.5300000E+00   -7.5037206E-04    1.0000000E-04    1.3861865E-04    9.9509311E-05    1.1752038E-04    2.0039735E-08    2.0542290E-04    2.4575273E-03    2.6355120E-04    3.5585053E-07    8.3454326E-08    5.6399817E-12    1.0000000E-14    1.0000000E-14    6.3222698E-05    1.0000000E-14    2.3342628E-07    1.0000000E-30
    1.7100000E+00   -8.0796280E-04    1.0000000E-04    1.5160640E-04    1.1017275E-04    1.2744558E-04    1.8519413E-08    2.1789827E-04    2.6436301E-03    2.5414757E-04    3.5584512E-07    8.7617621E-08    5.6956010E-12    1.0000000E-14    1.0000000E-14    6.9896273E-05    1.0000000E-14    2.4206420E-07    1.0000000E-30
    1.8900000E+00   -8.6551685E-04    1.0000000E-04    1.6464182E-04    1.2098108E-04    1.3678986E-04    1.7403643E-08    2.2956420E-04    2.8376989E-03    2.4473318E-04    3.5583969E-07    9.2875854E-08    5.7990155E-12    1.0000000E-14    1.0000000E-14    7.6671534E-05    1.0000000E-14    2.5309817E-07    1.0000000E-30
    2.0700000E+00   -9.2686899E-04    1.0000000E-04    1.8353307E-04    1.3271109E-04    1.3436066E-04    1.9656450E-08    2.5061130E-04    3.0430252E-03    2.3536793E-04    3.5583354E-07    9.1067454E-08    5.8935976E-12    1.0000000E-14    1.0000000E-14    8.7384993E-05    1.0000000E-14    1.4554498E-05    1.0000000E-30
    2.2500000E+00   -9.8805541E-04    1.0000000E-04    2.0243957E-04    1.4445295E-04    1.3180688E-04    1.7920058E-08    2.7033549E-04    3.2461651E-03    2.2636797E-04    3.5582739E-07    9.3655139E-08    5.9790324E-12    1.0000000E-14    1.0000000E-14    9.8060001E-05    1.0000000E-14    1.6082798E-05    1.0000000E-30
    2.4300000E+00   -1.0490891E-03    1.0000000E-04    2.2134418E-04    1.5620290E-04    1.2914919E-04    1.6506678E-08    2.8881700E-04    3.4473113E-03    2.1769368E-04    3.5582124E-07    9.8102496E-08    6.0547834E-12    1.0000000E-14    1.0000000E-14    1.0870110E-04    1.0000000E-14    1.6789916E-05    1.0000000E-30
    2.6100000E+00   -1.1099687E-03    1.0000000E-04    2.4023107E-04    1.6795739E-04    1.2640469E-04    1.5336363E-08    3.0612355E-04    3.6463169E-03    2.0934729E-04    3.5581509E-07    1.0341421E-07    6.1212451E-12    1.0000000E-14    1.0000000E-14    1.1931164E-04    1.0000000E-14    1.7464640E-05    1.0000000E-30
    2.7900000E+00   -1.1706924E-03    1.0000000E-04    2.5908594E-04    1.7971320E-04    1.2358800E-04    1.4352564E-08    3.2231759E-04    3.8430677E-03    2.0132972E-04    3.5580895E-07    1.0918412E-07    6.1789654E-12    1.0000000E-14    1.0000000E-14    1.2989431E-04    1.0000000E-14    1.8160848E-05    1.0000000E-30
    2.9700000E+00   -1.2312578E-03    1.0000000E-04    2.7789571E-04    1.9146737E-04    1.2071176E-04    1.3514773E-08    3.3745690E-04    4.0374466E-03    1.9364172E-04    3.5580282E-07    1.1523781E-07    6.2284160E-12    1.0000000E-14    1.0000000E-14    1.4045128E-04    1.0000000E-14    1.8882002E-05    1.0000000E-30
    3.1500000E+00   -1.2916614E-03    1.0000000E-04    2.9664834E-04    2.0321712E-04    1.1778699E-04    1.2793212E-08    3.5159515E-04    4.2293307E-03    1.8628404E-04    3.5579669E-07    1.2149388E-07    6.2699795E-12    1.0000000E-14    1.0000000E-14    1.5098425E-04    1.0000000E-14    1.9627676E-05    1.0000000E-30
    3.3300000E+00   -1.3518990E-03    1.0000000E-04    3.1533267E-04    2.1495982E-04    1.1482335E-04    1.2165496E-08    3.6478233E-04    4.4185910E-03    1.7925735E-04    3.5579056E-07    1.2790812E-07    6.3039598E-12    1.0000000E-14    1.0000000E-14    1.6149454E-04    1.0000000E-14    2.0396786E-05    1.0000000E-30
    3.5100000E+00   -1.4119656E-03    1.0000000E-04    3.3393825E-04    2.2669297E-04    1.1182939E-04    1.1614477E-08    3.7706504E-04    4.6050918E-03    1.7256232E-04    3.5578444E-07    1.3445016E-07    6.3305925E-12    1.0000000E-14    1.0000000E-14    1.7198314E-04    1.0000000E-14    2.1187764E-05    1.0000000E-30
    3.6900000E+00   -1.4718553E-03    1.0000000E-04    3.5245526E-04    2.3841416E-04    1.0881272E-04    1.1126793E-08    3.8848688E-04    4.7886903E-03    1.6619959E-04    3.5577833E-07    1.4109331E-07    6.3500562E-12    1.0000000E-14    1.0000000E-14    1.8245075E-04    1.0000000E-14    2.1998514E-05    1.0000000E-30
    3.8700000E+00   -1.5315619E-03    1.0000000E-04    3.7087439E-04    2.5012102E-04    1.0578017E-04    1.0691871E-08    3.9908862E-04    4.9692364E-03    1.6016976E-04    3.5577223E-07    1.4780988E-07    6.3624810E-12    1.0000000E-14    1.0000000E-14    1.9289780E-04    1.0000000E-14    2.2826343E-05    1.0000000E-30
    4.0500000E+00   -1.5910782E-03    1.0000000E-04    3.8918676E-04    2.6181124E-04    1.0273790E-04    1.0301234E-08    4.0890844E-04    5.1465724E-03    1.5447346E-04    3.5576613E-07    1.5456882E-07    6.3679560E-12    1.0000000E-14    1.0000000E-14    2.0332449E-04    1.0000000E-14    2.3667898E-05    1.0000000E-30
