# Time          5.0000E+01
# Units: Mol/g solid
    Distance        NaXEel           KXEel            CaXEel           MgXEel          
    9.0000000E-02    3.4888605E-08    2.9579323E-07    6.2646795E-06    3.5730410E-06
    2.7000000E-01    4.1444784E-08    3.0292870E-07    6.2415813E-06    3.5904811E-06
    4.5000000E-01    4.6704568E-08    3.6537896E-07    6.2303281E-06    3.5674832E-06
    6.3000000E-01    5.1152980E-08    4.5588880E-07    6.2120087E-06    3.5379492E-06
    8.1000000E-01    5.5039315E-08    5.6062902E-07    6.1881493E-06    3.5071715E-06
    9.9000000E-01    5.8480622E-08    6.6902034E-07    6.1617998E-06    3.4773305E-06
    1.1700000E+00    6.1545550E-08    7.7340530E-07    6.1353764E-06    3.4497982E-06
    1.3500000E+00    6.4292754E-08    8.6917965E-07    6.1103538E-06    3.4253675E-06
    1.5300000E+00    6.6782912E-08    9.5428219E-07    6.0873958E-06    3.4043711E-06
    1.7100000E+00    6.9079102E-08    1.0283420E-06    6.0666207E-06    3.3868424E-06
    1.8900000E+00    7.1247083E-08    1.0915726E-06    6.0476806E-06    3.3729883E-06
    2.0700000E+00    1.8597174E-10    2.5827472E-09    1.4928497E-08    8.6932021E-09
    2.2500000E+00    1.9369938E-10    2.4540160E-09    1.4773889E-08    8.9079310E-09
    2.4300000E+00    2.0129995E-10    2.3392825E-09    1.4647105E-08    9.0879199E-09
    2.6100000E+00    2.0876652E-10    2.2358951E-09    1.4541830E-08    9.2407991E-09
    2.7900000E+00    2.1609565E-10    2.1418570E-09    1.4453499E-08    9.3721363E-09
    2.9700000E+00    2.2328615E-10    2.0556330E-09    1.4378724E-08    9.4860870E-09
    3.1500000E+00    2.3033817E-10    1.9760226E-09    1.4314946E-08    9.5858144E-09
    3.3300000E+00    2.3725258E-10    1.9020728E-09    1.4260190E-08    9.6737678E-09
    3.5100000E+00    2.4403056E-10    1.8330177E-09    1.4212914E-08    9.7518726E-09
    3.6900000E+00    2.5067332E-10    1.7682347E-09    1.4171895E-08    9.8216625E-09
    3.8700000E+00    2.5718192E-10    1.7072124E-09    1.4136152E-08    9.8843735E-09
    4.0500000E+00    2.6355710E-10    1.6495276E-09    1.4104890E-08    9.9410125E-09
    4.2300000E+00    2.6979925E-10    1.5948269E-09    1.4077457E-08    9.9924077E-09
    4.4100000E+00    2.7590827E-10    1.5428135E-09    1.4053314E-08    1.0039246E-08
    4.5900000E+00    2.8188358E-10    1.4932366E-09    1.4032012E-08    1.0082102E-08
    4.7700000E+00    2.8772407E-10    1.4458833E-09    1.4013175E-08    1.0121458E-08
    4.9500000E+00    2.9342813E-10    1.4005718E-09    1.3996484E-08    1.0157726E-08
    5.1300000E+00    2.9899363E-10    1.3571468E-09    1.3981667E-08    1.0191255E-08
    5.3100000E+00    3.0441800E-10    1.3154748E-09    1.3968493E-08    1.0222344E-08
    5.4900000E+00    3.0969828E-10    1.2754406E-09    1.3956761E-08    1.0251253E-08
    5.6700000E+00    3.1483129E-10    1.2369449E-09    1.3946299E-08    1.0278205E-08
    5.8500000E+00    3.1981370E-10    1.1999010E-09    1.3936955E-08    1.0303398E-08
    6.0300000E+00    3.2464228E-10    1.1642332E-09    1.3928599E-08    1.0327001E-08
    6.2100000E+00    3.2931409E-10    1.1298747E-09    1.3921113E-08    1.0349166E-08
    6.3900000E+00    3.3382674E-10    1.0967656E-09    1.3914397E-08    1.0370025E-08
    6.5700000E+00    3.3817857E-10    1.0648516E-09    1.3908359E-08    1.0389698E-08
    6.7500000E+00    3.4236894E-10    1.0340823E-09    1.3902920E-08    1.0408290E-08
    6.9300000E+00    3.4639831E-10    1.0044103E-09    1.3898009E-08    1.0425895E-08
    7.1100000E+00    3.5026836E-10    9.7579039E-10    1.3893563E-08    1.0442598E-08
    7.2900000E+00    3.5398197E-10    9.4817839E-10    1.3889526E-08    1.0458476E-08
    7.4700000E+00    3.5754315E-10    9.2153125E-10    1.3885848E-08    1.0473597E-08
    7.6500000E+00    3.6095681E-10    8.9580676E-10    1.3882485E-08    1.0488024E-08
    7.8300000E+00    3.6422861E-10    8.7096371E-10    1.3879399E-08    1.0501814E-08
    8.0100000E+00    3.6736619E-10    8.4700807E-10    1.3876548E-08    1.0515000E-08
    8.1900000E+00    5.9349095E-08    1.3455989E-07    2.2191414E-06    1.6833087E-06
    8.3700000E+00    5.9902639E-08    1.3361172E-07    2.2182876E-06    1.6843408E-06
    8.5500000E+00    6.0434935E-08    1.3267552E-07    2.2174526E-06    1.6853614E-06
    8.7300000E+00    6.0947071E-08    1.3175458E-07    2.2166333E-06    1.6863711E-06
    8.9100000E+00    6.1440108E-08    1.3085003E-07    2.2158280E-06    1.6873698E-06
    9.0900000E+00    6.1915072E-08    1.2996239E-07    2.2150340E-06    1.6883593E-06
    9.2700000E+00    6.2372951E-08    1.2909191E-07    2.2142455E-06    1.6893447E-06
    9.4500000E+00    6.2814700E-08    1.2823869E-07    2.2134522E-06    1.6903355E-06
    9.6300000E+00    6.3241237E-08    1.2740275E-07    2.2126376E-06    1.6913475E-06
    9.8100000E+00    6.3653452E-08    1.2658401E-07    2.2117774E-06    1.6924046E-06
    9.9900000E+00    6.4052209E-08    1.2578232E-07    2.2108394E-06    1.6935387E-06
    1.0170000E+01    6.4438355E-08    1.2499745E-07    2.2097832E-06    1.6947895E-06
    1.0350000E+01    6.4812718E-08    1.2422907E-07    2.2085632E-06    1.6962024E-06
    1.0530000E+01    6.5176116E-08    1.2347677E-07    2.2071316E-06    1.6978250E-06
    1.0710000E+01    6.5529356E-08    1.2273996E-07    2.2054429E-06    1.6997025E-06
    1.0890000E+01    6.5873235E-08    1.2201792E-07    2.2034592E-06    1.7018728E-06
    1.1070000E+01    6.6208545E-08    1.2130972E-07    2.2011543E-06    1.7043620E-06
    1.1250000E+01    6.6536078E-08    1.2061421E-07    2.1985178E-06    1.7071808E-06
    1.1430000E+01    6.6856627E-08    1.1993003E-07    2.1955568E-06    1.7103221E-06
    1.1610000E+01    6.7170992E-08    1.1925556E-07    2.1922968E-06    1.7137608E-06
    1.1790000E+01    6.7479988E-08    1.1858893E-07    2.1887800E-06    1.7174553E-06
    1.1970000E+01    6.7784437E-08    1.1792810E-07    2.1850623E-06    1.7213500E-06
    1.2150000E+01    6.8085164E-08    1.1727091E-07    2.1812097E-06    1.7253797E-06
    1.2330000E+01    6.8381789E-08    1.1661765E-07    2.1772957E-06    1.7294707E-06
    1.2510000E+01    4.2649433E-08    7.3068778E-08    1.3591705E-06    1.0830236E-06
    1.2690000E+01    4.2553063E-08    7.3232928E-08    1.3572681E-06    1.0848927E-06
    1.2870000E+01    4.2458204E-08    7.3392630E-08    1.3553917E-06    1.0867368E-06
    1.3050000E+01    4.2364822E-08    7.3547940E-08    1.3535515E-06    1.0885462E-06
    1.3230000E+01    4.2272878E-08    7.3698940E-08    1.3517566E-06    1.0903118E-06
    1.3410000E+01    4.2182333E-08    7.3845750E-08    1.3500148E-06    1.0920256E-06
    1.3590000E+01    4.2093155E-08    7.3988523E-08    1.3483331E-06    1.0936807E-06
    1.3770000E+01    4.2005311E-08    7.4127449E-08    1.3467173E-06    1.0952712E-06
    1.3950000E+01    4.1918773E-08    7.4262760E-08    1.3451716E-06    1.0967927E-06
    1.4130000E+01    4.1833516E-08    7.4394736E-08    1.3436994E-06    1.0982418E-06
    1.4310000E+01    4.1749515E-08    7.4523711E-08    1.3423025E-06    1.0996163E-06
    1.4490000E+01    4.1666749E-08    7.4650084E-08    1.3409819E-06    1.1009154E-06
    1.4670000E+01    4.1585199E-08    7.4774332E-08    1.3397373E-06    1.1021388E-06
    1.4850000E+01    4.1504849E-08    7.4897020E-08    1.3385677E-06    1.1032873E-06
    1.5030000E+01    4.1425682E-08    7.5018820E-08    1.3374715E-06    1.1043624E-06
    1.5210000E+01    4.1347685E-08    7.5140519E-08    1.3364465E-06    1.1053656E-06
    1.5390000E+01    4.1270841E-08    7.5263043E-08    1.3354906E-06    1.1062988E-06
    1.5570000E+01    4.1195138E-08    7.5387471E-08    1.3346021E-06    1.1071630E-06
    1.5750000E+01    4.1120560E-08    7.5515050E-08    1.3337799E-06    1.1079587E-06
    1.5930000E+01    4.1047092E-08    7.5647217E-08    1.3330245E-06    1.1086848E-06
    1.6110000E+01    4.0974714E-08    7.5785611E-08    1.3323384E-06    1.1093379E-06
    1.6290000E+01    4.0903405E-08    7.5932091E-08    1.3317266E-06    1.1099121E-06
    1.6470000E+01    4.0833143E-08    7.6088754E-08    1.3311976E-06    1.1103978E-06
    1.6650000E+01    4.0763898E-08    7.6257945E-08    1.3307639E-06    1.1107814E-06
    1.6830000E+01    4.0695639E-08    7.6442277E-08    1.3304424E-06    1.1110448E-06
    1.7010000E+01    4.0628330E-08    7.6644649E-08    1.3302550E-06    1.1111646E-06
    1.7190000E+01    4.0561933E-08    7.6868262E-08    1.3302283E-06    1.1111126E-06
    1.7370000E+01    4.0496405E-08    7.7116643E-08    1.3303941E-06    1.1108554E-06
    1.7550000E+01    4.0431701E-08    7.7393665E-08    1.3307886E-06    1.1103547E-06
    1.7730000E+01    4.0367776E-08    7.7703572E-08    1.3314517E-06    1.1095686E-06
    1.7910000E+01    4.0304747E-08    7.8049860E-08    1.3324214E-06    1.1084574E-06
