# Time          5.0000E+01
# Units: Bars
    Distance        CO2(g)           O2(g)            CH4(g)          
    9.0000000E-02    1.1775147E-02    2.0998588E-01    1.9000016E-04
    2.7000000E-01    1.1350786E-02    2.0995765E-01    1.9000048E-04
    4.5000000E-01    1.0957613E-02    2.0992938E-01    1.9000079E-04
    6.3000000E-01    1.0589108E-02    2.0990106E-01    1.9000109E-04
    8.1000000E-01    1.0240749E-02    2.0987269E-01    1.9000138E-04
    9.9000000E-01    9.9092243E-03    2.0984428E-01    1.9000166E-04
    1.1700000E+00    9.5920536E-03    2.0981583E-01    1.9000193E-04
    1.3500000E+00    9.2872841E-03    2.0978733E-01    1.9000220E-04
    1.5300000E+00    8.9933321E-03    2.0975880E-01    1.9000245E-04
    1.7100000E+00    8.7088777E-03    2.0973023E-01    1.9000270E-04
    1.8900000E+00    8.4327932E-03    2.0970162E-01    1.9000295E-04
    2.0700000E+00    8.1658887E-03    2.0967316E-01    1.9000318E-04
    2.2500000E+00    7.9097988E-03    2.0964486E-01    1.9000341E-04
    2.4300000E+00    7.6621960E-03    2.0961651E-01    1.9000363E-04
    2.6100000E+00    7.4224740E-03    2.0958811E-01    1.9000384E-04
    2.7900000E+00    7.1901113E-03    2.0955968E-01    1.9000405E-04
    2.9700000E+00    6.9646548E-03    2.0953120E-01    1.9000425E-04
    3.1500000E+00    6.7457076E-03    2.0950268E-01    1.9000444E-04
    3.3300000E+00    6.5329194E-03    2.0947411E-01    1.9000463E-04
    3.5100000E+00    6.3259790E-03    2.0944550E-01    1.9000481E-04
    3.6900000E+00    6.1246083E-03    2.0941686E-01    1.9000499E-04
    3.8700000E+00    5.9285575E-03    2.0938817E-01    1.9000516E-04
    4.0500000E+00    5.7376013E-03    2.0935943E-01    1.9000533E-04
    4.2300000E+00    5.5515356E-03    2.0933066E-01    1.9000549E-04
    4.4100000E+00    5.3701748E-03    2.0930184E-01    1.9000565E-04
    4.5900000E+00    5.1933496E-03    2.0927298E-01    1.9000580E-04
    4.7700000E+00    5.0209052E-03    2.0924408E-01    1.9000595E-04
    4.9500000E+00    4.8526998E-03    2.0921514E-01    1.9000609E-04
    5.1300000E+00    4.6886031E-03    2.0918616E-01    1.9000623E-04
    5.3100000E+00    4.5284952E-03    2.0915713E-01    1.9000636E-04
    5.4900000E+00    4.3722656E-03    2.0912806E-01    1.9000649E-04
    5.6700000E+00    4.2198127E-03    2.0909895E-01    1.9000661E-04
    5.8500000E+00    4.0710425E-03    2.0906980E-01    1.9000673E-04
    6.0300000E+00    3.9258685E-03    2.0904061E-01    1.9000685E-04
    6.2100000E+00    3.7842110E-03    2.0901137E-01    1.9000696E-04
    6.3900000E+00    3.6459963E-03    2.0898209E-01    1.9000707E-04
    6.5700000E+00    3.5111572E-03    2.0895277E-01    1.9000717E-04
    6.7500000E+00    3.3796315E-03    2.0892341E-01    1.9000727E-04
    6.9300000E+00    3.2513630E-03    2.0889400E-01    1.9000737E-04
    7.1100000E+00    3.1263001E-03    2.0886455E-01    1.9000746E-04
    7.2900000E+00    3.0043964E-03    2.0883506E-01    1.9000755E-04
    7.4700000E+00    2.8856105E-03    2.0880552E-01    1.9000763E-04
    7.6500000E+00    2.7699055E-03    2.0877595E-01    1.9000772E-04
    7.8300000E+00    2.6572495E-03    2.0874633E-01    1.9000780E-04
    8.0100000E+00    2.5476151E-03    2.0871666E-01    1.9000787E-04
    8.1900000E+00    2.4402325E-03    2.0868675E-01    1.9000794E-04
    8.3700000E+00    2.3351652E-03    2.0865659E-01    1.9000801E-04
    8.5500000E+00    2.2330620E-03    2.0862639E-01    1.9000808E-04
    8.7300000E+00    2.1339060E-03    2.0859615E-01    1.9000814E-04
    8.9100000E+00    2.0376851E-03    2.0856587E-01    1.9000820E-04
    9.0900000E+00    1.9443916E-03    2.0853554E-01    1.9000826E-04
    9.2700000E+00    1.8540226E-03    2.0850518E-01    1.9000832E-04
    9.4500000E+00    1.7665801E-03    2.0847478E-01    1.9000837E-04
    9.6300000E+00    1.6820716E-03    2.0844434E-01    1.9000842E-04
    9.8100000E+00    1.6005104E-03    2.0841386E-01    1.9000847E-04
    9.9900000E+00    1.5219161E-03    2.0838334E-01    1.9000851E-04
    1.0170000E+01    1.4463155E-03    2.0835277E-01    1.9000855E-04
    1.0350000E+01    1.3737428E-03    2.0832217E-01    1.9000859E-04
    1.0530000E+01    1.3042417E-03    2.0829152E-01    1.9000863E-04
    1.0710000E+01    1.2378655E-03    2.0826084E-01    1.9000866E-04
    1.0890000E+01    1.1746798E-03    2.0823011E-01    1.9000870E-04
    1.1070000E+01    1.1147641E-03    2.0819935E-01    1.9000873E-04
    1.1250000E+01    1.0582147E-03    2.0816854E-01    1.9000876E-04
    1.1430000E+01    1.0051487E-03    2.0813769E-01    1.9000879E-04
    1.1610000E+01    9.5570808E-04    2.0810680E-01    1.9000881E-04
    1.1790000E+01    9.1006619E-04    2.0807588E-01    1.9000884E-04
    1.1970000E+01    8.6843457E-04    2.0804491E-01    1.9000887E-04
    1.2150000E+01    8.3107214E-04    2.0801390E-01    1.9000889E-04
