# Time          5.0000E+01
# Units: Bars
    Distance        CO2(g)           O2(g)            CH4(g)          
    9.0000000E-02    1.6890612E-02    2.0999546E-01    1.9000010E-04
    2.7000000E-01    1.6658956E-02    2.0998638E-01    1.9000030E-04
    4.5000000E-01    1.6435267E-02    2.0997729E-01    1.9000051E-04
    6.3000000E-01    1.6219102E-02    2.0996817E-01    1.9000070E-04
    8.1000000E-01    1.6009695E-02    2.0995904E-01    1.9000090E-04
    9.9000000E-01    1.5806252E-02    2.0994990E-01    1.9000109E-04
    1.1700000E+00    1.5608046E-02    2.0994075E-01    1.9000127E-04
    1.3500000E+00    1.5414427E-02    2.0993159E-01    1.9000145E-04
    1.5300000E+00    1.5224804E-02    2.0992242E-01    1.9000163E-04
    1.7100000E+00    1.5038641E-02    2.0991325E-01    1.9000181E-04
    1.8900000E+00    1.4855435E-02    2.0990407E-01    1.9000198E-04
    2.0700000E+00    1.4675938E-02    2.0989494E-01    1.9000215E-04
    2.2500000E+00    1.4502264E-02    2.0988587E-01    1.9000231E-04
    2.4300000E+00    1.4332935E-02    2.0987679E-01    1.9000247E-04
    2.6100000E+00    1.4167656E-02    2.0986770E-01    1.9000263E-04
    2.7900000E+00    1.4006164E-02    2.0985859E-01    1.9000279E-04
    2.9700000E+00    1.3848220E-02    2.0984948E-01    1.9000294E-04
    3.1500000E+00    1.3693615E-02    2.0984035E-01    1.9000308E-04
    3.3300000E+00    1.3542157E-02    2.0983121E-01    1.9000323E-04
    3.5100000E+00    1.3393674E-02    2.0982205E-01    1.9000337E-04
    3.6900000E+00    1.3248012E-02    2.0981289E-01    1.9000351E-04
    3.8700000E+00    1.3105029E-02    2.0980372E-01    1.9000364E-04
    4.0500000E+00    1.2964597E-02    2.0979453E-01    1.9000378E-04
    4.2300000E+00    1.2826599E-02    2.0978533E-01    1.9000391E-04
    4.4100000E+00    1.2690928E-02    2.0977612E-01    1.9000404E-04
    4.5900000E+00    1.2557487E-02    2.0976690E-01    1.9000416E-04
    4.7700000E+00    1.2426186E-02    2.0975766E-01    1.9000428E-04
    4.9500000E+00    1.2296943E-02    2.0974842E-01    1.9000440E-04
    5.1300000E+00    1.2169683E-02    2.0973916E-01    1.9000452E-04
    5.3100000E+00    1.2044337E-02    2.0972989E-01    1.9000463E-04
    5.4900000E+00    1.1920841E-02    2.0972061E-01    1.9000475E-04
    5.6700000E+00    1.1799138E-02    2.0971132E-01    1.9000486E-04
    5.8500000E+00    1.1679174E-02    2.0970201E-01    1.9000496E-04
    6.0300000E+00    1.1560901E-02    2.0969270E-01    1.9000507E-04
    6.2100000E+00    1.1444274E-02    2.0968337E-01    1.9000517E-04
    6.3900000E+00    1.1329255E-02    2.0967403E-01    1.9000527E-04
    6.5700000E+00    1.1215806E-02    2.0966468E-01    1.9000537E-04
    6.7500000E+00    1.1103897E-02    2.0965532E-01    1.9000546E-04
    6.9300000E+00    1.0993498E-02    2.0964595E-01    1.9000556E-04
    7.1100000E+00    1.0884586E-02    2.0963656E-01    1.9000565E-04
    7.2900000E+00    1.0777140E-02    2.0962717E-01    1.9000574E-04
    7.4700000E+00    1.0671144E-02    2.0961776E-01    1.9000582E-04
    7.6500000E+00    1.0566583E-02    2.0960834E-01    1.9000591E-04
    7.8300000E+00    1.0463450E-02    2.0959891E-01    1.9000599E-04
    8.0100000E+00    1.0361740E-02    2.0958946E-01    1.9000607E-04
    8.1900000E+00    1.0260739E-02    2.0957994E-01    1.9000615E-04
    8.3700000E+00    1.0160599E-02    2.0957034E-01    1.9000623E-04
    8.5500000E+00    1.0061969E-02    2.0956073E-01    1.9000630E-04
    8.7300000E+00    9.9648622E-03    2.0955111E-01    1.9000637E-04
    8.9100000E+00    9.8692986E-03    2.0954148E-01    1.9000644E-04
    9.0900000E+00    9.7753031E-03    2.0953184E-01    1.9000651E-04
    9.2700000E+00    9.6829074E-03    2.0952218E-01    1.9000658E-04
    9.4500000E+00    9.5921506E-03    2.0951252E-01    1.9000664E-04
    9.6300000E+00    9.5030796E-03    2.0950285E-01    1.9000671E-04
    9.8100000E+00    9.4157496E-03    2.0949316E-01    1.9000677E-04
    9.9900000E+00    9.3302251E-03    2.0948347E-01    1.9000683E-04
    1.0170000E+01    9.2465807E-03    2.0947376E-01    1.9000688E-04
    1.0350000E+01    9.1649018E-03    2.0946404E-01    1.9000694E-04
    1.0530000E+01    9.0852861E-03    2.0945432E-01    1.9000699E-04
    1.0710000E+01    9.0078446E-03    2.0944458E-01    1.9000704E-04
    1.0890000E+01    8.9327027E-03    2.0943483E-01    1.9000709E-04
    1.1070000E+01    8.8600023E-03    2.0942507E-01    1.9000714E-04
    1.1250000E+01    8.7899027E-03    2.0941530E-01    1.9000719E-04
    1.1430000E+01    8.7225831E-03    2.0940552E-01    1.9000723E-04
    1.1610000E+01    8.6582444E-03    2.0939572E-01    1.9000727E-04
    1.1790000E+01    8.5971114E-03    2.0938592E-01    1.9000731E-04
    1.1970000E+01    8.5394357E-03    2.0937611E-01    1.9000735E-04
    1.2150000E+01    8.4854978E-03    2.0936628E-01    1.9000739E-04
    1.2330000E+01    8.4356111E-03    2.0935645E-01    1.9000742E-04
    1.2510000E+01    8.3898372E-03    2.0934654E-01    1.9000746E-04
    1.2690000E+01    8.3442347E-03    2.0933687E-01    1.9000749E-04
    1.2870000E+01    8.2990704E-03    2.0932751E-01    1.9000752E-04
    1.3050000E+01    8.2543638E-03    2.0931846E-01    1.9000755E-04
    1.3230000E+01    8.2101377E-03    2.0930972E-01    1.9000758E-04
    1.3410000E+01    8.1664176E-03    2.0930128E-01    1.9000760E-04
    1.3590000E+01    8.1232319E-03    2.0929316E-01    1.9000763E-04
    1.3770000E+01    8.0806123E-03    2.0928535E-01    1.9000766E-04
    1.3950000E+01    8.0385943E-03    2.0927786E-01    1.9000768E-04
    1.4130000E+01    7.9972172E-03    2.0927068E-01    1.9000770E-04
    1.4310000E+01    7.9565250E-03    2.0926381E-01    1.9000773E-04
    1.4490000E+01    7.9165664E-03    2.0925726E-01    1.9000775E-04
    1.4670000E+01    7.8773958E-03    2.0925102E-01    1.9000777E-04
    1.4850000E+01    7.8390735E-03    2.0924511E-01    1.9000779E-04
    1.5030000E+01    7.8016665E-03    2.0923951E-01    1.9000780E-04
    1.5210000E+01    7.7652494E-03    2.0923424E-01    1.9000782E-04
    1.5390000E+01    7.7299047E-03    2.0922929E-01    1.9000783E-04
    1.5570000E+01    7.6957244E-03    2.0922465E-01    1.9000785E-04
    1.5750000E+01    7.6628102E-03    2.0922035E-01    1.9000786E-04
    1.5930000E+01    7.6312752E-03    2.0921636E-01    1.9000787E-04
    1.6110000E+01    7.6012447E-03    2.0921271E-01    1.9000789E-04
    1.6290000E+01    7.5728579E-03    2.0920938E-01    1.9000790E-04
    1.6470000E+01    7.5462691E-03    2.0920638E-01    1.9000790E-04
    1.6650000E+01    7.5216491E-03    2.0920370E-01    1.9000791E-04
    1.6830000E+01    7.4991877E-03    2.0920136E-01    1.9000792E-04
    1.7010000E+01    7.4790951E-03    2.0919935E-01    1.9000792E-04
    1.7190000E+01    7.4616044E-03    2.0919767E-01    1.9000793E-04
    1.7370000E+01    7.4469739E-03    2.0919633E-01    1.9000793E-04
    1.7550000E+01    7.4354898E-03    2.0919532E-01    1.9000794E-04
    1.7730000E+01    7.4274694E-03    2.0919464E-01    1.9000794E-04
    1.7910000E+01    7.4232645E-03    2.0919430E-01    1.9000794E-04
