# Time          5.0000E+01
# Units: Weight % Component
    Distance           H+               Li+              Na+              Ca++             K+               Al+++            SiO2(aq)         CO2(aq)          O2(aq)           Methane(aq)      Fe++             Fe+++            HS-              SO4--            Mg++             Cl-              CH2O             Tracer       
    9.0000000E-02   -1.4870827E+00    0.0000000E+00    1.1677006E+00    6.1038693E-02    5.8272939E-01    7.4919547E+00    6.0832955E+01    4.6589451E-02    2.3141950E-05    0.0000000E+00    6.2925478E+00    4.7157066E+00    0.0000000E+00    0.0000000E+00    1.1545552E+00    0.0000000E+00    8.5639952E+00    0.0000000E+00
    2.7000000E-01   -1.4865445E+00    0.0000000E+00    1.1683739E+00    6.1212945E-02    5.8293448E-01    7.4962025E+00    6.0859027E+01    4.6942735E-02    2.3149732E-05    0.0000000E+00    6.2946637E+00    4.6940199E+00    0.0000000E+00    0.0000000E+00    1.1550378E+00    0.0000000E+00    8.5668748E+00    0.0000000E+00
    4.5000000E-01   -1.4865213E+00    0.0000000E+00    1.1686146E+00    6.1354687E-02    5.8293903E-01    7.4958112E+00    6.0859379E+01    4.7254778E-02    2.3149534E-05    0.0000000E+00    6.2946099E+00    4.6939884E+00    0.0000000E+00    0.0000000E+00    1.1551155E+00    0.0000000E+00    8.5668017E+00    0.0000000E+00
    6.3000000E-01   -1.4865042E+00    0.0000000E+00    1.1688231E+00    6.1484792E-02    5.8294244E-01    7.4955180E+00    6.0859626E+01    4.7541600E-02    2.3149247E-05    0.0000000E+00    6.2945319E+00    4.6939384E+00    0.0000000E+00    0.0000000E+00    1.1551822E+00    0.0000000E+00    8.5666954E+00    0.0000000E+00
    8.1000000E-01   -1.4864928E+00    0.0000000E+00    1.1690025E+00    6.1603687E-02    5.8294502E-01    7.4953155E+00    6.0859776E+01    4.7804114E-02    2.3148878E-05    0.0000000E+00    6.2944315E+00    4.6938710E+00    0.0000000E+00    0.0000000E+00    1.1552384E+00    0.0000000E+00    8.5665589E+00    0.0000000E+00
    9.9000000E-01   -1.4864840E+00    0.0000000E+00    1.1691600E+00    6.1712778E-02    5.8294849E-01    7.4951545E+00    6.0859885E+01    4.8045119E-02    2.3148502E-05    0.0000000E+00    6.2943294E+00    4.6938013E+00    0.0000000E+00    0.0000000E+00    1.1552887E+00    0.0000000E+00    8.5664199E+00    0.0000000E+00
    1.1700000E+00   -1.4864765E+00    0.0000000E+00    1.1693003E+00    6.1813376E-02    5.8295318E-01    7.4950167E+00    6.0859971E+01    4.8267410E-02    2.3148143E-05    0.0000000E+00    6.2942318E+00    4.6937339E+00    0.0000000E+00    0.0000000E+00    1.1553348E+00    0.0000000E+00    8.5662870E+00    0.0000000E+00
    1.3500000E+00   -1.4864700E+00    0.0000000E+00    1.1694264E+00    6.1906612E-02    5.8295902E-01    7.4948945E+00    6.0860043E+01    4.8473450E-02    2.3147806E-05    0.0000000E+00    6.2941400E+00    4.6936697E+00    0.0000000E+00    0.0000000E+00    1.1553776E+00    0.0000000E+00    8.5661621E+00    0.0000000E+00
    1.5300000E+00   -1.4864641E+00    0.0000000E+00    1.1695406E+00    6.1993447E-02    5.8296581E-01    7.4947840E+00    6.0860105E+01    4.8665352E-02    2.3147490E-05    0.0000000E+00    6.2940542E+00    4.6936089E+00    0.0000000E+00    0.0000000E+00    1.1554177E+00    0.0000000E+00    8.5660454E+00    0.0000000E+00
    1.7100000E+00   -1.4864587E+00    0.0000000E+00    1.1696446E+00    6.2074706E-02    5.8297335E-01    7.4946830E+00    6.0860159E+01    4.8844929E-02    2.3147195E-05    0.0000000E+00    6.2939740E+00    4.6935512E+00    0.0000000E+00    0.0000000E+00    1.1554555E+00    0.0000000E+00    8.5659362E+00    0.0000000E+00
