# Time          5.0000E+01
# Units: M^2 mineral/m^3 porous medium
    Distance        Quartz           Albite           Dolomite-dis     Microcline       Pyrite           Fe(OH)3          Muscovite        Chamosite-7A     Illite           Kaolinite        Smectite-high    SiO2(am)         Calcite          POMC             O2(s)            Gibbsite     
    9.0000000E-02    7.0649995E+01    2.9266515E+01    2.2122427E-03    2.6692799E-01    0.0000000E+00    4.0061079E-01    8.8660000E-01    2.5649807E+01    1.5083959E+00    3.3468451E+00    1.9683779E+01    6.2149980E+02    7.5544747E-09    4.4978718E-02    8.1010000E-08    7.3229065E-15
    2.7000000E-01    7.0649996E+01    2.9271601E+01    2.2229129E-03    2.6694590E-01    0.0000000E+00    3.9842901E-01    8.8660000E-01    2.5649807E+01    1.5084532E+00    3.3493940E+00    1.9683779E+01    6.2151879E+02    7.5544770E-09    4.4978718E-02    8.1010000E-08    7.3229065E-15
    4.5000000E-01    7.0649997E+01    2.9276142E+01    2.2327648E-03    2.6696301E-01    0.0000000E+00    3.9842981E-01    8.8660000E-01    2.5649807E+01    1.5085178E+00    3.3482192E+00    1.9683779E+01    6.2153702E+02    7.5544796E-09    4.4978718E-02    8.1010000E-08    7.3229065E-15
    6.3000000E-01    7.0649998E+01    2.9280182E+01    2.2418082E-03    2.6697970E-01    0.0000000E+00    3.9843057E-01    8.8660000E-01    2.5649807E+01    1.5085980E+00    3.3473322E+00    1.9683779E+01    6.2155439E+02    7.5544827E-09    4.4978718E-02    8.1010000E-08    7.3229065E-15
    8.1000000E-01    7.0649999E+01    2.9283769E+01    2.2500763E-03    2.6699620E-01    0.0000000E+00    3.9843127E-01    8.8660000E-01    2.5649807E+01    1.5086946E+00    3.3467089E+00    1.9683779E+01    6.2157078E+02    7.5544861E-09    4.4978718E-02    8.1010000E-08    7.3229065E-15
    9.9000000E-01    7.0650000E+01    2.9286967E+01    2.2576562E-03    2.6701270E-01    0.0000000E+00    3.9843188E-01    8.8660000E-01    2.5649807E+01    1.5088044E+00    3.3462071E+00    1.9683779E+01    6.2158621E+02    7.5544901E-09    4.4978718E-02    8.1010000E-08    7.3229065E-15
    1.1700000E+00    7.0650000E+01    2.9289837E+01    2.2646373E-03    2.6702931E-01    0.0000000E+00    3.9843239E-01    8.8660000E-01    2.5649807E+01    1.5089243E+00    3.3457737E+00    1.9683779E+01    6.2160076E+02    7.5544945E-09    4.4978718E-02    8.1010000E-08    7.3229065E-15
    1.3500000E+00    7.0650000E+01    2.9292429E+01    2.2710990E-03    2.6704608E-01    0.0000000E+00    3.9843278E-01    8.8660000E-01    2.5649807E+01    1.5090512E+00    3.3453864E+00    1.9683779E+01    6.2161447E+02    7.5544993E-09    4.4978718E-02    8.1010000E-08    7.3229065E-15
    1.5300000E+00    7.0650000E+01    2.9294785E+01    2.2771092E-03    2.6706298E-01    0.0000000E+00    3.9843308E-01    8.8660000E-01    2.5649807E+01    1.5091829E+00    3.3450339E+00    1.9683779E+01    6.2162740E+02    7.5545047E-09    4.4978718E-02    8.1010000E-08    7.3229065E-15
    1.7100000E+00    7.0650000E+01    2.9296940E+01    2.2827264E-03    2.6707998E-01    0.0000000E+00    3.9843328E-01    8.8660000E-01    2.5649807E+01    1.5093171E+00    3.3447095E+00    1.9683779E+01    6.2163962E+02    7.5545106E-09    4.4978718E-02    8.1010000E-08    7.3229065E-15
