# Time          5.0000E+01
# Units: Bars
    Distance        CO2(g)           O2(g)            CH4(g)          
    9.0000000E-02    2.0855226E-02    2.0587797E-01    1.9000030E-04
    2.7000000E-01    2.1879973E-02    1.9841193E-01    1.9000091E-04
    4.5000000E-01    2.3006843E-02    1.9096303E-01    1.9000152E-04
    6.3000000E-01    2.4272197E-02    1.8349712E-01    1.9000211E-04
    8.1000000E-01    2.5685468E-02    1.7601353E-01    1.9000270E-04
    9.9000000E-01    2.7256255E-02    1.6851279E-01    1.9000328E-04
    1.1700000E+00    2.8995471E-02    1.6099537E-01    1.9000386E-04
    1.3500000E+00    3.0915322E-02    1.5346166E-01    1.9000443E-04
    1.5300000E+00    3.3029310E-02    1.4591195E-01    1.9000499E-04
    1.7100000E+00    3.5352282E-02    1.3834647E-01    1.9000554E-04
    1.8900000E+00    3.7900487E-02    1.3076539E-01    1.9000609E-04
    2.0700000E+00    4.0673685E-02    1.2321763E-01    1.9000663E-04
    2.2500000E+00    4.3427240E-02    1.1596786E-01    1.9000716E-04
    2.4300000E+00    4.6160674E-02    1.0898480E-01    1.9000768E-04
    2.6100000E+00    4.8871183E-02    1.0227048E-01    1.9000819E-04
    2.7900000E+00    5.1556829E-02    9.5825816E-02    1.9000870E-04
    2.9700000E+00    5.4215617E-02    8.9651589E-02    1.9000919E-04
    3.1500000E+00    5.6845425E-02    8.3748538E-02    1.9000968E-04
    3.3300000E+00    5.9443986E-02    7.8117359E-02    1.9001017E-04
    3.5100000E+00    6.2008878E-02    7.2758704E-02    1.9001064E-04
    3.6900000E+00    6.4537510E-02    6.7673191E-02    1.9001110E-04
    3.8700000E+00    6.7027109E-02    6.2861400E-02    1.9001156E-04
    4.0500000E+00    6.9474707E-02    5.8323877E-02    1.9001201E-04
    4.2300000E+00    7.1877123E-02    5.4061134E-02    1.9001246E-04
    4.4100000E+00    7.4230944E-02    5.0073655E-02    1.9001289E-04
    4.5900000E+00    7.6532504E-02    4.6361898E-02    1.9001332E-04
    4.7700000E+00    7.8777859E-02    4.2926298E-02    1.9001373E-04
    4.9500000E+00    8.0962756E-02    3.9767282E-02    1.9001415E-04
