# Time          5.0000E+01
# Units: Mol/kgw
    Distance           H+               Li+              Na+              Ca++             K+               Al+++            SiO2(aq)         CO2(aq)          O2(aq)           Methane(aq)      Fe++             Fe+++            HS-              SO4--            Mg++             Cl-              CH2O             Tracer       
    9.0000000E-02   -2.0512994E-04    1.0000000E-04    2.5326072E-05    1.6451728E-05    1.5772861E-05    2.3475236E-07    4.2736781E-05    8.8072638E-04    3.3803982E-04    3.5589761E-07    7.5792338E-08    1.2535407E-11    1.0000000E-14    1.0000000E-14    1.0722142E-05    1.0000000E-14    2.0439723E-05    1.0000000E-30
    2.7000000E-01   -2.8092469E-04    1.0000000E-04    4.3308363E-05    2.9434007E-05    3.1331780E-05    8.8766986E-08    7.5701170E-05    1.0483986E-03    3.2794243E-04    3.5589053E-07    7.3500110E-08    7.2170828E-12    1.0000000E-14    1.0000000E-14    1.9087913E-05    1.0000000E-14    9.6445154E-07    1.0000000E-30
    4.5000000E-01   -3.5242445E-04    1.0000000E-04    5.9566672E-05    4.1160143E-05    4.8401931E-05    5.1667392E-08    1.0285427E-04    1.2171560E-03    3.1786161E-04    3.5588396E-07    6.5840059E-08    5.9614255E-12    1.0000000E-14    1.0000000E-14    2.6510739E-05    1.0000000E-14    2.0985433E-07    1.0000000E-30
    6.3000000E-01   -4.2117419E-04    1.0000000E-04    7.4857016E-05    5.2491231E-05    6.5021593E-05    3.6300723E-08    1.2591430E-04    1.3895978E-03    3.0776756E-04    3.5587767E-07    6.0944474E-08    5.3422974E-12    1.0000000E-14    1.0000000E-14    3.3627465E-05    1.0000000E-14    1.8517574E-07    1.0000000E-30
    8.1000000E-01   -4.8820971E-04    1.0000000E-04    8.9578615E-05    6.3833231E-05    8.0482239E-05    2.8311948E-08    1.4604530E-04    1.5669898E-03    2.9766032E-04    3.5587151E-07    5.9094277E-08    5.0244095E-12    1.0000000E-14    1.0000000E-14    4.0725936E-05    1.0000000E-14    1.9019704E-07    1.0000000E-30
    9.9000000E-01   -5.5415537E-04    1.0000000E-04    1.0397244E-04    7.5339333E-05    9.4653685E-05    2.3552096E-08    1.6391911E-04    1.7502007E-03    2.8754069E-04    3.5586540E-07    5.9430840E-08    4.8749974E-12    1.0000000E-14    1.0000000E-14    4.7916829E-05    1.0000000E-14    1.9686994E-07    1.0000000E-30
    1.1700000E+00   -6.1943837E-04    1.0000000E-04    1.1819664E-04    8.7052754E-05    1.0765565E-04    2.0478272E-08    1.8000777E-04    1.9399354E-03    2.7740931E-04    3.5585931E-07    6.1320644E-08    4.8315855E-12    1.0000000E-14    1.0000000E-14    5.5234544E-05    1.0000000E-14    2.0408260E-07    1.0000000E-30
    1.3500000E+00   -6.8436459E-04    1.0000000E-04    1.3236146E-04    9.8977104E-05    1.1966664E-04    1.8386113E-08    1.9465907E-04    2.1368067E-03    2.6726667E-04    3.5585322E-07    6.4418529E-08    4.8613989E-12    1.0000000E-14    1.0000000E-14    6.2685446E-05    1.0000000E-14    2.1184324E-07    1.0000000E-30
    1.5300000E+00   -7.4916114E-04    1.0000000E-04    1.4654745E-04    1.1110503E-04    1.3085345E-04    1.6912642E-08    2.0813845E-04    2.3413747E-03    2.5711316E-04    3.5584709E-07    6.8561859E-08    4.9459060E-12    1.0000000E-14    1.0000000E-14    7.0267462E-05    1.0000000E-14    2.2021620E-07    1.0000000E-30
    1.7100000E+00   -8.1400184E-04    1.0000000E-04    1.6081601E-04    1.2342816E-04    1.4135307E-04    1.5853647E-08    2.2065418E-04    2.5541706E-03    2.4694908E-04    3.5584093E-07    7.3693914E-08    5.0740843E-12    1.0000000E-14    1.0000000E-14    7.7977044E-05    1.0000000E-14    2.2927884E-07    1.0000000E-30
    1.8900000E+00   -8.7903505E-04    1.0000000E-04    1.7523396E-04    1.3594266E-04    1.5123724E-04    1.5083915E-08    2.3240252E-04    2.7757234E-03    2.3677464E-04    3.5583471E-07    7.9813922E-08    5.2390542E-12    1.0000000E-14    1.0000000E-14    8.5823135E-05    1.0000000E-14    2.4124781E-07    1.0000000E-30
    2.0700000E+00   -9.4836260E-04    1.0000000E-04    1.9626547E-04    1.4934564E-04    1.4834534E-04    1.7042042E-08    2.5453595E-04    3.0094706E-03    2.2665444E-04    3.5582770E-07    7.8969966E-08    5.3876787E-12    1.0000000E-14    1.0000000E-14    9.8012031E-05    1.0000000E-14    1.4072821E-05    1.0000000E-30
    2.2500000E+00   -1.0176725E-03    1.0000000E-04    2.1739286E-04    1.6278629E-04    1.4530605E-04    1.5609575E-08    2.7522183E-04    3.2405723E-03    2.1693776E-04    3.5582067E-07    8.2753529E-08    5.5172231E-12    1.0000000E-14    1.0000000E-14    1.1018062E-04    1.0000000E-14    1.5465470E-05    1.0000000E-30
    2.4300000E+00   -1.0869431E-03    1.0000000E-04    2.3857988E-04    1.7625585E-04    1.4214510E-04    1.4437613E-08    2.9453072E-04    3.4693560E-03    2.0757853E-04    3.5581363E-07    8.8210214E-08    5.6299959E-12    1.0000000E-14    1.0000000E-14    1.2232962E-04    1.0000000E-14    1.6207162E-05    1.0000000E-30
    2.6100000E+00   -1.1561481E-03    1.0000000E-04    2.5979538E-04    1.8974661E-04    1.3888379E-04    1.3463500E-08    3.1252721E-04    3.6956493E-03    1.9857867E-04    3.5580659E-07    9.4380488E-08    5.7278062E-12    1.0000000E-14    1.0000000E-14    1.3445957E-04    1.0000000E-14    1.6944589E-05    1.0000000E-30
    2.7900000E+00   -1.2252659E-03    1.0000000E-04    2.8101258E-04    2.0325193E-04    1.3554027E-04    1.2642491E-08    3.2927456E-04    3.9193080E-03    1.8993911E-04    3.5579955E-07    1.0093949E-07    5.8122529E-12    1.0000000E-14    1.0000000E-14    1.4657101E-04    1.0000000E-14    1.7715389E-05    1.0000000E-30
    2.9700000E+00   -1.2942780E-03    1.0000000E-04    3.0220816E-04    2.1676602E-04    1.3213015E-04    1.1942182E-08    3.4483406E-04    4.1401871E-03    1.8166064E-04    3.5579250E-07    1.0777235E-07    5.8846166E-12    1.0000000E-14    1.0000000E-14    1.5866441E-04    1.0000000E-14    1.8522253E-05    1.0000000E-30
    3.1500000E+00   -1.3631673E-03    1.0000000E-04    3.2336160E-04    2.3028373E-04    1.2866695E-04    1.1338516E-08    3.5926470E-04    4.3581382E-03    1.7374399E-04    3.5578545E-07    1.1483494E-07    5.9459133E-12    1.0000000E-14    1.0000000E-14    1.7074010E-04    1.0000000E-14    1.9365445E-05    1.0000000E-30
    3.3300000E+00   -1.4319185E-03    1.0000000E-04    3.4445458E-04    2.4380043E-04    1.2516248E-04    1.0813261E-08    3.7262292E-04    4.5730080E-03    1.6618987E-04    3.5577841E-07    1.2210582E-07    5.9969478E-12    1.0000000E-14    1.0000000E-14    1.8279825E-04    1.0000000E-14    2.0244645E-05    1.0000000E-30
    3.5100000E+00   -1.5005169E-03    1.0000000E-04    3.6547062E-04    2.5731188E-04    1.2162713E-04    1.0352344E-08    3.8496257E-04    4.7846379E-03    1.5899895E-04    3.5577136E-07    1.2956873E-07    6.0383584E-12    1.0000000E-14    1.0000000E-14    1.9483887E-04    1.0000000E-14    2.1158962E-05    1.0000000E-30
    3.6900000E+00   -1.5689484E-03    1.0000000E-04    3.8639474E-04    2.7081417E-04    1.1807010E-04    9.9447244E-09    3.9633487E-04    4.9928633E-03    1.5217186E-04    3.5576433E-07    1.3720570E-07    6.0706501E-12    1.0000000E-14    1.0000000E-14    2.0686180E-04    1.0000000E-14    2.2106821E-05    1.0000000E-30
    3.8700000E+00   -1.6371996E-03    1.0000000E-04    4.0721320E-04    2.8430361E-04    1.1449960E-04    9.5816189E-09    4.0678839E-04    5.1975130E-03    1.4570922E-04    3.5575730E-07    1.4499393E-07    6.0942213E-12    1.0000000E-14    1.0000000E-14    2.1886672E-04    1.0000000E-14    2.3085836E-05    1.0000000E-30
    4.0500000E+00   -1.7052570E-03    1.0000000E-04    4.2791327E-04    2.9777669E-04    1.1092301E-04    9.2559442E-09    4.1636914E-04    5.3984083E-03    1.3961163E-04    3.5575027E-07    1.5290419E-07    6.1093837E-12    1.0000000E-14    1.0000000E-14    2.3085316E-04    1.0000000E-14    2.4092674E-05    1.0000000E-30
    4.2300000E+00   -1.7731072E-03    1.0000000E-04    4.4848308E-04    3.1123004E-04    1.0734699E-04    8.9619211E-09    4.2512059E-04    5.5953630E-03    1.3387967E-04    3.5574326E-07    1.6089966E-07    6.1163787E-12    1.0000000E-14    1.0000000E-14    2.4282048E-04    1.0000000E-14    2.5122918E-05    1.0000000E-30
    4.4100000E+00   -1.8407370E-03    1.0000000E-04    4.6891144E-04    3.2466041E-04    1.0377759E-04    8.6947813E-09    4.3308376E-04    5.7881825E-03    1.2851393E-04    3.5573626E-07    1.6893509E-07    6.1153892E-12    1.0000000E-14    1.0000000E-14    2.5476790E-04    1.0000000E-14    2.6170934E-05    1.0000000E-30
