# Time          5.0000E+01
# Units: Bars
    Distance        CO2(g)           O2(g)            CH4(g)          
    9.0000000E-02    3.9838620E-02    2.0999160E-01    1.9000027E-04
    2.7000000E-01    3.9491383E-02    2.0997479E-01    1.9000082E-04
    4.5000000E-01    3.9153198E-02    2.0995791E-01    1.9000136E-04
    6.3000000E-01    3.8824190E-02    2.0994095E-01    1.9000189E-04
    8.1000000E-01    3.8503635E-02    2.0992392E-01    1.9000242E-04
    9.9000000E-01    3.8190557E-02    2.0990681E-01    1.9000293E-04
    1.1700000E+00    3.7883908E-02    2.0988963E-01    1.9000344E-04
    1.3500000E+00    3.7582589E-02    2.0987239E-01    1.9000394E-04
    1.5300000E+00    3.7285441E-02    2.0985508E-01    1.9000443E-04
    1.7100000E+00    3.6991218E-02    2.0983770E-01    1.9000491E-04
    1.8900000E+00    3.6698567E-02    2.0982025E-01    1.9000539E-04
    2.0700000E+00    3.6407980E-02    2.0980285E-01    1.9000585E-04
    2.2500000E+00    3.6126329E-02    2.0978549E-01    1.9000631E-04
    2.4300000E+00    3.5851406E-02    2.0976806E-01    1.9000676E-04
    2.6100000E+00    3.5582749E-02    2.0975054E-01    1.9000720E-04
    2.7900000E+00    3.5319941E-02    2.0973296E-01    1.9000763E-04
    2.9700000E+00    3.5062608E-02    2.0971529E-01    1.9000805E-04
    3.1500000E+00    3.4810411E-02    2.0969754E-01    1.9000847E-04
    3.3300000E+00    3.4563045E-02    2.0967972E-01    1.9000888E-04
    3.5100000E+00    3.4320232E-02    2.0966181E-01    1.9000928E-04
    3.6900000E+00    3.4081723E-02    2.0964383E-01    1.9000967E-04
    3.8700000E+00    3.3847287E-02    2.0962577E-01    1.9001006E-04
    4.0500000E+00    3.3616716E-02    2.0960763E-01    1.9001044E-04
    4.2300000E+00    3.3389818E-02    2.0958941E-01    1.9001081E-04
    4.4100000E+00    3.3166417E-02    2.0957110E-01    1.9001118E-04
    4.5900000E+00    3.2946352E-02    2.0955272E-01    1.9001154E-04
    4.7700000E+00    3.2729472E-02    2.0953426E-01    1.9001189E-04
    4.9500000E+00    3.2515640E-02    2.0951571E-01    1.9001224E-04
    5.1300000E+00    3.2304727E-02    2.0949708E-01    1.9001258E-04
    5.3100000E+00    3.2096613E-02    2.0947837E-01    1.9001291E-04
    5.4900000E+00    3.1891188E-02    2.0945958E-01    1.9001324E-04
    5.6700000E+00    3.1688348E-02    2.0944070E-01    1.9001356E-04
    5.8500000E+00    3.1487994E-02    2.0942174E-01    1.9001387E-04
    6.0300000E+00    3.1290037E-02    2.0940270E-01    1.9001418E-04
    6.2100000E+00    3.1094390E-02    2.0938357E-01    1.9001448E-04
    6.3900000E+00    3.0900971E-02    2.0936436E-01    1.9001478E-04
    6.5700000E+00    3.0709705E-02    2.0934506E-01    1.9001507E-04
    6.7500000E+00    3.0520519E-02    2.0932568E-01    1.9001535E-04
    6.9300000E+00    3.0333342E-02    2.0930621E-01    1.9001563E-04
    7.1100000E+00    3.0148110E-02    2.0928665E-01    1.9001590E-04
    7.2900000E+00    2.9964757E-02    2.0926701E-01    1.9001617E-04
    7.4700000E+00    2.9783223E-02    2.0924728E-01    1.9001643E-04
    7.6500000E+00    2.9603448E-02    2.0922746E-01    1.9001668E-04
    7.8300000E+00    2.9425374E-02    2.0920755E-01    1.9001693E-04
    8.0100000E+00    2.9248942E-02    2.0918755E-01    1.9001717E-04
    8.1900000E+00    2.9072838E-02    2.0916732E-01    1.9001741E-04
    8.3700000E+00    2.8897562E-02    2.0914685E-01    1.9001764E-04
    8.5500000E+00    2.8724124E-02    2.0912630E-01    1.9001787E-04
    8.7300000E+00    2.8552514E-02    2.0910565E-01    1.9001809E-04
    8.9100000E+00    2.8382732E-02    2.0908491E-01    1.9001831E-04
    9.0900000E+00    2.8214789E-02    2.0906408E-01    1.9001852E-04
    9.2700000E+00    2.8048709E-02    2.0904316E-01    1.9001873E-04
    9.4500000E+00    2.7884530E-02    2.0902214E-01    1.9001892E-04
    9.6300000E+00    2.7722309E-02    2.0900104E-01    1.9001912E-04
    9.8100000E+00    2.7562125E-02    2.0897983E-01    1.9001931E-04
    9.9900000E+00    2.7404081E-02    2.0895854E-01    1.9001949E-04
    1.0170000E+01    2.7248315E-02    2.0893715E-01    1.9001967E-04
    1.0350000E+01    2.7094997E-02    2.0891566E-01    1.9001984E-04
    1.0530000E+01    2.6944347E-02    2.0889408E-01    1.9002000E-04
    1.0710000E+01    2.6796638E-02    2.0887239E-01    1.9002016E-04
    1.0890000E+01    2.6652208E-02    2.0885062E-01    1.9002032E-04
    1.1070000E+01    2.6511479E-02    2.0882874E-01    1.9002047E-04
    1.1250000E+01    2.6374969E-02    2.0880677E-01    1.9002061E-04
    1.1430000E+01    2.6243315E-02    2.0878469E-01    1.9002075E-04
    1.1610000E+01    2.6117301E-02    2.0876252E-01    1.9002088E-04
    1.1790000E+01    2.5997888E-02    2.0874024E-01    1.9002101E-04
    1.1970000E+01    2.5886249E-02    2.0871787E-01    1.9002113E-04
    1.2150000E+01    2.5783823E-02    2.0869539E-01    1.9002125E-04
    1.2330000E+01    2.5692365E-02    2.0867281E-01    1.9002136E-04
    1.2510000E+01    2.5613551E-02    2.0864999E-01    1.9002146E-04
    1.2690000E+01    2.5534718E-02    2.0862770E-01    1.9002156E-04
    1.2870000E+01    2.5456220E-02    2.0860608E-01    1.9002166E-04
    1.3050000E+01    2.5378062E-02    2.0858513E-01    1.9002176E-04
    1.3230000E+01    2.5300251E-02    2.0856487E-01    1.9002185E-04
    1.3410000E+01    2.5222798E-02    2.0854529E-01    1.9002194E-04
    1.3590000E+01    2.5145716E-02    2.0852640E-01    1.9002203E-04
    1.3770000E+01    2.5069024E-02    2.0850821E-01    1.9002211E-04
    1.3950000E+01    2.4992743E-02    2.0849072E-01    1.9002219E-04
    1.4130000E+01    2.4916901E-02    2.0847393E-01    1.9002226E-04
    1.4310000E+01    2.4841530E-02    2.0845786E-01    1.9002234E-04
    1.4490000E+01    2.4766673E-02    2.0844249E-01    1.9002241E-04
    1.4670000E+01    2.4692381E-02    2.0842785E-01    1.9002247E-04
    1.4850000E+01    2.4618716E-02    2.0841393E-01    1.9002253E-04
    1.5030000E+01    2.4545757E-02    2.0840074E-01    1.9002259E-04
    1.5210000E+01    2.4473598E-02    2.0838828E-01    1.9002265E-04
    1.5390000E+01    2.4402355E-02    2.0837657E-01    1.9002270E-04
    1.5570000E+01    2.4332169E-02    2.0836559E-01    1.9002275E-04
    1.5750000E+01    2.4263215E-02    2.0835537E-01    1.9002279E-04
    1.5930000E+01    2.4195703E-02    2.0834590E-01    1.9002283E-04
    1.6110000E+01    2.4129893E-02    2.0833719E-01    1.9002287E-04
    1.6290000E+01    2.4066099E-02    2.0832925E-01    1.9002291E-04
    1.6470000E+01    2.4004708E-02    2.0832207E-01    1.9002294E-04
    1.6650000E+01    2.3946187E-02    2.0831567E-01    1.9002297E-04
    1.6830000E+01    2.3891112E-02    2.0831005E-01    1.9002299E-04
    1.7010000E+01    2.3840179E-02    2.0830522E-01    1.9002301E-04
    1.7190000E+01    2.3794242E-02    2.0830118E-01    1.9002303E-04
    1.7370000E+01    2.3754340E-02    2.0829794E-01    1.9002304E-04
    1.7550000E+01    2.3721738E-02    2.0829550E-01    1.9002305E-04
    1.7730000E+01    2.3697984E-02    2.0829386E-01    1.9002306E-04
    1.7910000E+01    2.3684958E-02    2.0829304E-01    1.9002306E-04
