# Time series at grid cell:   1   1   1
  Time(yrs)                  Na+                    K+                     Al+++                  Mg++                   SiO2(aq)               Ca++                   Fe++                   SO4--                  pH                     CO2(aq)                O2(aq)                
  1.00000E-09                2.88997441085940E-05   7.24993750695255E-05   3.48135435996839E-09   6.81014932698939E-06   4.32000008609582E-05   1.21002894833528E-05   8.78999750660471E-07   5.27999962760572E-09   5.96999010471637E+00   2.77204112403082E-03   3.43448887816332E-04
  2.00000E-09                2.88997436299938E-05   7.24993739079685E-05   3.48270898292806E-09   6.81014904870812E-06   4.32000017219160E-05   1.21002889827055E-05   8.78999501321290E-07   5.27999925521222E-09   5.96998983927432E+00   2.77204094654066E-03   3.43448887829272E-04
  3.00000E-09                2.88997432566883E-05   7.24993729916055E-05   3.48406334336324E-09   6.81014871128392E-06   4.32000025828781E-05   1.21002883662833E-05   8.78999251982275E-07   5.27999888281778E-09   5.96998964283739E+00   2.77204080901806E-03   3.43448887867923E-04
  4.00000E-09                2.88997428467964E-05   7.24993719779182E-05   3.48541770374679E-09   6.81014839632732E-06   4.32000034438406E-05   1.21002877939223E-05   8.78999002643462E-07   5.27999851042342E-09   5.96998949391904E+00   2.77204070268462E-03   3.43448887896614E-04
  5.00000E-09                2.88997424091759E-05   7.24993708905359E-05   3.48677206395072E-09   6.81014809849239E-06   4.32000043048036E-05   1.21002872551294E-05   8.78998753304818E-07   5.27999813802912E-09   5.96998938067336E+00   2.77204061977350E-03   3.43448887917739E-04
  7.00000E-09                2.88997414259892E-05   7.24993684381306E-05   3.48948157200445E-09   6.81014756792137E-06   4.32000060267284E-05   1.21002863051254E-05   8.78998254628173E-07   5.27999739324115E-09   5.96998923848516E+00   2.77204051094002E-03   3.43448887931333E-04
  1.10000E-08                2.88997394141787E-05   7.24993633971262E-05   3.49489795312724E-09   6.81014653754202E-06   4.32000094705803E-05   1.21002844655019E-05   8.78997257276147E-07   5.27999590366448E-09   5.96998910369512E+00   2.77204038789847E-03   3.43448887944752E-04
  1.90000E-08                2.88997353085936E-05   7.24993530874037E-05   3.50573279065995E-09   6.81014452909641E-06   4.32000163582574E-05   1.21002808888668E-05   8.78995262577856E-07   5.27999292451394E-09   5.96998899785641E+00   2.77204024965778E-03   3.43448887948351E-04
  3.50000E-08                2.88997270012814E-05   7.24993322160960E-05   3.52740234975084E-09   6.81014057072233E-06   4.32000301335086E-05   1.21002738503230E-05   8.78991273201793E-07   5.27998696621974E-09   5.96998888817440E+00   2.77204004032474E-03   3.43448887929688E-04
  6.70000E-08                2.88997103242290E-05   7.24992903154101E-05   3.57074100342613E-09   6.81013269125887E-06   4.32000576835859E-05   1.21002598462882E-05   8.78983294530889E-07   5.27997504965905E-09   5.96998870284805E+00   2.77203964491575E-03   3.43448887875997E-04
  1.31000E-07                2.88996769482892E-05   7.24992064598008E-05   3.65741651581374E-09   6.81011694526971E-06   4.32001127820085E-05   1.21002318635551E-05   8.78967337513688E-07   5.27995121664822E-09   5.96998833791306E+00   2.77203885828237E-03   3.43448887762975E-04
  2.59000E-07                2.88996101932340E-05   7.24990387408123E-05   3.83076146457134E-09   6.81008545606472E-06   4.32002229716985E-05   1.21001759034410E-05   8.78935424777618E-07   5.27990355106866E-09   5.96998760849222E+00   2.77203728541750E-03   3.43448887535945E-04
  5.15000E-07                2.88994766854455E-05   7.24987033086604E-05   4.17741143661413E-09   6.81002247937365E-06   4.32004433206425E-05   1.21000639863085E-05   8.78871604498372E-07   5.27980822167790E-09   5.96998614965336E+00   2.77203413979170E-03   3.43448887081929E-04
  1.02700E-06                2.88992096811863E-05   7.24980324726255E-05   4.87056780322911E-09   6.80989653174026E-06   4.32008838822470E-05   1.20998401622148E-05   8.78743984708021E-07   5.27961756996953E-09   5.96998323193248E+00   2.77202784887564E-03   3.43448886174572E-04
  2.05100E-06                2.88986757164037E-05   7.24966909099284E-05   6.25617322485791E-09   6.80964466044636E-06   4.32017643437040E-05   1.20993925566201E-05   8.78488828172539E-07   5.27923629484324E-09   5.96997739611528E+00   2.77201526829550E-03   3.43448884362141E-04
  4.09900E-06                2.88976079587012E-05   7.24940082144008E-05   9.02365455273960E-09   6.80914101222089E-06   4.32035216830606E-05   1.20984975130747E-05   8.77978847065750E-07   5.27847385773516E-09   5.96996572185679E+00   2.77199011143909E-03   3.43448880746417E-04
  8.19500E-06                2.88954731294559E-05   7.24886445409649E-05   1.45369974022670E-08   6.80813409208706E-06   4.32070149519505E-05   1.20967080944745E-05   8.76960211005763E-07   5.27694943595937E-09   5.96994235445242E+00   2.77193980966414E-03   3.43448873551509E-04
  1.63870E-05                2.88912061425414E-05   7.24779238904845E-05   2.54224491575848E-08   6.80612171852650E-06   4.32138599509871E-05   1.20931318621694E-05   8.74928230355561E-07   5.27390240106866E-09   5.96989547753196E+00   2.77183921185788E-03   3.43448859307683E-04
  3.27710E-05                2.88826821602443E-05   7.24565076919408E-05   4.62134366834520E-08   6.80210247585047E-06   4.32265843964175E-05   1.20859891688933E-05   8.70885336595610E-07   5.26781555713612E-09   5.96980068097247E+00   2.77163773629949E-03   3.43448831402932E-04
