# Time          5.0000E+01
# Units: Log10 mol/kgw
    Distance      pH               H+               Li+              Na+              Ca++             K+               Al+++            SiO2(aq)         CO2(aq)          O2(aq)           Methane(aq)      Fe++             Fe+++            HS-              SO4--            Mg++             Cl-              CH2O             Tracer           HCO3-            Al(OH)2+         AlO2-            AlOH++           FeOH+            FeOH++           FeSO4(aq)        FeSO4+           OH-              CO3--            FeCO3(aq)        FeCO3+           FeHCO3+          NaCO3-           NaHCO3(aq)   
    9.0000000E-02    5.8916316E+00   -5.8831213E+00   -3.9999999E+00   -4.5054497E+00   -4.6988989E+00   -4.7369284E+00   -7.4595463E+00   -4.2713097E+00   -2.9031347E+00   -3.4725374E+00   -6.4486839E+00   -7.1698758E+00   -1.4519791E+01   -1.4000000E+01   -1.4000004E+01   -4.8829625E+00   -1.4000000E+01   -4.8378841E+00   -3.0000000E+01   -3.4462008E+00   -7.1403698E+00   -8.3348054E+00   -6.9688806E+00   -1.0804148E+01   -1.0859898E+01   -1.9039624E+01   -2.6898235E+01   -8.5649599E+00   -7.9911249E+00   -1.0366689E+01   -1.2335738E+01   -7.9307345E+00   -1.1860531E+01   -7.7012302E+00
    2.7000000E-01    5.9572870E+00   -5.9473710E+00   -3.9999999E+00   -4.2601699E+00   -4.4388453E+00   -4.4329778E+00   -7.9388732E+00   -4.0202645E+00   -2.8672300E+00   -3.4887909E+00   -6.4486948E+00   -7.1833361E+00   -1.4780797E+01   -1.4000000E+01   -1.4000004E+01   -4.6251546E+00   -1.4000000E+01   -6.2631047E+00   -3.0000000E+01   -3.3431337E+00   -7.4995811E+00   -8.5627060E+00   -7.3892858E+00   -1.0756305E+01   -1.1061982E+01   -1.9064937E+01   -2.7176430E+01   -8.4978004E+00   -7.8179409E+00   -1.0218781E+01   -1.2440712E+01   -7.8469746E+00   -1.1448023E+01   -7.3558850E+00
    4.5000000E-01    5.9995901E+00   -5.9885455E+00   -3.9999999E+00   -4.1164845E+00   -4.2887438E+00   -4.2460428E+00   -8.2249187E+00   -3.8883872E+00   -2.8319015E+00   -3.5056712E+00   -6.4487050E+00   -7.2334790E+00   -1.4897455E+01   -1.4000000E+01   -1.4000003E+01   -4.4782162E+00   -1.4000000E+01   -6.7887700E+00   -3.0000000E+01   -3.2642800E+00   -7.7100039E+00   -8.6885225E+00   -7.6384008E+00   -1.0767655E+01   -1.1141710E+01   -1.9124667E+01   -2.7306927E+01   -8.4542781E+00   -7.6931733E+00   -1.0153710E+01   -1.2446408E+01   -7.8229845E+00   -1.1184392E+01   -7.1357785E+00
    6.3000000E-01    6.0277825E+00   -6.0157725E+00   -3.9999999E+00   -4.0147522E+00   -4.1804986E+00   -4.1199673E+00   -8.4177903E+00   -3.8029914E+00   -2.7969990E+00   -3.5232624E+00   -6.4487147E+00   -7.2740554E+00   -1.4973324E+01   -1.4000000E+01   -1.4000003E+01   -4.3726113E+00   -1.4000000E+01   -6.8021126E+00   -3.0000000E+01   -3.2001312E+00   -7.8541712E+00   -8.7763049E+00   -7.8076514E+00   -1.0783052E+01   -1.1193958E+01   -1.9173495E+01   -2.7394661E+01   -8.4250345E+00   -7.5977228E+00   -1.0107055E+01   -1.2438659E+01   -7.8034683E+00   -1.0991361E+01   -6.9719943E+00
    8.1000000E-01    6.0467280E+00   -6.0338606E+00   -3.9999999E+00   -3.9356791E+00   -4.0941777E+00   -4.0291858E+00   -8.5551162E+00   -3.7419123E+00   -2.7625626E+00   -3.5416239E+00   -6.4487241E+00   -7.2976671E+00   -1.5022433E+01   -1.4000000E+01   -1.4000003E+01   -4.2883739E+00   -1.4000000E+01   -6.7845479E+00   -3.0000000E+01   -3.1458063E+00   -7.9604245E+00   -8.8446672E+00   -7.9300729E+00   -1.0790403E+01   -1.1228163E+01   -1.9204476E+01   -2.7454329E+01   -8.4051489E+00   -7.5216751E+00   -1.0061956E+01   -1.2422248E+01   -7.7763723E+00   -1.0839950E+01   -6.8404713E+00
    9.9000000E-01    6.0592294E+00   -6.0455822E+00   -3.9999999E+00   -3.8706669E+00   -4.0216735E+00   -3.9602478E+00   -8.6551990E+00   -3.6955364E+00   -2.7286134E+00   -3.5608226E+00   -6.4487335E+00   -7.3066290E+00   -1.5052904E+01   -1.4000000E+01   -1.4000002E+01   -4.2174933E+00   -1.4000000E+01   -6.7652848E+00   -3.0000000E+01   -3.0984928E+00   -8.0417031E+00   -8.9009432E+00   -8.0213138E+00   -1.0789313E+01   -1.1249792E+01   -1.9220172E+01   -2.7494421E+01   -8.3917873E+00   -7.4593213E+00   -1.0015268E+01   -1.2399955E+01   -7.7413219E+00   -1.0715975E+01   -6.7298611E+00
    1.1700000E+00    6.0670384E+00   -6.0526707E+00   -3.9999999E+00   -3.8151716E+00   -3.9588961E+00   -3.9055603E+00   -8.7285240E+00   -3.6588324E+00   -2.6951576E+00   -3.5809353E+00   -6.4487427E+00   -7.3043756E+00   -1.5069827E+01   -1.4000000E+01   -1.4000002E+01   -4.1559794E+00   -1.4000000E+01   -6.7451156E+00   -3.0000000E+01   -3.0564256E+00   -8.1051362E+00   -8.9487582E+00   -8.0901983E+00   -1.0781520E+01   -1.1262275E+01   -1.9224170E+01   -2.7520250E+01   -8.3831787E+00   -7.4070874E+00   -9.9670015E+00   -1.2373520E+01   -7.7000622E+00   -1.0611395E+01   -6.6338927E+00
    1.3500000E+00    6.0713143E+00   -6.0562730E+00   -3.9999999E+00   -3.7665154E+00   -3.9034317E+00   -3.8606279E+00   -8.7818161E+00   -3.6288586E+00   -2.6621911E+00   -3.6020506E+00   -6.4487519E+00   -7.2935701E+00   -1.5076571E+01   -1.4000000E+01   -1.4000002E+01   -4.1014997E+00   -1.4000000E+01   -6.7239727E+00   -3.0000000E+01   -3.0184287E+00   -8.1552283E+00   -8.9902984E+00   -8.1423522E+00   -1.0768565E+01   -1.1267880E+01   -1.9219234E+01   -2.7535334E+01   -8.3781512E+00   -7.3626004E+00   -9.9175482E+00   -1.2344087E+01   -7.6541305E+00   -1.0521210E+01   -6.5487381E+00
    1.5300000E+00    6.0728589E+00   -6.0571820E+00   -3.9999999E+00   -3.7229954E+00   -3.8536949E+00   -3.8226699E+00   -8.8196708E+00   -3.6037575E+00   -2.6297040E+00   -3.6242712E+00   -6.4487611E+00   -7.2760529E+00   -1.5075463E+01   -1.4000000E+01   -1.4000003E+01   -4.0525314E+00   -1.4000000E+01   -6.7017511E+00   -3.0000000E+01   -2.9836816E+00   -8.1950412E+00   -9.0270223E+00   -8.1816120E+00   -1.0751514E+01   -1.1268177E+01   -1.9207275E+01   -2.7542106E+01   -8.3758941E+00   -7.3242112E+00   -9.8671709E+00   -1.2312440E+01   -7.6045822E+00   -1.0442104E+01   -6.4718915E+00
    1.7100000E+00    6.0722460E+00   -6.0559654E+00   -3.9999999E+00   -3.6834646E+00   -3.8085708E+00   -3.7898947E+00   -8.8453705E+00   -3.5822872E+00   -2.5976823E+00   -3.6477168E+00   -6.4487703E+00   -7.2530841E+00   -1.5068169E+01   -1.4000000E+01   -1.4000003E+01   -4.0080064E+00   -1.4000000E+01   -6.6783280E+00   -3.0000000E+01   -2.9515896E+00   -8.2267604E+00   -9.0599672E+00   -8.2107175E+00   -1.0731073E+01   -1.1264289E+01   -1.9189608E+01   -2.7542309E+01   -8.3758267E+00   -7.2907312E+00   -9.8159936E+00   -1.2279133E+01   -7.5521088E+00   -1.0371767E+01   -6.4016246E+00
    1.8900000E+00    6.0699095E+00   -6.0530517E+00   -3.9999999E+00   -3.6470192E+00   -3.7672243E+00   -3.7613327E+00   -8.8615071E+00   -3.5634570E+00   -2.5661096E+00   -3.6725279E+00   -6.4487796E+00   -7.2256460E+00   -1.5055943E+01   -1.4000000E+01   -1.4000003E+01   -3.9670180E+00   -1.4000000E+01   -6.6467642E+00   -3.0000000E+01   -2.9216971E+00   -8.2521521E+00   -9.0900319E+00   -8.2318523E+00   -1.0707806E+01   -1.1257061E+01   -1.9167256E+01   -2.7537261E+01   -8.3775098E+00   -7.2612549E+00   -9.7641362E+00   -1.2244579E+01   -7.4972586E+00   -1.0308411E+01   -6.3365889E+00
    2.0700000E+00    6.0679082E+00   -6.0504429E+00   -3.9999999E+00   -3.5990535E+00   -3.7273524E+00   -3.7716250E+00   -8.8078119E+00   -3.5263571E+00   -2.5351593E+00   -3.6987013E+00   -6.4487900E+00   -7.2369321E+00   -1.5044760E+01   -1.4000000E+01   -1.4000003E+01   -3.9114299E+00   -1.4000000E+01   -4.8715198E+00   -3.0000000E+01   -2.8920538E+00   -8.2072814E+00   -9.0491638E+00   -8.1829511E+00   -1.0723028E+01   -1.1250672E+01   -1.9183916E+01   -2.7533644E+01   -8.3788202E+00   -7.2315836E+00   -9.7510925E+00   -1.2211258E+01   -7.4815194E+00   -1.0233486E+01   -6.2603567E+00
    2.2500000E+00    6.0664973E+00   -6.0484527E+00   -3.9999999E+00   -3.5558508E+00   -3.6907874E+00   -3.7825595E+00   -8.8410380E+00   -3.4949082E+00   -2.5067181E+00   -3.7253750E+00   -6.4488004E+00   -7.2211564E+00   -1.5035321E+01   -1.4000000E+01   -1.4000003E+01   -3.8622736E+00   -1.4000000E+01   -4.8275476E+00   -3.0000000E+01   -2.8643584E+00   -8.2479251E+00   -9.0926294E+00   -8.2202418E+00   -1.0710512E+01   -1.1245297E+01   -1.9173282E+01   -2.7531428E+01   -8.3795694E+00   -7.2033571E+00   -9.7121998E+00   -1.2180784E+01   -7.4405507E+00   -1.0164652E+01   -6.1907774E+00
    2.4300000E+00    6.0655042E+00   -6.0469058E+00   -3.9999999E+00   -3.5165903E+00   -3.6570310E+00   -3.7940949E+00   -8.8699482E+00   -3.4679564E+00   -2.4803788E+00   -3.7526864E+00   -6.4488108E+00   -7.1967846E+00   -1.5027337E+01   -1.4000000E+01   -1.4000003E+01   -3.8182074E+00   -1.4000000E+01   -4.7995335E+00   -3.0000000E+01   -2.8383731E+00   -8.2832153E+00   -9.1299056E+00   -8.2526748E+00   -1.0688905E+01   -1.1240837E+01   -1.9153845E+01   -2.7530362E+01   -8.3799268E+00   -7.1765007E+00   -9.6658741E+00   -1.2152829E+01   -7.3925928E+00   -1.0101027E+01   -6.1267982E+00
    2.6100000E+00    6.0648806E+00   -6.0457512E+00   -3.9999999E+00   -3.4806493E+00   -3.6256907E+00   -3.8062022E+00   -8.8953649E+00   -3.4446692E+00   -2.4559011E+00   -3.7806441E+00   -6.4488212E+00   -7.1697694E+00   -1.5020660E+01   -1.4000000E+01   -1.4000003E+01   -3.7782720E+00   -1.4000000E+01   -4.7716048E+00   -3.0000000E+01   -2.8139035E+00   -8.3140909E+00   -9.1620284E+00   -8.2811331E+00   -1.0664216E+01   -1.1237201E+01   -1.9131577E+01   -2.7530327E+01   -8.3799383E+00   -7.1508609E+00   -9.6179343E+00   -1.2127122E+01   -7.3434140E+00   -1.0041844E+01   -6.0676069E+00
    2.7900000E+00    6.0645867E+00   -6.0449469E+00   -3.9999999E+00   -3.4475427E+00   -3.5964514E+00   -3.8188609E+00   -8.9179209E+00   -3.4244223E+00   -2.4330844E+00   -3.8092548E+00   -6.4488316E+00   -7.1419754E+00   -1.5015155E+01   -1.4000000E+01   -1.4000003E+01   -3.7417566E+00   -1.4000000E+01   -4.7430777E+00   -3.0000000E+01   -2.7907867E+00   -8.3412815E+00   -9.1898069E+00   -8.3063000E+00   -1.0638355E+01   -1.1234308E+01   -1.9108360E+01   -2.7531213E+01   -8.3796416E+00   -7.1263083E+00   -9.5701329E+00   -1.2103424E+01   -7.2947245E+00   -9.9864971E+00   -6.0125601E+00
    2.9700000E+00    6.0645912E+00   -6.0444600E+00   -3.9999999E+00   -3.4168857E+00   -3.5690559E+00   -3.8320579E+00   -8.9381091E+00   -3.4067357E+00   -2.4117620E+00   -3.8385215E+00   -6.4488420E+00   -7.1139875E+00   -1.5010717E+01   -1.4000000E+01   -1.4000003E+01   -3.7081202E+00   -1.4000000E+01   -4.7139184E+00   -3.0000000E+01   -2.7688853E+00   -8.3653563E+00   -9.2138727E+00   -8.3287082E+00   -1.0611943E+01   -1.1232089E+01   -1.9084793E+01   -2.7532935E+01   -8.3790662E+00   -7.1027314E+00   -9.5229575E+00   -1.2081538E+01   -7.2469792E+00   -9.9344972E+00   -5.9611392E+00
    3.1500000E+00    6.0648700E+00   -6.0442648E+00   -3.9999999E+00   -3.3883674E+00   -3.5432921E+00   -3.8457853E+00   -8.9563223E+00   -3.3912327E+00   -2.3917943E+00   -3.8684410E+00   -6.4488524E+00   -7.0859880E+00   -1.5007257E+01   -1.4000000E+01   -1.4000004E+01   -3.6769414E+00   -1.4000000E+01   -4.6841285E+00   -3.0000000E+01   -2.7480824E+00   -8.3867690E+00   -9.2347278E+00   -8.3487825E+00   -1.0585193E+01   -1.1230491E+01   -1.9061071E+01   -2.7535426E+01   -8.3782345E+00   -7.0800326E+00   -9.4765053E+00   -1.2061299E+01   -7.2002494E+00   -9.8854422E+00   -5.9129194E+00
    3.3300000E+00    6.0654043E+00   -6.0443413E+00   -3.9999999E+00   -3.3617333E+00   -3.5189827E+00   -3.8600402E+00   -8.9728802E+00   -3.3776120E+00   -2.3730633E+00   -3.8990029E+00   -6.4488628E+00   -7.0580338E+00   -1.5004710E+01   -1.4000000E+01   -1.4000004E+01   -3.6478856E+00   -1.4000000E+01   -4.6537190E+00   -3.0000000E+01   -2.7282775E+00   -8.4058872E+00   -9.2527773E+00   -8.3668678E+00   -1.0558182E+01   -1.1229471E+01   -1.9037262E+01   -2.7538635E+01   -8.3771641E+00   -7.0581260E+00   -9.4307581E+00   -1.2042569E+01   -7.1544969E+00   -9.8389969E+00   -5.8675481E+00
    3.5100000E+00    6.0661799E+00   -6.0446738E+00   -3.9999999E+00   -3.3367722E+00   -3.4959779E+00   -3.8748240E+00   -8.9880473E+00   -3.3656292E+00   -2.3554689E+00   -3.9301872E+00   -6.4488732E+00   -7.0301474E+00   -1.5003021E+01   -1.4000000E+01   -1.4000004E+01   -3.6206826E+00   -1.4000000E+01   -4.6227102E+00   -3.0000000E+01   -2.7093834E+00   -8.4230135E+00   -9.2683525E+00   -8.3832489E+00   -1.0530953E+01   -1.1228995E+01   -1.9013397E+01   -2.7542520E+01   -8.3758680E+00   -7.0369355E+00   -9.3856716E+00   -1.2025233E+01   -7.1096619E+00   -9.7948789E+00   -5.8247297E+00
    3.6900000E+00    6.0671859E+00   -6.0452506E+00   -3.9999999E+00   -3.3133070E+00   -3.4741504E+00   -3.8901415E+00   -9.0020462E+00   -3.3550833E+00   -2.3389255E+00   -3.9619615E+00   -6.4488836E+00   -7.0023482E+00   -1.5002148E+01   -1.4000000E+01   -1.4000004E+01   -3.5951114E+00   -1.4000000E+01   -4.5911349E+00   -3.0000000E+01   -2.6913244E+00   -8.4384005E+00   -9.2817275E+00   -8.3981642E+00   -1.0503538E+01   -1.1229039E+01   -1.8989504E+01   -2.7547054E+01   -8.3743560E+00   -7.0163930E+00   -9.3412054E+00   -1.2009194E+01   -7.0656920E+00   -9.7528470E+00   -5.7842134E+00
