# Time          5.0000E+01
# Units: Mol/kgw
    Distance           H+               Li+              Na+              Ca++             K+               Al+++            SiO2(aq)         CO2(aq)          O2(aq)           Methane(aq)      Fe++             Fe+++            HS-              SO4--            Mg++             Cl-              CH2O             Tracer       
    9.0000000E-02   -4.8814981E-04    1.0000000E-04    1.2174241E-05    6.6193526E-06    6.2883298E-06    9.8939111E-07    1.7815555E-05    2.5436361E-03    3.4344697E-04    3.5588947E-07    6.6891993E-08    3.1029781E-11    1.0000000E-14    1.0000000E-14    4.3262685E-06    1.0000000E-14    5.3427514E-04    1.0000000E-30
    2.7000000E-01   -5.1501139E-04    1.0000000E-04    1.9943463E-05    1.2062391E-05    8.6416099E-06    4.8868561E-07    3.3110211E-05    2.5554120E-03    3.4342176E-04    3.5588741E-07    8.4794520E-08    1.5644783E-11    1.0000000E-14    1.0000000E-14    7.9859471E-06    1.0000000E-14    5.3555230E-04    1.0000000E-30
    4.5000000E-01   -5.4185289E-04    1.0000000E-04    2.7298175E-05    1.7042134E-05    1.2166019E-05    2.9326413E-07    4.7517651E-05    2.5671623E-03    3.4339653E-04    3.5588539E-07    9.5188344E-08    1.4039882E-11    1.0000000E-14    1.0000000E-14    1.1270133E-05    1.0000000E-14    5.3682946E-04    1.0000000E-30
    6.3000000E-01   -5.6814941E-04    1.0000000E-04    3.4285149E-05    2.1588977E-05    1.6714894E-05    2.0084365E-07    6.0945688E-05    2.5786032E-03    3.4337130E-04    3.5588347E-07    9.9717176E-08    1.2685382E-11    1.0000000E-14    1.0000000E-14    1.4237732E-05    1.0000000E-14    5.3810662E-04    1.0000000E-30
    8.1000000E-01   -5.9378244E-04    1.0000000E-04    4.0942693E-05    2.5786141E-05    2.2021486E-05    1.4808793E-07    7.3425965E-05    2.5896657E-03    3.4334607E-04    3.5588163E-07    9.9969395E-08    1.1533349E-11    1.0000000E-14    1.0000000E-14    1.6953897E-05    1.0000000E-14    5.3938377E-04    1.0000000E-30
    9.9000000E-01   -6.1875225E-04    1.0000000E-04    4.7302343E-05    2.9728743E-05    2.7789312E-05    1.1448882E-07    8.5019891E-05    2.6003366E-03    3.4332084E-04    3.5587987E-07    9.7339357E-08    1.0544502E-11    1.0000000E-14    1.0000000E-14    1.9485490E-05    1.0000000E-14    5.4066093E-04    1.0000000E-30
    1.1700000E+00   -6.4308712E-04    1.0000000E-04    5.3390785E-05    3.3499832E-05    3.3762281E-05    9.1527843E-08    9.5790560E-05    2.6106125E-03    3.4329560E-04    3.5587818E-07    9.2957079E-08    9.6882401E-12    1.0000000E-14    1.0000000E-14    2.1889955E-05    1.0000000E-14    5.4193809E-04    1.0000000E-30
    1.3500000E+00   -6.6682186E-04    1.0000000E-04    5.9231163E-05    3.7160787E-05    3.9755089E-05    7.5036846E-08    1.0579723E-04    2.6204885E-03    3.4327034E-04    3.5587654E-07    8.7673051E-08    8.9407320E-12    1.0000000E-14    1.0000000E-14    2.4209801E-05    1.0000000E-14    5.4321525E-04    1.0000000E-30
    1.5300000E+00   -6.8999156E-04    1.0000000E-04    6.4843831E-05    4.0751660E-05    4.5651995E-05    6.2743268E-08    1.1509437E-04    2.6299552E-03    3.4324505E-04    3.5587494E-07    8.2081141E-08    8.2832405E-12    1.0000000E-14    1.0000000E-14    2.6473023E-05    1.0000000E-14    5.4449241E-04    1.0000000E-30
    1.7100000E+00   -7.1262947E-04    1.0000000E-04    7.0246782E-05    4.4295994E-05    5.1390906E-05    5.3308045E-08    1.2373179E-04    2.6389963E-03    3.4321973E-04    3.5587338E-07    7.6562478E-08    7.7008658E-12    1.0000000E-14    1.0000000E-14    2.8696385E-05    1.0000000E-14    5.4576976E-04    1.0000000E-30
    1.8900000E+00   -7.3476945E-04    1.0000000E-04    7.5459390E-05    4.7807293E-05    5.6937080E-05    4.5891808E-08    1.3176149E-04    2.6475907E-03    3.4319438E-04    3.5587186E-07    7.1332644E-08    7.1815718E-12    1.0000000E-14    1.0000000E-14    3.0892040E-05    1.0000000E-14    5.4716689E-04    1.0000000E-30
    2.0700000E+00   -7.5832938E-04    1.0000000E-04    8.2670670E-05    5.2053834E-05    5.6594645E-05    5.0481633E-08    1.4343287E-04    2.6576670E-03    3.4316878E-04    3.5586999E-07    6.2811509E-08    6.6832902E-12    1.0000000E-14    1.0000000E-14    3.4992677E-05    1.0000000E-14    6.2379701E-04    1.0000000E-30
    2.2500000E+00   -7.8129642E-04    1.0000000E-04    8.9631665E-05    5.6236399E-05    5.6221240E-05    4.3108934E-08    1.5431831E-04    2.6675652E-03    3.4314332E-04    3.5586816E-07    5.6462013E-08    6.2447317E-12    1.0000000E-14    1.0000000E-14    3.9017249E-05    1.0000000E-14    7.0042650E-04    1.0000000E-30
    2.4300000E+00   -8.0375140E-04    1.0000000E-04    9.6361453E-05    6.0358668E-05    5.5821398E-05    3.7280818E-08    1.6449222E-04    2.6772447E-03    3.4311782E-04    3.5586637E-07    5.1571510E-08    5.8527474E-12    1.0000000E-14    1.0000000E-14    4.2971128E-05    1.0000000E-14    7.7705600E-04    1.0000000E-30
    2.6100000E+00   -8.2572804E-04    1.0000000E-04    1.0287679E-04    6.4423902E-05    5.5398550E-05    3.2615255E-08    1.7400731E-04    2.6867210E-03    3.4309227E-04    3.5586461E-07    4.7666438E-08    5.5004762E-12    1.0000000E-14    1.0000000E-14    4.6858872E-05    1.0000000E-14    8.5368551E-04    1.0000000E-30
    2.7900000E+00   -8.4725698E-04    1.0000000E-04    1.0919253E-04    6.8435042E-05    5.4955814E-05    2.8820067E-08    1.8291103E-04    2.6960079E-03    3.4306668E-04    3.5586289E-07    4.4438874E-08    5.1823287E-12    1.0000000E-14    1.0000000E-14    5.0684621E-05    1.0000000E-14    9.3031502E-04    1.0000000E-30
    2.9700000E+00   -8.6836610E-04    1.0000000E-04    1.1532192E-04    7.2394749E-05    5.4495998E-05    2.5690164E-08    1.9124630E-04    2.7051181E-03    3.4304104E-04    3.5586120E-07    4.1691096E-08    4.8937089E-12    1.0000000E-14    1.0000000E-14    5.4452134E-05    1.0000000E-14    1.0069445E-03    1.0000000E-30
    3.1500000E+00   -8.8908077E-04    1.0000000E-04    1.2127681E-04    7.6305443E-05    5.4021623E-05    2.3077948E-08    1.9905198E-04    2.7140629E-03    3.4301535E-04    3.5585955E-07    3.9296259E-08    4.6308049E-12    1.0000000E-14    1.0000000E-14    5.8164830E-05    1.0000000E-14    1.0835741E-03    1.0000000E-30
    3.3300000E+00   -9.0942404E-04    1.0000000E-04    1.2706787E-04    8.0169335E-05    5.3534937E-05    2.0874853E-08    2.0636339E-04    2.7228527E-03    3.4298960E-04    3.5585791E-07    3.7171958E-08    4.3904283E-12    1.0000000E-14    1.0000000E-14    6.1825812E-05    1.0000000E-14    1.1602036E-03    1.0000000E-30
    3.5100000E+00   -9.2941690E-04    1.0000000E-04    1.3270474E-04    8.3988450E-05    5.3037943E-05    1.8999505E-08    2.1321272E-04    2.7314966E-03    3.4296379E-04    3.5585631E-07    3.5263232E-08    4.1698928E-12    1.0000000E-14    1.0000000E-14    6.5437910E-05    1.0000000E-14    1.2368331E-03    1.0000000E-30
    3.6900000E+00   -9.4907849E-04    1.0000000E-04    1.3819617E-04    8.7764652E-05    5.2532419E-05    1.7389894E-08    2.1962935E-04    2.7400031E-03    3.4293793E-04    3.5585472E-07    3.3532013E-08    3.9669185E-12    1.0000000E-14    1.0000000E-14    6.9003700E-05    1.0000000E-14    1.3134627E-03    1.0000000E-30
    3.8700000E+00   -9.6842631E-04    1.0000000E-04    1.4355012E-04    9.1499658E-05    5.2019940E-05    1.5998068E-08    2.2564020E-04    2.7483799E-03    3.4291200E-04    3.5585316E-07    3.1950743E-08    3.7795583E-12    1.0000000E-14    1.0000000E-14    7.2525538E-05    1.0000000E-14    1.3900922E-03    1.0000000E-30
    4.0500000E+00   -9.8747635E-04    1.0000000E-04    1.4877385E-04    9.5195060E-05    5.1501902E-05    1.4786461E-08    2.3126998E-04    2.7566339E-03    3.4288601E-04    3.5585162E-07    3.0498574E-08    3.6061395E-12    1.0000000E-14    1.0000000E-14    7.6005578E-05    1.0000000E-14    1.4667218E-03    1.0000000E-30
    4.2300000E+00   -1.0062433E-03    1.0000000E-04    1.5387405E-04    9.8852333E-05    5.0979538E-05    1.3725297E-08    2.3654143E-04    2.7647714E-03    3.4285995E-04    3.5585009E-07    2.9159110E-08    3.4452174E-12    1.0000000E-14    1.0000000E-14    7.9445795E-05    1.0000000E-14    1.5433513E-03    1.0000000E-30
    4.4100000E+00   -1.0247406E-03    1.0000000E-04    1.5885682E-04    1.0247285E-04    5.0453939E-05    1.2790723E-08    2.4147555E-04    2.7727982E-03    3.4283382E-04    3.5584859E-07    2.7919049E-08    3.2955376E-12    1.0000000E-14    1.0000000E-14    8.2848006E-05    1.0000000E-14    1.6199809E-03    1.0000000E-30
    4.5900000E+00   -1.0429808E-03    1.0000000E-04    1.6372783E-04    1.0605789E-04    4.9926067E-05    1.1963446E-08    2.4609171E-04    2.7807197E-03    3.4280762E-04    3.5584710E-07    2.6767346E-08    3.1560062E-12    1.0000000E-14    1.0000000E-14    8.6213879E-05    1.0000000E-14    1.6966104E-03    1.0000000E-30
    4.7700000E+00   -1.0609753E-03    1.0000000E-04    1.6849228E-04    1.0960864E-04    4.9396771E-05    1.1227724E-08    2.5040788E-04    2.7885406E-03    3.4278136E-04    3.5584562E-07    2.5694670E-08    3.0256648E-12    1.0000000E-14    1.0000000E-14    8.9544958E-05    1.0000000E-14    1.7732400E-03    1.0000000E-30
    4.9500000E+00   -1.0787347E-03    1.0000000E-04    1.7315502E-04    1.1312624E-04    4.8866803E-05    1.0570608E-08    2.5444075E-04    2.7962654E-03    3.4275502E-04    3.5584416E-07    2.4693041E-08    2.9036706E-12    1.0000000E-14    1.0000000E-14    9.2842667E-05    1.0000000E-14    1.8498696E-03    1.0000000E-30
    5.1300000E+00   -1.0962689E-03    1.0000000E-04    1.7772053E-04    1.1661172E-04    4.8336821E-05    9.9813690E-09    2.5820582E-04    2.8038983E-03    3.4272861E-04    3.5584272E-07    2.3755564E-08    2.7892793E-12    1.0000000E-14    1.0000000E-14    9.6108326E-05    1.0000000E-14    1.9264991E-03    1.0000000E-30
    5.3100000E+00   -1.1135870E-03    1.0000000E-04    1.8219299E-04    1.2006608E-04    4.7807409E-05    9.4510525E-09    2.6171753E-04    2.8114430E-03    3.4270212E-04    3.5584128E-07    2.2876241E-08    2.6818314E-12    1.0000000E-14    1.0000000E-14    9.9343159E-05    1.0000000E-14    2.0031287E-03    1.0000000E-30
    5.4900000E+00   -1.1306975E-03    1.0000000E-04    1.8657629E-04    1.2349025E-04    4.7279079E-05    8.9721409E-09    2.6498937E-04    2.8189032E-03    3.4267556E-04    3.5583986E-07    2.2049822E-08    2.5807403E-12    1.0000000E-14    1.0000000E-14    1.0254831E-04    1.0000000E-14    2.0797583E-03    1.0000000E-30
    5.6700000E+00   -1.1476083E-03    1.0000000E-04    1.9087407E-04    1.2688510E-04    4.6752282E-05    8.5382832E-09    2.6803395E-04    2.8262820E-03    3.4264892E-04    3.5583845E-07    2.1271682E-08    2.4854829E-12    1.0000000E-14    1.0000000E-14    1.0572483E-04    1.0000000E-14    2.1563879E-03    1.0000000E-30
    5.8500000E+00   -1.1643270E-03    1.0000000E-04    1.9508974E-04    1.3025146E-04    4.6227413E-05    8.1440851E-09    2.7086305E-04    2.8335825E-03    3.4262220E-04    3.5583705E-07    2.0537733E-08    2.3955911E-12    1.0000000E-14    1.0000000E-14    1.0887371E-04    1.0000000E-14    2.2330175E-03    1.0000000E-30
    6.0300000E+00   -1.1808603E-03    1.0000000E-04    1.9922647E-04    1.3359012E-04    4.5704820E-05    7.7849409E-09    2.7348775E-04    2.8408075E-03    3.4259540E-04    3.5583566E-07    1.9844344E-08    2.3106448E-12    1.0000000E-14    1.0000000E-14    1.1199589E-04    1.0000000E-14    2.3096471E-03    1.0000000E-30
    6.2100000E+00   -1.1972149E-03    1.0000000E-04    2.0328728E-04    1.3690182E-04    4.5184809E-05    7.4568989E-09    2.7591842E-04    2.8479597E-03    3.4256852E-04    3.5583428E-07    1.9188275E-08    2.2302658E-12    1.0000000E-14    1.0000000E-14    1.1509222E-04    1.0000000E-14    2.3862767E-03    1.0000000E-30
    6.3900000E+00   -1.2133967E-03    1.0000000E-04    2.0727497E-04    1.4018726E-04    4.4667644E-05    7.1565533E-09    2.7816482E-04    2.8550415E-03    3.4254156E-04    3.5583290E-07    1.8566629E-08    2.1541132E-12    1.0000000E-14    1.0000000E-14    1.1816352E-04    1.0000000E-14    2.4629063E-03    1.0000000E-30
    6.5700000E+00   -1.2294116E-03    1.0000000E-04    2.1119220E-04    1.4344711E-04    4.4153558E-05    6.8809560E-09    2.8023614E-04    2.8620551E-03    3.4251452E-04    3.5583154E-07    1.7976804E-08    2.0818785E-12    1.0000000E-14    1.0000000E-14    1.2121055E-04    1.0000000E-14    2.5395359E-03    1.0000000E-30
    6.7500000E+00   -1.2452650E-03    1.0000000E-04    2.1504147E-04    1.4668201E-04    4.3642754E-05    6.6275446E-09    2.8214102E-04    2.8690027E-03    3.4248739E-04    3.5583018E-07    1.7416455E-08    2.0132818E-12    1.0000000E-14    1.0000000E-14    1.2423403E-04    1.0000000E-14    2.6161655E-03    1.0000000E-30
    6.9300000E+00   -1.2609619E-03    1.0000000E-04    2.1882514E-04    1.4989257E-04    4.3135407E-05    6.3940836E-09    2.8388764E-04    2.8758862E-03    3.4246018E-04    3.5582883E-07    1.6883464E-08    1.9480690E-12    1.0000000E-14    1.0000000E-14    1.2723465E-04    1.0000000E-14    2.6927951E-03    1.0000000E-30
    7.1100000E+00   -1.2765071E-03    1.0000000E-04    2.2254544E-04    1.5307936E-04    4.2631667E-05    6.1786155E-09    2.8548370E-04    2.8827076E-03    3.4243288E-04    3.5582749E-07    1.6375915E-08    1.8860086E-12    1.0000000E-14    1.0000000E-14    1.3021303E-04    1.0000000E-14    2.7694247E-03    1.0000000E-30
    7.2900000E+00   -1.2919053E-03    1.0000000E-04    2.2620449E-04    1.5624293E-04    4.2131666E-05    5.9794202E-09    2.8693647E-04    2.8894684E-03    3.4240550E-04    3.5582615E-07    1.5892063E-08    1.8268893E-12    1.0000000E-14    1.0000000E-14    1.3316978E-04    1.0000000E-14    2.8460544E-03    1.0000000E-30
    7.4700000E+00   -1.3071606E-03    1.0000000E-04    2.2980429E-04    1.5938381E-04    4.1635513E-05    5.7949816E-09    2.8825286E-04    2.8961704E-03    3.4237803E-04    3.5582482E-07    1.5430323E-08    1.7705179E-12    1.0000000E-14    1.0000000E-14    1.3610547E-04    1.0000000E-14    2.9226840E-03    1.0000000E-30
    7.6500000E+00   -1.3222772E-03    1.0000000E-04    2.3334674E-04    1.6250251E-04    4.1143305E-05    5.6239586E-09    2.8943938E-04    2.9028149E-03    3.4235047E-04    3.5582349E-07    1.4989246E-08    1.7167174E-12    1.0000000E-14    1.0000000E-14    1.3902064E-04    1.0000000E-14    2.9993136E-03    1.0000000E-30
    7.8300000E+00   -1.3372589E-03    1.0000000E-04    2.3683364E-04    1.6559950E-04    4.0655122E-05    5.4651621E-09    2.9050220E-04    2.9094032E-03    3.4232282E-04    3.5582217E-07    1.4567508E-08    1.6653253E-12    1.0000000E-14    1.0000000E-14    1.4191582E-04    1.0000000E-14    3.0759431E-03    1.0000000E-30
    8.0100000E+00   -1.3521095E-03    1.0000000E-04    2.4026706E-04    1.6867487E-04    4.0172497E-05    5.3175490E-09    2.9144535E-04    2.9159368E-03    3.4229508E-04    3.5582086E-07    1.4164255E-08    1.6161917E-12    1.0000000E-14    1.0000000E-14    1.4479101E-04    1.0000000E-14    3.1524524E-03    1.0000000E-30
    8.1900000E+00   -1.3670207E-03    1.0000000E-04    2.4388713E-04    1.7151300E-04    4.0618820E-05    5.1669499E-09    2.9109571E-04    2.9225456E-03    3.4226708E-04    3.5581957E-07    1.4697253E-08    1.5684859E-12    1.0000000E-14    1.0000000E-14    1.4737493E-04    1.0000000E-14    3.1537297E-03    1.0000000E-30
    8.3700000E+00   -1.3817984E-03    1.0000000E-04    2.4745329E-04    1.7432963E-04    4.1054957E-05    5.0473297E-09    2.9065386E-04    2.9290599E-03    3.4223880E-04    3.5581830E-07    1.4524738E-08    1.5229728E-12    1.0000000E-14    1.0000000E-14    1.4994636E-04    1.0000000E-14    3.1550070E-03    1.0000000E-30
    8.5500000E+00   -1.3964472E-03    1.0000000E-04    2.5096710E-04    1.7712449E-04    4.1483247E-05    4.9358211E-09    2.9012559E-04    2.9355329E-03    3.4221043E-04    3.5581702E-07    1.4190063E-08    1.4793711E-12    1.0000000E-14    1.0000000E-14    1.5250536E-04    1.0000000E-14    3.1562842E-03    1.0000000E-30
    8.7300000E+00   -1.4109708E-03    1.0000000E-04    2.5443011E-04    1.7989796E-04    4.1904804E-05    4.8317729E-09    2.8951640E-04    2.9419680E-03    3.4218197E-04    3.5581575E-07    1.3828064E-08    1.4376088E-12    1.0000000E-14    1.0000000E-14    1.5505193E-04    1.0000000E-14    3.1575615E-03    1.0000000E-30
    8.9100000E+00   -1.4253725E-03    1.0000000E-04    2.5784376E-04    1.8265035E-04    4.2320251E-05    4.7346208E-09    2.8883148E-04    2.9483689E-03    3.4215342E-04    3.5581449E-07    1.3471006E-08    1.3975926E-12    1.0000000E-14    1.0000000E-14    1.5758636E-04    1.0000000E-14    3.1588388E-03    1.0000000E-30
    9.0900000E+00   -1.4396556E-03    1.0000000E-04    2.6120949E-04    1.8538157E-04    4.2730013E-05    4.6438589E-09    2.8807571E-04    2.9547398E-03    3.4212477E-04    3.5581323E-07    1.3125998E-08    1.3592300E-12    1.0000000E-14    1.0000000E-14    1.6010939E-04    1.0000000E-14    3.1601161E-03    1.0000000E-30
    9.2700000E+00   -1.4538229E-03    1.0000000E-04    2.6452862E-04    1.8809079E-04    4.3134428E-05    4.5590313E-09    2.8725376E-04    2.9610852E-03    3.4209603E-04    3.5581197E-07    1.2794141E-08    1.3224344E-12    1.0000000E-14    1.0000000E-14    1.6262254E-04    1.0000000E-14    3.1613934E-03    1.0000000E-30
    9.4500000E+00   -1.4678775E-03    1.0000000E-04    2.6780249E-04    1.9077603E-04    4.3533796E-05    4.4797246E-09    2.8637003E-04    2.9674104E-03    3.4206719E-04    3.5581072E-07    1.2475173E-08    1.2871264E-12    1.0000000E-14    1.0000000E-14    1.6512842E-04    1.0000000E-14    3.1626706E-03    1.0000000E-30
    9.6300000E+00   -1.4818222E-03    1.0000000E-04    2.7103235E-04    1.9343388E-04    4.3928401E-05    4.4055637E-09    2.8542868E-04    2.9737213E-03    3.4203825E-04    3.5580946E-07    1.2168562E-08    1.2532331E-12    1.0000000E-14    1.0000000E-14    1.6763108E-04    1.0000000E-14    3.1639479E-03    1.0000000E-30
    9.8100000E+00   -1.4956596E-03    1.0000000E-04    2.7421943E-04    1.9605926E-04    4.4318512E-05    4.3362070E-09    2.8443369E-04    2.9800249E-03    3.4200922E-04    3.5580821E-07    1.1873760E-08    1.2206880E-12    1.0000000E-14    1.0000000E-14    1.7013619E-04    1.0000000E-14    3.1652252E-03    1.0000000E-30
    9.9900000E+00   -1.5093923E-03    1.0000000E-04    2.7736493E-04    1.9864554E-04    4.4704392E-05    4.2713442E-09    2.8338883E-04    2.9863295E-03    3.4198009E-04    3.5580696E-07    1.1590260E-08    1.1894311E-12    1.0000000E-14    1.0000000E-14    1.7265099E-04    1.0000000E-14    3.1665025E-03    1.0000000E-30
    1.0170000E+01   -1.5230231E-03    1.0000000E-04    2.8047002E-04    2.0118490E-04    4.5086295E-05    4.2106941E-09    2.8229769E-04    2.9926443E-03    3.4195085E-04    3.5580572E-07    1.1317604E-08    1.1594083E-12    1.0000000E-14    1.0000000E-14    1.7518386E-04    1.0000000E-14    3.1677798E-03    1.0000000E-30
    1.0350000E+01   -1.5365543E-03    1.0000000E-04    2.8353584E-04    2.0366909E-04    4.5464462E-05    4.1540038E-09    2.8116369E-04    2.9989808E-03    3.4192152E-04    3.5580447E-07    1.1055390E-08    1.1305716E-12    1.0000000E-14    1.0000000E-14    1.7774363E-04    1.0000000E-14    3.1690570E-03    1.0000000E-30
    1.0530000E+01   -1.5499884E-03    1.0000000E-04    2.8656351E-04    2.0609034E-04    4.5839119E-05    4.1010481E-09    2.7999012E-04    3.0053520E-03    3.4189209E-04    3.5580323E-07    1.0803267E-08    1.1028787E-12    1.0000000E-14    1.0000000E-14    1.8033861E-04    1.0000000E-14    3.1703343E-03    1.0000000E-30
    1.0710000E+01   -1.5633280E-03    1.0000000E-04    2.8955415E-04    2.0844246E-04    4.6210475E-05    4.0516300E-09    2.7878014E-04    3.0117738E-03    3.4186255E-04    3.5580198E-07    1.0560942E-08    1.0762936E-12    1.0000000E-14    1.0000000E-14    1.8297559E-04    1.0000000E-14    3.1716116E-03    1.0000000E-30
    1.0890000E+01   -1.5765754E-03    1.0000000E-04    2.9250885E-04    2.1072171E-04    4.6578715E-05    4.0055802E-09    2.7753677E-04    3.0182647E-03    3.4183292E-04    3.5580074E-07    1.0328179E-08    1.0507862E-12    1.0000000E-14    1.0000000E-14    1.8565887E-04    1.0000000E-14    3.1728889E-03    1.0000000E-30
    1.1070000E+01   -1.5897331E-03    1.0000000E-04    2.9542872E-04    2.1292758E-04    4.6943997E-05    3.9627575E-09    2.7626298E-04    3.0248470E-03    3.4180317E-04    3.5579950E-07    1.0104802E-08    1.0263331E-12    1.0000000E-14    1.0000000E-14    1.8838959E-04    1.0000000E-14    3.1741662E-03    1.0000000E-30
    1.1250000E+01   -1.6028037E-03    1.0000000E-04    2.9831485E-04    2.1506306E-04    4.7306456E-05    3.9230483E-09    2.7496163E-04    3.0315471E-03    3.4177333E-04    3.5579826E-07    9.8906992E-09    1.0029177E-12    1.0000000E-14    1.0000000E-14    1.9116539E-04    1.0000000E-14    3.1754434E-03    1.0000000E-30
    1.1430000E+01   -1.6157897E-03    1.0000000E-04    3.0116837E-04    2.1713457E-04    4.7666200E-05    3.8863660E-09    2.7363555E-04    3.0383968E-03    3.4174338E-04    3.5579702E-07    9.6858316E-09    9.8053090E-13    1.0000000E-14    1.0000000E-14    1.9398052E-04    1.0000000E-14    3.1767207E-03    1.0000000E-30
    1.1610000E+01   -1.6286939E-03    1.0000000E-04    3.0399041E-04    2.1915153E-04    4.8023319E-05    3.8526508E-09    2.7228751E-04    3.0454339E-03    3.4171332E-04    3.5579578E-07    9.4902379E-09    9.5917175E-13    1.0000000E-14    1.0000001E-14    1.9682630E-04    1.0000000E-14    3.1779980E-03    1.0000000E-30
    1.1790000E+01   -1.6415190E-03    1.0000000E-04    3.0678218E-04    2.2112560E-04    4.8377890E-05    3.8218691E-09    2.7092032E-04    3.0527037E-03    3.4168315E-04    3.5579454E-07    9.3040452E-09    9.3884849E-13    1.0000000E-14    1.0000511E-14    1.9969187E-04    1.0000000E-14    3.1792753E-03    1.0000000E-30
    1.1970000E+01   -1.6542681E-03    1.0000000E-04    3.0954489E-04    2.2306972E-04    4.8729986E-05    3.7940139E-09    2.6953676E-04    3.0602604E-03    3.4165288E-04    3.5579329E-07    9.1274812E-09    9.1957965E-13    1.0000000E-14    1.0323324E-14    2.0256511E-04    1.0000000E-14    3.1805526E-03    1.0000000E-30
    1.2150000E+01   -1.6669444E-03    1.0000000E-04    3.1227988E-04    2.2499719E-04    4.9079696E-05    3.7691056E-09    2.6813970E-04    3.0681689E-03    3.4162249E-04    3.5579205E-07    8.9608890E-09    9.0139561E-13    1.0000000E-14    2.1474465E-13    2.0543364E-04    1.0000000E-14    3.1818298E-03    1.0000000E-30
    1.2330000E+01   -1.6795434E-03    1.0000000E-04    3.1498509E-04    2.2691982E-04    4.9427230E-05    3.7471902E-09    2.6673316E-04    3.0764990E-03    3.4159200E-04    3.5579081E-07    8.8067417E-09    8.8434827E-13    1.0000000E-14    1.2966406E-10    2.0828444E-04    1.0000000E-14    3.1831071E-03    1.0000000E-30
    1.2510000E+01   -1.6869857E-03    1.0000000E-04    3.1546321E-04    2.2827152E-04    4.9829969E-05    2.0903361E-09    2.6600516E-04    3.0802480E-03    3.4156171E-04    3.5579007E-07    1.6370315E-08    8.7603456E-13    1.0000000E-14    8.2466751E-08    2.1029073E-04    1.0000000E-14    3.1843844E-03    1.0000000E-30
    1.2690000E+01   -1.6943961E-03    1.0000000E-04    3.1593833E-04    2.2962638E-04    5.0231744E-05    2.0762579E-09    2.6527876E-04    3.0839600E-03    3.4153211E-04    3.5578934E-07    1.7406321E-08    8.6528429E-13    1.0000000E-14    1.6479749E-07    2.1228391E-04    1.0000000E-14    3.1856616E-03    1.0000000E-30
    1.2870000E+01   -1.7017800E-03    1.0000000E-04    3.1641048E-04    2.3098671E-04    5.0632310E-05    2.0651739E-09    2.6455172E-04    3.0876615E-03    3.4150339E-04    3.5578860E-07    1.7397240E-08    8.5438419E-13    1.0000000E-14    2.4712151E-07    2.1426155E-04    1.0000000E-14    3.1869389E-03    1.0000000E-30
    1.3050000E+01   -1.7091395E-03    1.0000000E-04    3.1687970E-04    2.3235448E-04    5.1031782E-05    2.0544519E-09    2.6382413E-04    3.0913548E-03    3.4147554E-04    3.5578786E-07    1.7224951E-08    8.4362483E-13    1.0000000E-14    3.2943903E-07    2.1622171E-04    1.0000000E-14    3.1882162E-03    1.0000000E-30
    1.3230000E+01   -1.7164752E-03    1.0000000E-04    3.1734600E-04    2.3373132E-04    5.1430299E-05    2.0440789E-09    2.6309604E-04    3.0950407E-03    3.4144858E-04    3.5578712E-07    1.7029853E-08    8.3304922E-13    1.0000000E-14    4.1175027E-07    2.1816279E-04    1.0000000E-14    3.1894935E-03    1.0000000E-30
    1.3410000E+01   -1.7237871E-03    1.0000000E-04    3.1780942E-04    2.3511846E-04    5.1828031E-05    2.0340464E-09    2.6236754E-04    3.0987202E-03    3.4142252E-04    3.5578637E-07    1.6834038E-08    8.2266112E-13    1.0000000E-14    4.9405544E-07    2.2008356E-04    1.0000000E-14    3.1907707E-03    1.0000000E-30
