# Time series at grid cell:   1   1   1
  Time(yrs)                  Na+                    K+                     Al+++                  Mg++                   SiO2(aq)               Ca++                   Fe++                   SO4--                  pH                     CO2(aq)                O2(aq)                
  1.00000E-09                2.88997829362756E-05   7.24994664176703E-05   3.48308703679861E-09   6.81011392157747E-06   4.31999744011713E-05   1.21002173513217E-05   8.78999136428797E-07   5.27999588929638E-09   5.96999113801681E+00   1.38423841562728E-03   3.43462959749349E-04
  2.00000E-09                2.88997688725684E-05   7.24994312148554E-05   3.48617543755641E-09   6.81010694063995E-06   4.31999488023688E-05   1.21002049187726E-05   8.78998272860022E-07   5.27999177859889E-09   5.96999018772716E+00   1.38423852178544E-03   3.43462936500999E-04
  3.00000E-09                2.88997547501806E-05   7.24993958443889E-05   3.48926247591478E-09   6.81009999885826E-06   4.31999232036099E-05   1.21001925613082E-05   8.78997409292228E-07   5.27998766790091E-09   5.96998949225526E+00   1.38423876355990E-03   3.43462913239608E-04
  4.00000E-09                2.88997405376828E-05   7.24993602390601E-05   3.49234951268651E-09   6.81009311256582E-06   4.31998976048770E-05   1.21001803102092E-05   8.78996545725948E-07   5.27998355720638E-09   5.96998894566907E+00   1.38423908683791E-03   3.43462889959772E-04
  5.00000E-09                2.88997262614738E-05   7.24993244693102E-05   3.49543654757285E-09   6.81008626527017E-06   4.31998720061694E-05   1.21001681338524E-05   8.78995682161070E-07   5.27997944651521E-09   5.96998848685893E+00   1.38423945837018E-03   3.43462866667036E-04
  7.00000E-09                2.88996975525786E-05   7.24992525325339E-05   3.50161469565648E-09   6.81007266590962E-06   4.31998208088552E-05   1.21001439635980E-05   8.78993955037890E-07   5.27997122515088E-09   5.96998771508526E+00   1.38424028276132E-03   3.43462820050424E-04
  1.10000E-08                2.88996400731333E-05   7.24991084931188E-05   3.51395734087558E-09   6.81004550639017E-06   4.31997184146051E-05   1.21000956982297E-05   8.78990500807638E-07   5.27995478245717E-09   5.96998632892768E+00   1.38424201652208E-03   3.43462726806238E-04
  1.90000E-08                2.88995250487937E-05   7.24988202447893E-05   3.53865338179353E-09   6.80999122823946E-06   4.31995136276559E-05   1.20999992458058E-05   8.78983592431499E-07   5.27992189728802E-09   5.96998365348415E+00   1.38424553732363E-03   3.43462540312972E-04
  3.50000E-08                2.88992949600913E-05   7.24982436472344E-05   3.58804489390073E-09   6.80988269957635E-06   4.31991040599201E-05   1.20998063936507E-05   8.78969776002346E-07   5.27985612776940E-09   5.96997833390934E+00   1.38425259560407E-03   3.43462167352430E-04
  6.70000E-08                2.88988347787777E-05   7.24970904425775E-05   3.68682575284767E-09   6.80966565823708E-06   4.31982849490573E-05   1.20994207189322E-05   8.78942144436278E-07   5.27972459201078E-09   5.96996770118801E+00   1.38426671229488E-03   3.43461421566733E-04
  1.31000E-07                2.88979144542019E-05   7.24947841285107E-05   3.88437695097328E-09   6.80923160668603E-06   4.31966468254534E-05   1.20986494250296E-05   8.78886886472074E-07   5.27946153360737E-09   5.96994644169270E+00   1.38429493458730E-03   3.43459930547488E-04
  2.59000E-07                2.88960739658620E-05   7.24901719024155E-05   4.27943828645250E-09   6.80836362000352E-06   4.31933709682332E-05   1.20971070440480E-05   8.78776391207410E-07   5.27893546925060E-09   5.96990394496680E+00   1.38435133381935E-03   3.43456950718319E-04
  5.15000E-07                2.88923936282518E-05   7.24809490481002E-05   5.06937541817385E-09   6.80662811371803E-06   4.31868207937518E-05   1.20940231121343E-05   8.78555483269414E-07   5.27788355029544E-09   5.96981904020635E+00   1.38446395104119E-03   3.43450999884408E-04
  1.02700E-06                2.88850355103885E-05   7.24625097337521E-05   6.64835524649907E-09   6.80315896938932E-06   4.31737264447969E-05   1.20878585683652E-05   8.78113997251144E-07   5.27578055108399E-09   5.96964958414122E+00   1.38468846223346E-03   3.43439133416859E-04
  2.05100E-06                2.88703294907763E-05   7.24256566491478E-05   9.80156186175919E-09   6.79622814302465E-06   4.31475604770483E-05   1.20755427420739E-05   8.77232340610264E-07   5.27157790478148E-09   5.96931207542197E+00   1.38513460529162E-03   3.43415540507507E-04
  4.09900E-06                2.88409582421338E-05   7.23520524741319E-05   1.60794856604636E-08   6.78239626955736E-06   4.30953100274183E-05   1.20509640101374E-05   8.75474257028667E-07   5.26318599929186E-09   5.96864259082940E+00   1.38601548324969E-03   3.43368908655926E-04
  8.19500E-06                2.87823782033430E-05   7.22052503581174E-05   2.84524780496085E-08   6.75485102946602E-06   4.29910623299060E-05   1.20020171436860E-05   8.71978759810025E-07   5.24645556638900E-09   5.96732512215036E+00   1.38773246283937E-03   3.43277812781812E-04
  1.63870E-05                2.86658624823038E-05   7.19132574819455E-05   5.20069071462851E-08   6.70022979369499E-06   4.27830971438406E-05   1.19049572948084E-05   8.65068546800779E-07   5.21320685845737E-09   5.96477151915783E+00   1.39099398271036E-03   3.43103924092715E-04
