# Time          5.0000E+01
# Units: Bars
    Distance        CO2(g)           O2(g)            CH4(g)          
    9.0000000E-02    1.7867764E-02    2.0453258E-01    1.9000041E-04
    2.7000000E-01    1.7987824E-02    1.9538560E-01    1.9000125E-04
    4.5000000E-01    1.8141740E-02    1.8627282E-01    1.9000207E-04
    6.3000000E-01    1.8404303E-02    1.7711428E-01    1.9000288E-04
    8.1000000E-01    1.8792843E-02    1.6790709E-01    1.9000368E-04
    9.9000000E-01    1.9325862E-02    1.5865153E-01    1.9000448E-04
    1.1700000E+00    2.0026138E-02    1.4934793E-01    1.9000527E-04
    1.3500000E+00    2.0921473E-02    1.3999653E-01    1.9000604E-04
    1.5300000E+00    2.2045527E-02    1.3059748E-01    1.9000682E-04
    1.7100000E+00    2.3438725E-02    1.2115087E-01    1.9000758E-04
    1.8900000E+00    2.5149425E-02    1.1165670E-01    1.9000833E-04
    2.0700000E+00    2.7221332E-02    1.0217796E-01    1.9000908E-04
    2.2500000E+00    2.9289588E-02    9.3149574E-02    1.9000980E-04
    2.4300000E+00    3.1335334E-02    8.4543575E-02    1.9001052E-04
    2.6100000E+00    3.3352752E-02    7.6364756E-02    1.9001123E-04
    2.7900000E+00    3.5337469E-02    6.8615322E-02    1.9001193E-04
    2.9700000E+00    3.7284608E-02    6.1297099E-02    1.9001261E-04
    3.1500000E+00    3.9188566E-02    5.4411688E-02    1.9001329E-04
    3.3300000E+00    4.1042915E-02    4.7960431E-02    1.9001395E-04
    3.5100000E+00    4.2840337E-02    4.1944334E-02    1.9001461E-04
    3.6900000E+00    4.4572564E-02    3.6363972E-02    1.9001525E-04
    3.8700000E+00    4.6230333E-02    3.1219357E-02    1.9001589E-04
    4.0500000E+00    4.7803388E-02    2.6509761E-02    1.9001651E-04
    4.2300000E+00    4.9280532E-02    2.2233475E-02    1.9001712E-04
    4.4100000E+00    5.0649784E-02    1.8387483E-02    1.9001772E-04
    4.5900000E+00    5.1898659E-02    1.4967019E-02    1.9001831E-04
    4.7700000E+00    5.3014650E-02    1.1964994E-02    1.9001889E-04
    4.9500000E+00    5.3985952E-02    9.3712472E-03    1.9001945E-04
    5.1300000E+00    5.4802469E-02    7.1716362E-03    1.9002001E-04
    5.3100000E+00    5.5457112E-02    5.3470301E-03    1.9002055E-04
    5.4900000E+00    5.5947254E-02    3.8723571E-03    1.9002109E-04
    5.6700000E+00    5.6276089E-02    2.7160170E-03    1.9002161E-04
    5.8500000E+00    5.6453456E-02    1.8400713E-03    1.9002212E-04
    6.0300000E+00    5.6495658E-02    1.2015861E-03    1.9002263E-04
    6.2100000E+00    5.6424042E-02    7.5520601E-04    1.9002312E-04
    6.3900000E+00    5.6262525E-02    4.5653398E-04    1.9002360E-04
    6.5700000E+00    5.6034758E-02    2.6546340E-04    1.9002407E-04
    6.7500000E+00    5.5761718E-02    1.4857683E-04    1.9002453E-04
    6.9300000E+00    5.5460304E-02    8.0129284E-05    1.9002498E-04
    7.1100000E+00    5.5143012E-02    4.1698028E-05    1.9002542E-04
    7.2900000E+00    5.4818410E-02    2.0968399E-05    1.9002585E-04
    7.4700000E+00    5.4491994E-02    1.0204740E-05    1.9002627E-04
    7.6500000E+00    5.4167106E-02    4.8144212E-06    1.9002668E-04
    7.8300000E+00    5.3845705E-02    2.2073569E-06    1.9002709E-04
    8.0100000E+00    5.3528929E-02    9.9053981E-07    1.9002748E-04
    8.1900000E+00    5.3215200E-02    4.4462123E-07    1.9002786E-04
    8.3700000E+00    5.2906164E-02    1.9882225E-07    1.9002824E-04
    8.5500000E+00    5.2604289E-02    8.8996523E-08    1.9002861E-04
    8.7300000E+00    5.2310151E-02    3.9950357E-08    1.9002897E-04
    8.9100000E+00    5.2024427E-02    1.8061836E-08    1.9002932E-04
    9.0900000E+00    5.1747925E-02    8.3074942E-09    1.9002966E-04
    9.2700000E+00    5.1481624E-02    3.9842698E-09    1.9002999E-04
    9.4500000E+00    5.1226706E-02    2.1181204E-09    1.9003032E-04
    9.6300000E+00    5.0984595E-02    1.4246571E-09    1.9003063E-04
    9.8100000E+00    5.0756998E-02    1.4280439E-09    1.9003094E-04
    9.9900000E+00    5.0545962E-02    2.1358870E-09    1.9003123E-04
    1.0170000E+01    5.0353931E-02    4.0491464E-09    1.9003152E-04
    1.0350000E+01    5.0183819E-02    8.5180344E-09    1.9003180E-04
    1.0530000E+01    5.0039096E-02    1.8697865E-08    1.9003207E-04
    1.0710000E+01    4.9923888E-02    4.1783796E-08    1.9003233E-04
    1.0890000E+01    4.9843088E-02    9.4112229E-08    1.9003258E-04
    1.1070000E+01    4.9802492E-02    2.1275691E-07    1.9003282E-04
    1.1250000E+01    4.9808934E-02    4.8187532E-07    1.9003306E-04
    1.1430000E+01    4.9870420E-02    1.0925789E-06    1.9003328E-04
    1.1610000E+01    4.9996207E-02    2.4790099E-06    1.9003350E-04
    1.1790000E+01    5.0196732E-02    5.6275940E-06    1.9003371E-04
    1.1970000E+01    5.0483124E-02    1.2779295E-05    1.9003390E-04
    1.2150000E+01    5.0865758E-02    2.9020421E-05    1.9003409E-04
    1.2330000E+01    5.1350558E-02    6.5864138E-05    1.9003428E-04
    1.2510000E+01    5.1933492E-02    1.4965770E-04    1.9003445E-04
    1.2690000E+01    5.2552095E-02    1.8954300E-04    1.9003462E-04
    1.2870000E+01    5.3184520E-02    2.1007028E-04    1.9003478E-04
    1.3050000E+01    5.3822334E-02    2.2218048E-04    1.9003494E-04
    1.3230000E+01    5.4461739E-02    2.3068856E-04    1.9003509E-04
    1.3410000E+01    5.5100949E-02    2.3773351E-04    1.9003524E-04
    1.3590000E+01    5.5739032E-02    2.4427932E-04    1.9003538E-04
    1.3770000E+01    5.6375409E-02    2.5077126E-04    1.9003552E-04
    1.3950000E+01    5.7009625E-02    2.5742479E-04    1.9003565E-04
    1.4130000E+01    5.7641243E-02    2.6435376E-04    1.9003577E-04
    1.4310000E+01    5.8269785E-02    2.7162805E-04    1.9003589E-04
    1.4490000E+01    5.8894705E-02    2.7929946E-04    1.9003601E-04
    1.4670000E+01    5.9515359E-02    2.8741391E-04    1.9003611E-04
    1.4850000E+01    6.0130982E-02    2.9601736E-04    1.9003622E-04
    1.5030000E+01    6.0740663E-02    3.0515894E-04    1.9003631E-04
    1.5210000E+01    6.1343317E-02    3.1489283E-04    1.9003640E-04
    1.5390000E+01    6.1937649E-02    3.2527951E-04    1.9003649E-04
    1.5570000E+01    6.2522116E-02    3.3638664E-04    1.9003657E-04
    1.5750000E+01    6.3094882E-02    3.4828944E-04    1.9003664E-04
    1.5930000E+01    6.3653763E-02    3.6107024E-04    1.9003671E-04
    1.6110000E+01    6.4196164E-02    3.7481642E-04    1.9003677E-04
    1.6290000E+01    6.4719011E-02    3.8961568E-04    1.9003683E-04
    1.6470000E+01    6.5218667E-02    4.0554643E-04    1.9003688E-04
    1.6650000E+01    6.5690852E-02    4.2266017E-04    1.9003692E-04
    1.6830000E+01    6.6130551E-02    4.4095116E-04    1.9003696E-04
