# Time          5.0000E+01
# Units: Log10 mol/kgw
    Distance      pH               H+               Li+              Na+              Ca++             K+               Al+++            SiO2(aq)         CO2(aq)          O2(aq)           Methane(aq)      Fe++             Fe+++            HS-              SO4--            Mg++             Cl-              CH2O             Tracer           HCO3-            Al(OH)2+         AlO2-            AlOH++           FeOH+            FeOH++           FeSO4(aq)        FeSO4+           OH-              CO3--            FeCO3(aq)        FeCO3+           FeHCO3+          NaCO3-           NaHCO3(aq)   
    9.0000000E-02    5.8665271E+00   -5.8598775E+00   -3.9999999E+00   -4.7332165E+00   -4.9483872E+00   -5.0058483E+00   -7.1340891E+00   -4.5242351E+00   -3.1824412E+00   -3.4691397E+00   -6.4486712E+00   -7.0680706E+00   -1.4397779E+01   -1.4000000E+01   -1.4000005E+01   -5.1327005E+00   -1.4000000E+01   -4.2793082E+00   -3.0000000E+01   -3.7525815E+00   -6.8502913E+00   -8.0949359E+00   -6.6595433E+00   -1.0721719E+01   -1.0754007E+01   -1.8922280E+01   -2.6753553E+01   -8.5920311E+00   -8.3284559E+00   -1.0586715E+01   -1.2528425E+01   -8.1276249E+00   -1.2417826E+01   -8.2314514E+00
    2.7000000E-01    5.9372429E+00   -5.9296184E+00   -3.9999999E+00   -4.5099701E+00   -4.6968073E+00   -4.7460992E+00   -7.6280254E+00   -4.2683214E+00   -3.1477997E+00   -3.4783549E+00   -6.4486769E+00   -6.9783079E+00   -1.4741740E+01   -1.4000000E+01   -1.4000006E+01   -4.8811582E+00   -1.4000000E+01   -5.2587549E+00   -3.0000000E+01   -3.6461957E+00   -7.2105675E+00   -8.3137805E+00   -7.0874810E+00   -1.0564237E+01   -1.1031969E+01   -1.8840640E+01   -2.7109383E+01   -8.5202882E+00   -8.1482999E+00   -1.0324897E+01   -1.2704079E+01   -7.9354952E+00   -1.2018500E+01   -7.9038698E+00
    4.5000000E-01    5.9845269E+00   -5.9761083E+00   -3.9999999E+00   -4.3758326E+00   -4.5556788E+00   -4.5507116E+00   -7.9344488E+00   -4.1275171E+00   -3.1146873E+00   -3.4876775E+00   -6.4486820E+00   -6.9660719E+00   -1.4876125E+01   -1.4000000E+01   -1.4000006E+01   -4.7424865E+00   -1.4000000E+01   -6.0849048E+00   -3.0000000E+01   -3.5649557E+00   -7.4287512E+00   -8.4373961E+00   -7.3504469E+00   -1.0507165E+01   -1.1122896E+01   -1.8835053E+01   -2.7253453E+01   -8.4721620E+00   -8.0172741E+00   -1.0188267E+01   -1.2717105E+01   -7.8453054E+00   -1.1756676E+01   -7.6901734E+00
    6.3000000E-01    6.0167193E+00   -6.0076189E+00   -3.9999999E+00   -4.2798779E+00   -4.4568844E+00   -4.4067926E+00   -8.1426800E+00   -4.0328537E+00   -3.0818054E+00   -3.4972088E+00   -6.4486869E+00   -6.9825596E+00   -1.4966413E+01   -1.4000000E+01   -1.4000006E+01   -4.6458953E+00   -1.4000000E+01   -6.4544013E+00   -3.0000000E+01   -3.4991531E+00   -7.5780286E+00   -8.5222888E+00   -7.5297589E+00   -1.0493568E+01   -1.1184265E+01   -1.8857274E+01   -2.7352070E+01   -8.4392427E+00   -7.9171214E+00   -1.0110318E+01   -1.2715552E+01   -7.7988208E+00   -1.1563450E+01   -7.5298671E+00
    8.1000000E-01    6.0388702E+00   -6.0291621E+00   -3.9999999E+00   -4.2048776E+00   -4.3790309E+00   -4.2991309E+00   -8.2929349E+00   -3.9626887E+00   -3.0491043E+00   -3.5069670E+00   -6.4486917E+00   -7.0066435E+00   -1.5027345E+01   -1.4000000E+01   -1.4000005E+01   -4.5698463E+00   -1.4000000E+01   -6.5108337E+00   -3.0000000E+01   -3.4436487E+00   -7.6888208E+00   -8.5887792E+00   -7.6607711E+00   -1.0497384E+01   -1.1225954E+01   -1.8886487E+01   -2.7420434E+01   -8.4164407E+00   -7.8375352E+00   -1.0059929E+01   -1.2704314E+01   -7.7699299E+00   -1.1411441E+01   -7.4006618E+00
    9.9000000E-01    6.0539650E+00   -6.0437017E+00   -3.9999999E+00   -4.1429939E+00   -4.3134180E+00   -4.2163823E+00   -8.4046902E+00   -3.9075439E+00   -3.0166250E+00   -3.5169633E+00   -6.4486963E+00   -7.0284544E+00   -1.5067626E+01   -1.4000000E+01   -1.4000005E+01   -4.5056923E+00   -1.4000000E+01   -6.5082555E+00   -3.0000000E+01   -3.3954758E+00   -7.7748068E+00   -8.6445756E+00   -7.7600812E+00   -1.0505824E+01   -1.1253791E+01   -1.8913000E+01   -2.7467516E+01   -8.4007483E+00   -7.7724967E+00   -1.0021388E+01   -1.2686342E+01   -7.7458851E+00   -1.1286883E+01   -7.2917976E+00
    1.1700000E+00    6.0638987E+00   -6.0531195E+00   -3.9999999E+00   -4.0900319E+00   -4.2560003E+00   -4.1507116E+00   -8.4886932E+00   -3.8623273E+00   -2.9844018E+00   -3.5272089E+00   -6.4487009E+00   -7.0439978E+00   -1.5092794E+01   -1.4000000E+01   -1.4000005E+01   -4.4494531E+00   -1.4000000E+01   -6.4987669E+00   -3.0000000E+01   -3.3527600E+00   -7.8430494E+00   -8.6929507E+00   -7.8366062E+00   -1.0513039E+01   -1.1271480E+01   -1.8932928E+01   -2.7499011E+01   -8.3902570E+00   -7.7181959E+00   -9.9869997E+00   -1.2663521E+01   -7.7208713E+00   -1.1181825E+01   -7.1972322E+00
    1.3500000E+00    6.0699214E+00   -6.0586570E+00   -3.9999999E+00   -4.0434968E+00   -4.2046199E+00   -4.0970754E+00   -8.5521368E+00   -3.8241123E+00   -2.9524569E+00   -3.5377159E+00   -6.4487055E+00   -7.0523353E+00   -1.5106508E+01   -1.4000000E+01   -1.4000005E+01   -4.3990229E+00   -1.4000000E+01   -6.4883219E+00   -3.0000000E+01   -3.3142647E+00   -7.8983088E+00   -8.7361647E+00   -7.8963306E+00   -1.0516865E+01   -1.1281475E+01   -1.8945400E+01   -2.7518682E+01   -8.3837080E+00   -7.6721202E+00   -9.9533810E+00   -1.2637101E+01   -7.6927478E+00   -1.1091294E+01   -7.1132518E+00
    1.5300000E+00    6.0728973E+00   -6.0611726E+00   -3.9999999E+00   -4.0017920E+00   -4.1579829E+00   -4.0521618E+00   -8.5998210E+00   -3.7910810E+00   -2.9208034E+00   -3.5484971E+00   -6.4487101E+00   -7.0539273E+00   -1.5111305E+01   -1.4000000E+01   -1.4000005E+01   -4.3531498E+00   -1.4000000E+01   -6.4775407E+00   -3.0000000E+01   -3.2791332E+00   -7.9437023E+00   -8.7756065E+00   -7.9432183E+00   -1.0516918E+01   -1.1285476E+01   -1.8950925E+01   -2.7529134E+01   -8.3802313E+00   -7.6325312E+00   -9.9193010E+00   -1.2607948E+01   -7.6611414E+00   -1.1011979E+01   -7.0374146E+00
    1.7100000E+00    6.0734500E+00   -6.0612861E+00   -3.9999999E+00   -3.9638378E+00   -4.1152210E+00   -4.0137430E+00   -8.6350021E+00   -3.7620105E+00   -2.8894482E+00   -3.5595667E+00   -6.4487147E+00   -7.0497208E+00   -1.5109018E+01   -1.4000000E+01   -1.4000005E+01   -4.3109994E+00   -1.4000000E+01   -6.4664760E+00   -3.0000000E+01   -3.2467441E+00   -7.9812722E+00   -8.8120708E+00   -7.9799224E+00   -1.0513532E+01   -1.1284711E+01   -1.8950483E+01   -2.7532251E+01   -8.3791986E+00   -7.5981707E+00   -9.8844831E+00   -1.2576689E+01   -7.6263950E+00   -1.0941559E+01   -6.9680286E+00
    1.8900000E+00    6.0720438E+00   -6.0594582E+00   -3.9999999E+00   -3.9288683E+00   -4.0757009E+00   -3.9803038E+00   -8.6600746E+00   -3.7360357E+00   -2.8583938E+00   -3.5709399E+00   -6.4487193E+00   -7.0407187E+00   -1.5101010E+01   -1.4000000E+01   -1.4000005E+01   -4.2719594E+00   -1.4000000E+01   -6.4542427E+00   -3.0000000E+01   -3.2166325E+00   -8.0125104E+00   -8.8461217E+00   -8.0083891E+00   -1.0507256E+01   -1.1280097E+01   -1.8945103E+01   -2.7529435E+01   -8.3801428E+00   -7.5681001E+00   -9.8490174E+00   -1.2543787E+01   -7.5890596E+00   -1.0878342E+01   -6.9038690E+00
    2.0700000E+00    6.0710712E+00   -6.0580296E+00   -3.9999999E+00   -3.8827875E+00   -4.0352935E+00   -3.9857194E+00   -8.5961466E+00   -3.6966031E+00   -2.8278333E+00   -3.5825566E+00   -6.4487246E+00   -7.0564067E+00   -1.5094256E+01   -1.4000000E+01   -1.4000005E+01   -4.2138890E+00   -1.4000000E+01   -4.7240037E+00   -3.0000000E+01   -3.1865415E+00   -7.9541535E+00   -8.7897099E+00   -7.9475789E+00   -1.0525346E+01   -1.1276462E+01   -1.8964719E+01   -2.7528303E+01   -8.3806140E+00   -7.5375010E+00   -9.8380169E+00   -1.2512038E+01   -7.5765836E+00   -1.0803640E+01   -6.8286972E+00
    2.2500000E+00    6.0703578E+00   -6.0568806E+00   -3.9999999E+00   -3.8411056E+00   -3.9983037E+00   -3.9915972E+00   -8.6335797E+00   -3.6620861E+00   -2.7995490E+00   -3.5940642E+00   -6.4487299E+00   -7.0593708E+00   -1.5088227E+01   -1.4000000E+01   -1.4000004E+01   -4.1628756E+00   -1.4000000E+01   -4.6643762E+00   -3.0000000E+01   -3.1584885E+00   -7.9964760E+00   -8.8334591E+00   -7.9877696E+00   -1.0530392E+01   -1.1273190E+01   -1.8971445E+01   -2.7527647E+01   -8.3808467E+00   -7.5087430E+00   -9.8159678E+00   -1.2482608E+01   -7.5533390E+00   -1.0735095E+01   -6.7599207E+00
