# Time          5.0000E+01
# Units: Weight % Mineral
    Distance           Quartz           Albite           Dolomite-dis     Microcline       Pyrite           Fe(OH)3          Muscovite        Chamosite-7A     Illite           Kaolinite        Smectite-high    SiO2(am)         Calcite          POMC             O2(s)            Gibbsite     
    9.0000000E-02    2.6560139E+01    1.2283433E+01    9.8547771E-02    3.2865330E-01    0.0000000E+00    8.1457309E+00    1.0919089E+00    1.5861735E+01    1.9415808E+00    8.6964022E+00    1.6069372E+01    8.8796635E+00    1.0792774E-06    4.2829354E-02    1.1573943E-06    1.0461934E-06
    2.7000000E-01    2.6562467E+01    1.2289786E+01    9.9797331E-02    3.2876400E-01    0.0000000E+00    8.1324520E+00    1.0920046E+00    1.5863124E+01    1.9421799E+00    8.6946092E+00    1.6070780E+01    8.8811986E+00    1.0793735E-06    4.2833106E-02    1.1574957E-06    1.0462850E-06
    4.5000000E-01    2.6561590E+01    1.2293082E+01    1.0071731E-01    3.2884732E-01    0.0000000E+00    8.1322033E+00    1.0919685E+00    1.5862600E+01    1.9426765E+00    8.6916611E+00    1.6070249E+01    8.8815702E+00    1.0793398E-06    4.2831691E-02    1.1574575E-06    1.0462504E-06
    6.3000000E-01    2.6560862E+01    1.2295384E+01    1.0140278E-01    3.2894736E-01    0.0000000E+00    8.1319906E+00    1.0919386E+00    1.5862166E+01    1.9432609E+00    8.6894903E+00    1.6069808E+01    8.8819159E+00    1.0793129E-06    4.2830517E-02    1.1574258E-06    1.0462218E-06
    8.1000000E-01    2.6560278E+01    1.2297029E+01    1.0191754E-01    3.2905305E-01    0.0000000E+00    8.1318155E+00    1.0919146E+00    1.5861817E+01    1.9438759E+00    8.6877628E+00    1.6069455E+01    8.8822482E+00    1.0792922E-06    4.2829576E-02    1.1574003E-06    1.0461988E-06
    9.9000000E-01    2.6559817E+01    1.2298215E+01    1.0230314E-01    3.2909890E-01    0.0000000E+00    8.1316744E+00    1.0918956E+00    1.5861542E+01    1.9444931E+00    8.6863809E+00    1.6069176E+01    8.8825718E+00    1.0792771E-06    4.2828833E-02    1.1573802E-06    1.0461806E-06
    1.1700000E+00    2.6559452E+01    1.2299058E+01    1.0258718E-01    3.2910064E-01    0.0000000E+00    8.1315613E+00    1.0918806E+00    1.5861324E+01    1.9450955E+00    8.6852658E+00    1.6068956E+01    8.8828873E+00    1.0792663E-06    4.2828244E-02    1.1573643E-06    1.0461662E-06
    1.3500000E+00    2.6559161E+01    1.2299634E+01    1.0278866E-01    3.2909703E-01    0.0000000E+00    8.1314702E+00    1.0918686E+00    1.5861150E+01    1.9456723E+00    8.6843535E+00    1.6068779E+01    8.8831943E+00    1.0792589E-06    4.2827775E-02    1.1573516E-06    1.0461548E-06
    1.5300000E+00    2.6558930E+01    1.2299993E+01    1.0292123E-01    3.2909416E-01    0.0000000E+00    8.1313973E+00    1.0918591E+00    1.5861012E+01    1.9462214E+00    8.6836077E+00    1.6068640E+01    8.8834939E+00    1.0792543E-06    4.2827402E-02    1.1573416E-06    1.0461457E-06
    1.7100000E+00    2.6558749E+01    1.2300172E+01    1.0299502E-01    3.2909193E-01    0.0000000E+00    8.1313401E+00    1.0918517E+00    1.5860904E+01    1.9467452E+00    8.6830021E+00    1.6068530E+01    8.8837877E+00    1.0792520E-06    4.2827111E-02    1.1573337E-06    1.0461385E-06
    1.8900000E+00    2.6558612E+01    1.2300197E+01    1.0301778E-01    3.2909022E-01    0.0000000E+00    8.1312961E+00    1.0918461E+00    1.5860822E+01    1.9472480E+00    8.6825156E+00    1.6068447E+01    8.8840775E+00    1.0792517E-06    4.2826889E-02    1.1573277E-06    1.0461331E-06
