# Time          5.0000E+01
# Units: Mole component in mineral/m^3 porous medium
    Distance           H+               Li+              Na+              Ca++             K+               Al+++            SiO2(aq)         CO2(aq)          O2(aq)           Methane(aq)      Fe++             Fe+++            HS-              SO4--            Mg++             Cl-              CH2O             Tracer       
    9.0000000E-02   -3.4440792E+04    0.0000000E+00    1.1849717E+03    3.5432061E+01    3.4781615E+02    6.4790074E+03    2.3626054E+04    2.4484606E+01    1.6877637E-02    0.0000000E+00    2.6294933E+03    1.9747350E+03    0.0000000E+00    0.0000000E+00    1.1084630E+03    0.0000000E+00    9.9929060E+02    0.0000000E+00
    2.7000000E-01   -3.4407088E+04    0.0000000E+00    1.1850727E+03    3.5462087E+01    3.4781898E+02    6.4815858E+03    2.3628924E+04    2.4544659E+01    1.6877637E-02    0.0000000E+00    2.6294933E+03    1.9608467E+03    0.0000000E+00    0.0000000E+00    1.1084938E+03    0.0000000E+00    9.9929060E+02    0.0000000E+00
    4.5000000E-01   -3.4407393E+04    0.0000000E+00    1.1852493E+03    3.5515410E+01    3.4782281E+02    6.4815539E+03    2.3629332E+04    2.4651305E+01    1.6877637E-02    0.0000000E+00    2.6294933E+03    1.9608485E+03    0.0000000E+00    0.0000000E+00    1.1085480E+03    0.0000000E+00    9.9929060E+02    0.0000000E+00
    6.3000000E-01   -3.4406947E+04    0.0000000E+00    1.1854348E+03    3.5572701E+01    3.4782708E+02    6.4812632E+03    2.3629499E+04    2.4765887E+01    1.6877637E-02    0.0000000E+00    2.6294933E+03    1.9608505E+03    0.0000000E+00    0.0000000E+00    1.1086062E+03    0.0000000E+00    9.9929060E+02    0.0000000E+00
    8.1000000E-01   -3.4406858E+04    0.0000000E+00    1.1856091E+03    3.5627743E+01    3.4783183E+02    6.4810976E+03    2.3629767E+04    2.4875971E+01    1.6877637E-02    0.0000000E+00    2.6294933E+03    1.9608524E+03    0.0000000E+00    0.0000000E+00    1.1086624E+03    0.0000000E+00    9.9929060E+02    0.0000000E+00
    9.9000000E-01   -3.4406978E+04    0.0000000E+00    1.1857670E+03    3.5678728E+01    3.4783704E+02    6.4810126E+03    2.3630082E+04    2.4977941E+01    1.6877637E-02    0.0000000E+00    2.6294933E+03    1.9608542E+03    0.0000000E+00    0.0000000E+00    1.1087148E+03    0.0000000E+00    9.9929060E+02    0.0000000E+00
    1.1700000E+00   -3.4407176E+04    0.0000000E+00    1.1859078E+03    3.5725115E+01    3.4784266E+02    6.4809654E+03    2.3630398E+04    2.5070715E+01    1.6877637E-02    0.0000000E+00    2.6294933E+03    1.9608558E+03    0.0000000E+00    0.0000000E+00    1.1087627E+03    0.0000000E+00    9.9929060E+02    0.0000000E+00
    1.3500000E+00   -3.4407393E+04    0.0000000E+00    1.1860315E+03    3.5766617E+01    3.4784864E+02    6.4809367E+03    2.3630696E+04    2.5153719E+01    1.6877637E-02    0.0000000E+00    2.6294933E+03    1.9608572E+03    0.0000000E+00    0.0000000E+00    1.1088059E+03    0.0000000E+00    9.9929060E+02    0.0000000E+00
    1.5300000E+00   -3.4407602E+04    0.0000000E+00    1.1861377E+03    3.5802880E+01    3.4785490E+02    6.4809180E+03    2.3630967E+04    2.5226244E+01    1.6877637E-02    0.0000000E+00    2.6294933E+03    1.9608584E+03    0.0000000E+00    0.0000000E+00    1.1088440E+03    0.0000000E+00    9.9929060E+02    0.0000000E+00
    1.7100000E+00   -3.4407786E+04    0.0000000E+00    1.1862258E+03    3.5833346E+01    3.4786142E+02    6.4809050E+03    2.3631207E+04    2.5287178E+01    1.6877637E-02    0.0000000E+00    2.6294933E+03    1.9608593E+03    0.0000000E+00    0.0000000E+00    1.1088764E+03    0.0000000E+00    9.9929060E+02    0.0000000E+00
    1.8900000E+00   -3.4407934E+04    0.0000000E+00    1.1862938E+03    3.5857180E+01    3.4786816E+02    6.4808955E+03    2.3631408E+04    2.5334845E+01    1.6877637E-02    0.0000000E+00    2.6294933E+03    1.9608599E+03    0.0000000E+00    0.0000000E+00    1.1089023E+03    0.0000000E+00    9.9929060E+02    0.0000000E+00
    2.0700000E+00   -3.2926048E+04    0.0000000E+00    1.6389810E+03    2.7248258E+01    3.1059424E+02    6.2078095E+03    2.1344598E+04    2.5374402E+01    1.6877637E-02    0.0000000E+00    2.2497653E+03    2.1246591E+03    0.0000000E+00    0.0000000E+00    7.1251999E+02    0.0000000E+00    5.9957436E+04    0.0000000E+00
    2.2500000E+00   -3.2926391E+04    0.0000000E+00    1.6390468E+03    2.7264451E+01    3.1060955E+02    6.2078720E+03    2.1344900E+04    2.5406787E+01    1.6877637E-02    0.0000000E+00    2.2497653E+03    2.1246590E+03    0.0000000E+00    0.0000000E+00    7.1254127E+02    0.0000000E+00    5.9957436E+04    0.0000000E+00
    2.4300000E+00   -3.2926518E+04    0.0000000E+00    1.6391052E+03    2.7278882E+01    3.1062359E+02    6.2078678E+03    2.1345116E+04    2.5435650E+01    1.6877637E-02    0.0000000E+00    2.2497653E+03    2.1246588E+03    0.0000000E+00    0.0000000E+00    7.1256027E+02    0.0000000E+00    5.9957436E+04    0.0000000E+00
    2.6100000E+00   -3.2926634E+04    0.0000000E+00    1.6391584E+03    2.7292123E+01    3.1063750E+02    6.2078636E+03    2.1345320E+04    2.5462131E+01    1.6877637E-02    0.0000000E+00    2.2497653E+03    2.1246587E+03    0.0000000E+00    0.0000000E+00    7.1257800E+02    0.0000000E+00    5.9957436E+04    0.0000000E+00
    2.7900000E+00   -3.2926744E+04    0.0000000E+00    1.6392076E+03    2.7304409E+01    3.1065128E+02    6.2078604E+03    2.1345515E+04    2.5486704E+01    1.6876691E-02    0.0000000E+00    2.2497653E+03    2.1246585E+03    0.0000000E+00    0.0000000E+00    7.1259472E+02    0.0000000E+00    5.9957436E+04    0.0000000E+00
    2.9700000E+00   -3.2926850E+04    0.0000000E+00    1.6392533E+03    2.7315867E+01    3.1066489E+02    6.2078579E+03    2.1345702E+04    2.5509619E+01    1.6875939E-02    0.0000000E+00    2.2497653E+03    2.1246583E+03    0.0000000E+00    0.0000000E+00    7.1261052E+02    0.0000000E+00    5.9957436E+04    0.0000000E+00
    3.1500000E+00   -3.2926951E+04    0.0000000E+00    1.6392959E+03    2.7326582E+01    3.1067809E+02    6.2078559E+03    2.1345881E+04    2.5531050E+01    1.6875544E-02    0.0000000E+00    2.2497653E+03    2.1246581E+03    0.0000000E+00    0.0000000E+00    7.1262549E+02    0.0000000E+00    5.9957436E+04    0.0000000E+00
    3.3300000E+00   -3.2927046E+04    0.0000000E+00    1.6393357E+03    2.7336624E+01    3.1069056E+02    6.2078543E+03    2.1346052E+04    2.5551132E+01    1.6875345E-02    0.0000000E+00    2.2497653E+03    2.1246580E+03    0.0000000E+00    0.0000000E+00    7.1263971E+02    0.0000000E+00    5.9957436E+04    0.0000000E+00
    3.5100000E+00   -3.2927137E+04    0.0000000E+00    1.6393729E+03    2.7346049E+01    3.1070232E+02    6.2078530E+03    2.1346215E+04    2.5569982E+01    1.6875246E-02    0.0000000E+00    2.2497653E+03    2.1246578E+03    0.0000000E+00    0.0000000E+00    7.1265321E+02    0.0000000E+00    5.9957436E+04    0.0000000E+00
