# Time series at grid cell:   1   1   1
  Time(yrs)                  Na+                    K+                     Al+++                  Mg++                   SiO2(aq)               Ca++                   Fe++                   SO4--                  pH                     CO2(aq)                O2(aq)                
  1.00000E-09                2.88997648924755E-05   7.24994227386286E-05   3.48357040439899E-09   6.81011479399547E-06   4.31999566559866E-05   1.21002203071703E-05   8.78998782994511E-07   5.27999361987507E-09   5.96999087245532E+00   1.59221844864229E-03   3.43460855785148E-04
  2.00000E-09                2.88997420146200E-05   7.24993654473348E-05   3.48714263224325E-09   6.81010364322291E-06   4.31999133120457E-05   1.21002004625320E-05   8.78997565992678E-07   5.27998723976307E-09   5.96998998105386E+00   1.59221842596430E-03   3.43460834939935E-04
  3.00000E-09                2.88997190641556E-05   7.24993079535614E-05   3.49071303306964E-09   6.81009253942730E-06   4.31998699681671E-05   1.21001807083274E-05   8.78996348992213E-07   5.27998085965274E-09   5.96998931952595E+00   1.59221855006204E-03   3.43460814078085E-04
  4.00000E-09                2.88996960245065E-05   7.24992502274841E-05   3.49428343011156E-09   6.81008149062015E-06   4.31998266243472E-05   1.21001610599069E-05   8.78995131994113E-07   5.27997447955039E-09   5.96998878833871E+00   1.59221875990252E-03   3.43460793196915E-04
  5.00000E-09                2.88996729237435E-05   7.24991923438210E-05   3.49785382312941E-09   6.81007047927986E-06   4.31997832805854E-05   1.21001414835523E-05   8.78993914998277E-07   5.27996809945594E-09   5.96998833166083E+00   1.59221901899337E-03   3.43460772302648E-04
  7.00000E-09                2.88996265579442E-05   7.24990761618175E-05   3.50500005762286E-09   6.81004855570596E-06   4.31996965933350E-05   1.21001025214371E-05   8.78991481017980E-07   5.27995533930985E-09   5.96998753589442E+00   1.59221961662787E-03   3.43460730479718E-04
  1.10000E-08                2.88995337715393E-05   7.24988436506680E-05   3.51930334933249E-09   6.81000474400191E-06   4.31995232198457E-05   1.21000246653435E-05   8.78986613097138E-07   5.27992981916408E-09   5.96998606559075E+00   1.59222089060650E-03   3.43460646823433E-04
  1.90000E-08                2.88993481424710E-05   7.24983784833138E-05   3.54783693493588E-09   6.80991715700719E-06   4.31991764759363E-05   1.20998690230375E-05   8.78976877359324E-07   5.27987877921201E-09   5.96998319426999E+00   1.59222348416286E-03   3.43460479506321E-04
  3.50000E-08                2.88989768614651E-05   7.24974480907448E-05   3.60496121831139E-09   6.80974200608399E-06   4.31984830032395E-05   1.20995577820525E-05   8.78957406462873E-07   5.27977670140553E-09   5.96997747322137E+00   1.59222868514519E-03   3.43460144897523E-04
  6.70000E-08                2.88982343118025E-05   7.24955873367174E-05   3.71920521934075E-09   6.80939172840107E-06   4.31970961163814E-05   1.20989353439663E-05   8.78918466876977E-07   5.27957255368852E-09   5.96996603554973E+00   1.59223908677304E-03   3.43459475804760E-04
  1.31000E-07                2.88967493053855E-05   7.24918660610153E-05   3.94767492364056E-09   6.80869124516889E-06   4.31943225763472E-05   1.20976905960926E-05   8.78840596531674E-07   5.27916428983587E-09   5.96994316551008E+00   1.59225987977576E-03   3.43458138127213E-04
  2.59000E-07                2.88937796709895E-05   7.24844244559312E-05   4.40453743811328E-09   6.80729056535949E-06   4.31887764273338E-05   1.20952016097873E-05   8.78684891135005E-07   5.27834788843646E-09   5.96989744565630E+00   1.59230142406637E-03   3.43455464803516E-04
  5.15000E-07                2.88878419128644E-05   7.24695450232474E-05   5.31792725467395E-09   6.80449035005411E-06   4.31776878241619E-05   1.20902256707998E-05   8.78373621421370E-07   5.27671559070494E-09   5.96980608666284E+00   1.59238434597163E-03   3.43450126269841E-04
